Sample_name,Locus,Hash,nReads
1206.1,16S_Prey,5c8b2646b30d2926b3c2243be8aeaa7d668ac099,3093
1206.1,16S_Prey,2a50ada14de227fb9f8e78922a7aa3ed0f53c308,247
1206.1,16S_Prey,34246f8f731dbafca1b5378bee963ab2c1c3332e,1542
1206.1,16S_Prey,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,76
1206.1,16S_Prey,016017422aad96fb0e46701638f7197a9f953344,72
1206.1,16S_Prey,aa42fe76d9711fc739bb0ef1b7dabef0547c8886,1037
1206.1,16S_Prey,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,367
1206.1,16S_Prey,2c65357dba520df905803172280afcbeb4e0a622,742
1206.1,16S_Prey,9d0a4031b001c4efc23b1602f7d641823956cae0,677
1206.1,16S_Prey,28860ad64e931119c4f8c3be4f31ff601d1d7de5,24
1206.1,16S_Prey,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,69
1206.1,16S_Prey,e5ad584051204097fb24b33fa13ff1cb6b476c38,170
1206.1,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,91
1206.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,24
1206.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,153
1206.2,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,715
1206.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6866
1206.2,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5844
1206.2,16S_Prey,db2b65dd77635828f6ba4e9845c212a57b37e7ef,269
1206.2,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,96
1206.2,16S_Prey,7818bdd7939aa411e9b402022f9eab34020aa16b,270
1206.2,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,285
1206.2,16S_Prey,bd2c9008e805e7c7e00b75a42efee305a23039c1,194
1206.2,16S_Prey,c5c9292b1299f44d8ef53d164ecf420695e5f686,1942
1206.2,16S_Prey,78bc87be1cb86ffd6ebb028518571db3bade8e4c,476
1206.2,16S_Prey,b78edca048766f88d5bab588ba84246211283e0c,695
1206.2,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,981
1206.2,16S_Prey,aabd7e6a689836ba05bc360cd9aecacf70d0b1e9,468
1206.2,16S_Prey,5af404705630e44509109eefa4b9839242d2db0f,401
1206.2,16S_Prey,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1499
1206.2,16S_Prey,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,38
1206.2,16S_Prey,1c988c30fc95e24659285115bc464e6dba81a20f,17
1206.2,16S_Prey,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,369
1206.2,16S_Prey,28860ad64e931119c4f8c3be4f31ff601d1d7de5,37
1206.2,16S_Prey,b4c17237bdd0a787dd54d02b043d337617dae807,506
1206.2,16S_Prey,b351f44ceae5e3021d9a7001f1d910a78426a32c,204
1206.2,16S_Prey,8ca640535e1e64cc89c36269b71f9956513d79f7,190
1206.2,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,29
1206.2,16S_Prey,0a1342fce9716db896b4de646107ee46395e031a,94
1206.2,16S_Prey,f24e923466243dea18aade30cdbe520da3f7ec2d,88
1206.2,16S_Prey,856fc4442cb62390e0546c12aade3125e467c586,88
1206.2,16S_Prey,6678edd200c7ef87d4d1387be21474bbc13f93d1,51
1206.2,16S_Prey,a02bafd94fb2b347a675569b25ded6ee395bdca3,19
1206.3,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,150
1206.3,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,2908
1206.3,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4683
1206.3,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,6510
1206.3,16S_Prey,db2b65dd77635828f6ba4e9845c212a57b37e7ef,1218
1206.3,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,9
1206.3,16S_Prey,c5c9292b1299f44d8ef53d164ecf420695e5f686,704
1206.3,16S_Prey,78bc87be1cb86ffd6ebb028518571db3bade8e4c,228
1206.3,16S_Prey,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,247
1206.3,16S_Prey,d3056655cdf43b6d31d8ef85bd94d9fbdf3f94cd,136
1206.3,16S_Prey,5c8b2646b30d2926b3c2243be8aeaa7d668ac099,1067
1206.3,16S_Prey,2a50ada14de227fb9f8e78922a7aa3ed0f53c308,191
1206.3,16S_Prey,34246f8f731dbafca1b5378bee963ab2c1c3332e,133
1206.3,16S_Prey,99556b5f607948be9fdc3921655d9da0939a58a6,126
1206.3,16S_Prey,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,46
1206.3,16S_Prey,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,101
1206.3,16S_Prey,28860ad64e931119c4f8c3be4f31ff601d1d7de5,138
1206.3,16S_Prey,97fc73809230cb894babf4b9191efb69c780f051,475
1206.3,16S_Prey,6acee84f988106b59a0897c27336e163d3949631,396
1206.3,16S_Prey,026d08365d0cb4f3434d802787b96a2758ee3bd1,294
1206.3,16S_Prey,96de85e3a599c75cbd95050f373ad338f8ae5a8c,236
1206.3,16S_Prey,b34fdd7c9abe89d96a43e29d5017af0ae7b7dc58,211
1206.3,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,8
1206.3,16S_Prey,13f5ac298ddc48b66918dcf341a094c7a1fe8822,120
1206.3,16S_Prey,91877359cf894d50e3b67818d6bfe6834fac91cf,47
1206.3,16S_Prey,5a4c97662de8e33289f50fd1672e655e97fe6395,46
1206.3,16S_Prey,fc648d8d7b2926da824e6ac5a8ce6867b0925480,41
1206.3,16S_Prey,0e1d49d406f442cd7d485e54907337596833bc02,24
1206.3,16S_Prey,4f6992caeacd90c296c12177cfb24230f3753e0c,21
1206.4,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,121
1206.4,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,13471
1206.4,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,22711
1206.4,16S_Prey,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,5487
1206.4,16S_Prey,d3056655cdf43b6d31d8ef85bd94d9fbdf3f94cd,404
1206.4,16S_Prey,2a50ada14de227fb9f8e78922a7aa3ed0f53c308,528
1206.4,16S_Prey,d16946209d740efffdc258091dfdb82a577921e8,276
1206.4,16S_Prey,016017422aad96fb0e46701638f7197a9f953344,444
1206.4,16S_Prey,c074db011bb511d201f3b9fa7cfb12ca45b8d955,68
1206.4,16S_Prey,e12897dbd0f320218ec4e35b9cad6b37fa54df3b,230
1206.4,16S_Prey,d504e9a49fd80b249769dae3754268c74d93d7be,316
1206.4,16S_Prey,62ce7bbbe957ec56ddcfbcfdd3c6ba8a8b2cc9fe,291
1206.4,16S_Prey,b81c8003e94528bc6966e417c5cf69a44265adad,234
1206.4,16S_Prey,a555cdac241ab9295af1909f909726e9f3e04cc4,233
1206.4,16S_Prey,2c9cbb5f4c2a888d6d3f1680b86525f7df2a3a46,87
1207.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,735
1207.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,718
1207.1,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,5228
1207.1,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7292
1207.1,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,840
1207.1,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4467
1207.1,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,373
1207.1,16S_Prey,bd2c9008e805e7c7e00b75a42efee305a23039c1,113
1207.1,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,775
1207.1,16S_Prey,78bc87be1cb86ffd6ebb028518571db3bade8e4c,430
1207.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,66
1207.1,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,144
1207.1,16S_Prey,9bfc8673f3bea00b9682a4562234d365b5a42b6b,1947
1207.1,16S_Prey,d3056655cdf43b6d31d8ef85bd94d9fbdf3f94cd,186
1207.1,16S_Prey,5af404705630e44509109eefa4b9839242d2db0f,487
1207.1,16S_Prey,30a3ed2122d9734df38fac9e672ea61193e80385,144
1207.1,16S_Prey,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1268
1207.1,16S_Prey,2d5cf9b3445302fba70f7aae7258ab769cc3d1fe,3023
1207.1,16S_Prey,99556b5f607948be9fdc3921655d9da0939a58a6,993
1207.1,16S_Prey,7fe37a24840dfedd7ed17f6b8fe97c48f155b31b,2136
1207.1,16S_Prey,145a9e9883c318c2f3d6b6af10436d1270f8e15b,1324
1207.1,16S_Prey,d16946209d740efffdc258091dfdb82a577921e8,42
1207.1,16S_Prey,4ef396bdbb466b39bfda503514be40f912fb2ad3,341
1207.1,16S_Prey,28860ad64e931119c4f8c3be4f31ff601d1d7de5,87
1207.1,16S_Prey,aef8e78e876c91cde3125e5316edfa7733f4d51b,610
1207.1,16S_Prey,9bf24760161672af7e59910bf42cc5036c83a1c0,595
1207.1,16S_Prey,6182b7a2c8d5783a533424537d9d5e0cd7ec7933,273
1207.1,16S_Prey,1fef4e515ff533f88eec629fb393c1b4210f140c,124
1207.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,161
1207.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,267
1207.2,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,4269
1207.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3900
1207.2,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,3299
1207.2,16S_Prey,db2b65dd77635828f6ba4e9845c212a57b37e7ef,1166
1207.2,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,233
1207.2,16S_Prey,bd2c9008e805e7c7e00b75a42efee305a23039c1,933
1207.2,16S_Prey,7d3b2fd17279d4feb95be4890d9953a3f167d752,1015
1207.2,16S_Prey,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,26
1207.2,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,26
1207.2,16S_Prey,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,335
1207.2,16S_Prey,9bfc8673f3bea00b9682a4562234d365b5a42b6b,747
1207.2,16S_Prey,d3056655cdf43b6d31d8ef85bd94d9fbdf3f94cd,113
1207.2,16S_Prey,5af404705630e44509109eefa4b9839242d2db0f,641
1207.2,16S_Prey,30a3ed2122d9734df38fac9e672ea61193e80385,138
1207.2,16S_Prey,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,69
1207.2,16S_Prey,145a9e9883c318c2f3d6b6af10436d1270f8e15b,484
1207.2,16S_Prey,c72f2406537ea87386f918cd18fcba7740c59614,441
1207.2,16S_Prey,28860ad64e931119c4f8c3be4f31ff601d1d7de5,44
1207.2,16S_Prey,feb1cf4f5bb47f7f246e340acaa8dd9a1a86463e,577
1207.2,16S_Prey,2dc8f8cc87ad7bb3e37d259a5f5b82877ada4628,300
1207.2,16S_Prey,63c3ed466140dcc7a2f2fc3abcfbd0457ba3e221,176
1207.2,16S_Prey,ffe60cc36b620b39a057f51b2dfc8d6766185e15,65
1207.2,16S_Prey,44679a2dfe62937fa58c4d41183516d7b6973a10,6
1208.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,663
1208.1,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,2341
1208.1,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3647
1208.1,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5804
1208.1,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,1108
1208.1,16S_Prey,f1565bdad12daa27c10f267d489a6c70f172c10b,14328
1208.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,407
1208.1,16S_Prey,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,61
1208.1,16S_Prey,ca1ee9857ce82b01b6c5f0a12950e4da57b64ec3,1795
1208.1,16S_Prey,2a50ada14de227fb9f8e78922a7aa3ed0f53c308,160
1208.1,16S_Prey,8b58d2ac69e43394172ed0957cbd76496936f8cd,625
1208.1,16S_Prey,d0b06ab5bd2f0c49adfcce11999c2f659e35579b,400
1208.1,16S_Prey,305ce911885ee86e81e9f826aa2b920ddc3d1e66,157
1208.1,16S_Prey,87658dd9409bdd9939328f3524770c12a4f0affe,255
1208.1,16S_Prey,c6b4f956d7c3188eafd0a6ea492af75af3b6421b,224
1208.1,16S_Prey,aefefc9a9a47d15d9494843d39348a785c71988e,176
1208.1,16S_Prey,f9c8e5b6bb3772a76afe013c2acce9ddf0e7bce9,126
1208.1,16S_Prey,7177804c7d6cdbbe5f0fca45d9027c5ea50390fc,62
1208.1,16S_Prey,3453161f78a9b4af09c41650736b3db3fa9bb78c,50
1208.1,16S_Prey,fb5a2eb16c3ced5aeb6b2d2fa73f62813db22733,17
1208.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1946
1208.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1963
1208.2,16S_Prey,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,6490
1208.2,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,2546
1208.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6309
1208.2,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,300
1208.2,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,1302
1208.2,16S_Prey,bd2c9008e805e7c7e00b75a42efee305a23039c1,3239
1208.2,16S_Prey,78bc87be1cb86ffd6ebb028518571db3bade8e4c,3099
1208.2,16S_Prey,f1565bdad12daa27c10f267d489a6c70f172c10b,4338
1208.2,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,572
1208.2,16S_Prey,aabd7e6a689836ba05bc360cd9aecacf70d0b1e9,4492
1208.2,16S_Prey,6ed451c85a37dd8aa0624da653cc57a774dd2546,183
1208.2,16S_Prey,34246f8f731dbafca1b5378bee963ab2c1c3332e,1250
1208.2,16S_Prey,b8fb8f8f5ea57ee085f77ffe5f24dd8a86a7a570,1901
1208.2,16S_Prey,93673a0e39d4efb5fc7e015147615e6644b3c8e0,797
1208.2,16S_Prey,1c988c30fc95e24659285115bc464e6dba81a20f,926
1208.2,16S_Prey,25b411cad3780c002e78c40f6ec4ea69f7472273,535
1208.2,16S_Prey,74b798902f6b57b500e5bb2d7644716496871f45,340
1208.2,16S_Prey,446b456735e97a17c4855282aa985b9036840270,187
1208.2,16S_Prey,3b0beea61d92fad824748a88ec3eb0f57d9683f2,182
1208.2,16S_Prey,a4688ed22f8ba9f1cdd4423515eb6c94c9d652c3,163
1208.2,16S_Prey,04d585d0063935be49b38ec162db5f7204873280,123
1208.2,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,26
1208.2,16S_Prey,b7460682cc8394fcc8d9d9668e2c8a1ee21c896a,101
1208.2,16S_Prey,e572c59170131969784e0b83bea63b8e4d73cfdc,71
1208.2,16S_Prey,d4c2564ad51807f136409b0e5dee0584a4097398,27
1219.1,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,1430
1219.1,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,34424
1219.1,16S_Prey,438d0e3934885d6d72a35f42df117b4ee205deeb,34687
1219.1,16S_Prey,bc88c3a74a79990ba031947a043e38d8f28022ad,3295
1219.1,16S_Prey,fe0b0e45817ffb36c62784af8ccff0dfc941f751,2722
1219.1,16S_Prey,b9e41acc9a5ec41ab47f28913c262cd8b09d669b,851
1219.1,16S_Prey,dacbcc6ef5c97cac9c23b3aeaae0d9388857a5d4,928
1219.1,16S_Prey,ca4316d1bda4e9af209ffafa2c351a1fd9bd511e,1376
1219.1,16S_Prey,dbfc306796810189f8fd9b501ca5616bf1d30abd,1075
1219.1,16S_Prey,02af6d88b05d4502ba0eae8d39ba0a6e73e5e538,701
1219.1,16S_Prey,54efdab6a83b527b6f2ec937655e5cc7e96941a5,609
1219.1,16S_Prey,410034b1c4d2d1d19b9c77e198054c747075889a,553
1219.1,16S_Prey,fe2d357d243b1b3f0037ec2ac688f652fe2b3cc5,362
1219.1,16S_Prey,7384266213cfd09c382b584fea8c6fe3b80e9e93,345
1219.1,16S_Prey,326d4f2ffcc19f7490f7cea76512a1be78a47a62,277
1219.1,16S_Prey,00d7c13186d4ace18dfc3e66b7169ae910349eea,74
1219.1,16S_Prey,c98d7a040be0f724ba808cc6a0cfe3f9611be356,47
1219.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,23287
1219.2,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,34227
1219.2,16S_Prey,67544fb937719d5b7090a0631622f2e3612c1e04,51212
1219.2,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,14763
1219.2,16S_Prey,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1544
1219.2,16S_Prey,6e9a86014ad3e5248de93f3de3f2e49f4f3cf61d,651
1219.2,16S_Prey,d0defc1f3cee9d4b54652222d1fba9a2b5a3b2bb,4467
1219.2,16S_Prey,5ad4fd24d8850eabe14f6a6b965020333dc13b7b,3420
1219.2,16S_Prey,13f45e2160e4dc85544723066a08a05677b46577,2453
1219.2,16S_Prey,77bf82e5bc43fa1a1c7cc90e5c145412093bea67,839
1219.2,16S_Prey,e06b0c9f2590f85288741d0769ca8d5bd98c4fee,1589
1219.2,16S_Prey,9e030626ffa0075cca05c307d87b0d6707cce6f2,1414
1219.2,16S_Prey,4e4f1373665046e2f083ce5811a1152a72692102,1255
1219.2,16S_Prey,b32983e23466d948dca7ef0cae23fac639ab963c,1108
1219.2,16S_Prey,296e3bfdf786788e5b9ff3938d95ad0650e5ee15,426
1219.2,16S_Prey,dcf40fd381aa1995fc63c71f9067c5df7bada5cf,580
1219.2,16S_Prey,96d416c3298d1480ae3a5372d2801930eeade4e2,559
1219.2,16S_Prey,d8c8f7ab704c8b2640821820b7ea57aa16dbf388,404
1219.2,16S_Prey,2d442f68749f1c39fbe26f1259a9c45dc326add1,334
1219.2,16S_Prey,aec340fd185d0aed9b4c1d8e92831b8adba12a51,331
1219.2,16S_Prey,93286116c4689b86589cd8ba347f60db8f6c41be,330
1219.2,16S_Prey,ac4620bbb3d7c8f15a8527933efe1ce2b7fd7ad0,324
1219.2,16S_Prey,59cd812a7d58bbcf0b81ce17ac4db821f9eedba4,309
1219.2,16S_Prey,f08a6c08988fd27362d487941f0b3b5455d38ff1,297
1219.2,16S_Prey,fe7e9b3a48caf6a8a0c540ba3dc89af9c652a039,266
1219.2,16S_Prey,24048811435fc581fa1447f148276e149a0feef2,236
1219.2,16S_Prey,4edb45407a923803ce85621b5aed1150fe77de42,231
1219.2,16S_Prey,3086ad6854395613d8e1f596e6e5a0a9183ca760,207
1219.2,16S_Prey,bcf73e2993acbec36c02b3055ddd0f346eb8a23d,200
1219.2,16S_Prey,e418982e110a2658a591d16faf03894b97c3f591,129
1219.2,16S_Prey,031d5a075f39657e2b7d9051457564f9ad2e9372,77
1219.2,16S_Prey,222ca4939ff71704ea1dddfe86be5da10df21e5e,77
1219.2,16S_Prey,5ff90962a0cd5644fd234cfb5c276577fc634814,57
1219.2,16S_Prey,ed1b9929dd6a423cb043603670122c9dcb82c94e,39
1220.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,9670
1220.1,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,13226
1220.1,16S_Prey,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,284
1220.1,16S_Prey,6e9a86014ad3e5248de93f3de3f2e49f4f3cf61d,267
1220.1,16S_Prey,215982d3cf023d731508c513c8da3cb439337baa,317
1220.1,16S_Prey,d0f8020c13b75fe2ea9d3824125f82a4185282ff,325
1220.1,16S_Prey,b3f37a54ee15ed4fb71cd2c3a9912b592674e7c2,2266
1220.1,16S_Prey,b8a56178ce79932f8358ba3f0d0d272f81622b9f,2069
1220.1,16S_Prey,2572c93257eabc416ea5c0d0dc9233debd17ec39,1133
1220.1,16S_Prey,30b8d37f294e817cbaddf8a5e854e6775ce7f5c7,1124
1220.1,16S_Prey,c05e5a046eac8d7b194fe0a65dbdcdd2a085731f,322
1220.1,16S_Prey,aef5b0aef20a921ff9a1d1dfadefea255c995ab0,278
1220.1,16S_Prey,969b159b632cdbff7a3808cfd8bd2d2bb7f9fc40,169
1220.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,85783
1220.2,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,9562
1220.2,16S_Prey,7818bdd7939aa411e9b402022f9eab34020aa16b,7998
1220.2,16S_Prey,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,2223
1220.2,16S_Prey,6e9a86014ad3e5248de93f3de3f2e49f4f3cf61d,2352
1220.2,16S_Prey,856bdabd9da03b5f02d52e62eead9bbde41a60b2,8552
1220.2,16S_Prey,443cde7c8ba64e19a13a9c0f697d3939279cf864,4499
1220.2,16S_Prey,a5c8ff236e0472fbb825af579f8f49f6473d1c29,2424
1220.2,16S_Prey,77bf82e5bc43fa1a1c7cc90e5c145412093bea67,243
1220.2,16S_Prey,ccd5af1460db5d68082286e293a11451c86baaaa,1948
1220.2,16S_Prey,f5f8378ea68b27f6512ca3f972b9af03f779ea87,1864
1220.2,16S_Prey,4786fd5f5655eaf49b86c69f0ff5f0415c30a095,1819
1220.2,16S_Prey,d0026953491bdc2d2cc39bcd9cb2ae98c80c3ce7,509
1220.2,16S_Prey,2d0c81930ca82c5fe54b0932079f097807a38a67,1506
1220.2,16S_Prey,e97ee10335d66023ee55f8d18f0f2a5bf76fdb28,1455
1220.2,16S_Prey,c398cbe7ffcf031f03af95c4a31992c805ab98e5,1339
1220.2,16S_Prey,d8701c485992470c82bba805aabddd8285074105,528
1220.2,16S_Prey,1669b1844201ea9435c7e6cd054e0c3241629625,1024
1220.2,16S_Prey,39c19230e39b4d55962266c37540e6791576891d,218
1220.2,16S_Prey,f75b2882b98a1d22cd0a6d7d1353bd1b6adfb2e4,826
1220.2,16S_Prey,d17ad5276ed1460b6e3d500aa9a35da67f1935b1,821
1220.2,16S_Prey,acd2506e0f918ec52dc25ca970eb648848c661bd,584
1220.2,16S_Prey,4f303cb303268d121c98d6983ada293b1533d2ad,577
1220.2,16S_Prey,a746b681ba3bb4de13bebe4e1ee103a341cee832,542
1220.2,16S_Prey,4f64227306b203356e4b6186cd93f12dac12419b,418
1220.2,16S_Prey,66447b867aaeb592523f0d3260d25cd61ffefc05,372
1220.2,16S_Prey,245179d749b036826749f1e4a778920006659dc1,362
1220.2,16S_Prey,f9165082de29af840cde137a7ac62206647f2e48,337
1220.2,16S_Prey,5c858ec69aed558d2f879a19b0d57e1fbabdb4d7,319
1220.2,16S_Prey,d1c404350382f53e43013bd2167a9fe1c2e93c1a,245
1220.2,16S_Prey,ca467c82a76177dfe27e1a58848c14d473f0c85c,222
1220.2,16S_Prey,ecff3e2de20b856bacaee580ba367c9279c71f5a,72
1220.2,16S_Prey,91034ed2f67daa363af4289ade09106a003208e9,55
1228.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1265
1228.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,6956
1228.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,747
1228.1,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,46
1228.1,16S_Prey,ee218cad8a54bc88b50a55f98142e40dc25a413c,142
1228.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,625
1228.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,7
1228.1,16S_Prey,1e89e17d703adb95dc75f153882024f2b77a19e3,175
1228.1,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,87
1228.1,16S_Prey,a9a55ef994af20cd9911580152da39f0b11ff496,46
1228.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,487
1228.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,13437
1228.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,570
1228.2,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,243
1228.2,16S_Prey,1e89e17d703adb95dc75f153882024f2b77a19e3,351
1228.2,16S_Prey,924a1afa1a137685c33261a4beba6a3c6b334e0a,94
1228.2,16S_Prey,0e9ec584677641b0ef85b9741494a6e388b038e0,22
1228.2,16S_Prey,3802d4b9501e3e472bf8e2a83732fe982f37092d,501
1228.2,16S_Prey,3ab482e21ea3ad21ade385c562f6bdbe5430025a,377
1228.2,16S_Prey,d20c0e33de9bc1ff5c17ecb93d25dde000fb56c8,43
1228.2,16S_Prey,1f5eb236707822cf6acc9e178e7dc2b3bf086195,9
1265.1,16S_Prey,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,42660
1265.1,16S_Prey,1c260ae9419e739591f74d225031df3ede0a3024,1349
1265.1,16S_Prey,6ed451c85a37dd8aa0624da653cc57a774dd2546,1125
1265.1,16S_Prey,14b1a6062a7cafb637a0c264c39c5ae230b5c47d,768
1265.1,16S_Prey,08aacb004c63aa8c1da0e95397a90dae5d6d50fb,754
1265.1,16S_Prey,b36a598a2cd1631e7002c2a9a6e180c49a664ea3,730
1265.1,16S_Prey,bc6103399de327d2bfce6c8c35b5014a8538c521,462
1265.1,16S_Prey,5761b29dae70552f2944cbfef543dcc7c6e8ad2d,191
1265.1,16S_Prey,cff2b564656fae832af95d3adcf93d36c12bf197,165
1265.1,16S_Prey,66a2e20132d41fdf72b0d2469426ed0f923c276b,61
1265.1,16S_Prey,2fb5646688b830650dedef195788ecc210dea798,59
1265.2,16S_Prey,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,101441
1265.2,16S_Prey,1c260ae9419e739591f74d225031df3ede0a3024,3303
1265.2,16S_Prey,6ed451c85a37dd8aa0624da653cc57a774dd2546,2625
1265.2,16S_Prey,4548d4783719b0979f7939a284ce771f5dc1a418,1160
1265.2,16S_Prey,a392bcbf1c5a1b70a2f9292e3ff63f5e26283b74,870
1265.2,16S_Prey,ceed2392dfe347a758674049965ed11a959872a1,664
1265.2,16S_Prey,8db28153be0db70b8912e8eba91913a22d88d7a1,622
1265.2,16S_Prey,9c66ec0ecc54aadea2635d1e869eda7d8a65fab9,612
1265.2,16S_Prey,bd421a903a87d0ab469c8cb7385778700d765aeb,485
1265.2,16S_Prey,0222ff6e5f94c827b73c7c88bb6a7d1cabbdc46c,447
1265.2,16S_Prey,fb10ddc752dbf1f92d9212417cb950c1e7120436,408
1265.2,16S_Prey,25eb112162a818294884955179e4a208e3661d62,273
1265.2,16S_Prey,7d2a87fb57d6cb915fd79a06a500a7eda09373da,271
1265.2,16S_Prey,a3921ebcc35ecc1b69804f469a59ab608b6b4a2e,42
1265.2,16S_Prey,7d90fb2b750ef08ff057d964c305dd2ae445a3b3,37
1265.2,16S_Prey,50f561ed51611e15fc217aef2ed342c64cb69792,36
1266.1,16S_Prey,e0104fd7a12670db126a3b8a4893458519d3848e,83685
1266.1,16S_Prey,a77c9a996ca4450d56d2042b81d65cd47118af05,4152
1266.1,16S_Prey,27cf827fddac1153acb434f25df5e604136ca37f,2171
