Station ID,File name,UTCDate,UTCTime,Latitude,Longitude
x45_500,089.hdr,7/31/21,8:41:56,41.78066667,-124.548
x45_300,090.hdr,7/31/21,9:39:01,41.7785,-124.4896667
x45_150,091.hdr,7/31/21,10:21:00,41.77816667,-124.439
x45_50,092.hdr,7/31/21,11:15:48,41.77166667,-124.3483333
x47_50,093.hdr,8/1/21,4:41:18,42.11133333,-124.4
x47_150,094.hdr,8/1/21,6:03:57,42.11016667,-124.5585
x47_300,095.hdr,8/1/21,6:51:07,42.11133333,-124.5976667
x47_500,096.hdr,8/1/21,7:38:58,42.11116667,-124.6555
x47_500.1,097.hdr,8/1/21,8:54:31,42.11533333,-124.7655
x49_50,098.hdr,8/2/21,5:47:41,42.44183333,-124.5281667
x49_150,099.hdr,8/2/21,7:03:54,42.4445,-124.7276667
x49_300,100.hdr,8/2/21,7:37:08,42.446,-124.7723333
x49_500,101.hdr,8/2/21,8:24:03,42.445,-124.8225
x49_1500,102.hdr,8/2/21,9:22:33,42.44583333,-124.892
x51_1500,103.hdr,8/3/21,5:15:16,42.77666667,-125.0696667
x51_500.1,104.hdr,8/3/21,6:31:59,42.779,-125.0136667
x51_500,105.hdr,8/3/21,7:54:29,42.77833333,-124.9
x51_300,106.hdr,8/3/21,9:17:38,42.779,-124.7516667
x51_150,107.hdr,8/3/21,10:38:23,42.77916667,-124.71
x53_1500,108.hdr,8/4/21,6:12:13,43.11,-125.0743333
x53_500.1,109.hdr,8/4/21,7:22:36,43.11116667,-125.0125
x53_500,110.hdr,8/4/21,8:40:28,43.11283333,-124.8968333
x53_300,111.hdr,8/4/21,9:35:07,43.10783333,-124.8641667
x53_150,112.hdr,8/4/21,11:13:03,43.11,-124.6846667
x53_50,113.hdr,8/4/21,12:33:47,43.11133333,-124.4998333
x55_50,114.hdr,8/5/21,2:07:29,43.44466667,-124.3363333
x55_150,115.hdr,8/5/21,4:02:41,43.44583333,-124.5803333
x55_300,116.hdr,8/5/21,4:50:33,43.44583333,-124.6628333
x55_500,117.hdr,8/5/21,5:45:52,43.44616667,-124.733
x55_500.2,118.hdr,8/5/21,7:28:38,43.44216667,-124.9578333
x55_1500,119.hdr,8/5/21,8:44:52,43.44633333,-125.1258333
x55_500.3,120.hdr,8/5/21,9:39:57,43.4445,-125.0785
x55_500.1,121.hdr,8/5/21,11:21:44,43.44433333,-124.8483333
x57_50,122.hdr,8/6/21,1:39:55,43.77516667,-124.2293333
x57_50,123.hdr,8/6/21,1:52:44,43.77683333,-124.2295
x57_150,124.hdr,8/6/21,4:01:17,43.7785,-124.5115
x57_300,125.hdr,8/6/21,4:57:05,43.77966667,-124.6213333
x57_500,126.hdr,8/6/21,6:15:55,43.77733333,-124.7471667
