Station,depth,Tube,Flour_at_sample
53-8,5,861,0.4639191352345906
53-8,5,862,0.4639191352345906
55-8,500,864,0.0030000000000000005
55-8,500,865,0.0030000000000000005
55-8,300,866,-0.006741189427312775
55-8,300,867,-0.006741189427312775
55-8,150,868,-0.018574062968515742
55-8,150,869,-0.018574062968515742
55-8,100,870,0.18338557422969187
55-8,100,871,0.18338557422969187
55-8,50,872,0.6315615727002968
55-8,50,873,0.6315615727002968
55-8,5,874,0.1281519867549669
55-8,5,875,0.1281519867549669
55-7,500,876,0.0054742346938775515
55-7,500,877,0.0054742346938775515
55-7,300,878,-0.0023240866035182674
55-7,300,879,-0.0023240866035182674
55-7,150,880,-0.008514092953523239
55-7,150,881,-0.008514092953523239
55-7,100,882,0.10503188405797102
55-7,100,883,0.10503188405797102
55-7,50,884,0.873965125
55-7,50,885,0.873965125
55-7,5,886,0.1793598615916955
55-7,5,887,0.1793598615916955
55-6,500,888,0.0019765876777251188
55-6,500,889,0.0019765876777251188
55-6,300,890,-9.262272089761568e-4
55-6,300,891,-9.262272089761568e-4
55-6,150,892,-0.011588318356867779
55-6,150,893,-0.011588318356867779
55-6,100,894,0.008575268817204301
55-6,100,895,0.008575268817204301
55-6,50,896,1.8621906748466257
55-6,50,897,1.8621906748466257
55-6,5,898,0.627447311827957
55-6,5,899,0.627447311827957
55-5,500,900,0.003134435261707989
55-5,500,901,0.003134435261707989
55-5,300,902,-0.005480776699029126
55-5,300,903,-0.005480776699029126
55-5,150,904,-0.011763232323232323
55-5,150,905,-0.011763232323232323
55-5,100,906,0.0029097530864197535
55-5,100,907,0.0029097530864197535
55-5,50,908,1.1523785323110625
55-5,50,909,1.1523785323110625
55-5,5,910,0.4699481361426256
55-5,5,911,0.4699481361426256
55-4,500,912,0.00540139808682855
55-4,500,913,0.00540139808682855
55-4,300,914,9.121802679658955e-4
55-4,300,915,9.121802679658955e-4
55-4,150,916,0.006899334995843724
55-4,150,917,0.006899334995843724
55-4,100,918,-0.018976014319809067
55-4,100,919,-0.018976014319809067
55-4,50,920,0.4881545304777595
55-4,50,921,0.4881545304777595
55-4,5,922,2.2143208939149166
55-4,5,923,2.2143208939149166
55-3,248,924,0.013442825848849945
55-3,248,925,0.013442825848849945
55-3,150,926,0.004407088846880907
55-3,150,927,0.004407088846880907
55-3,100,928,-0.006360684312459651
55-3,100,929,-0.006360684312459651
55-3,50,930,0.17295625625625624
55-3,50,931,0.17295625625625624
55-3,5,932,1.4745330917874395
55-3,5,933,1.4745330917874395
55-2,136,934,0.028922384937238494
55-2,136,935,0.028922384937238494
55-2,100,936,0.011837647058823529
55-2,100,937,0.011837647058823529
55-2,50,938,0.0031748412698412703
55-2,50,939,0.0031748412698412703
55-2,5,940,1.405136965811966
55-2,5,941,1.405136965811966
55-1,40,942,0.1514685789938217
55-1,40,943,0.1514685789938217
55-1,25,944,0.21056550079491257
55-1,25,945,0.21056550079491257
55-1,5,946,2.6838207881773397
55-1,5,947,2.6838207881773397
58-1,50,949,0.10464916748285995
58-1,50,950,0.10464916748285995
58-1,25,951,0.26876018041237115
58-1,25,952,0.26876018041237115
58-1,5,953,2.0224256696428573
58-1,5,954,2.0224256696428573
58-2,150,956,5.413943355119829e-4
58-2,150,957,5.413943355119829e-4
58-2,100,958,0.0016504537205081673
58-2,100,959,0.0016504537205081673
58-2,50,960,0.12851887800534284
58-2,50,961,0.12851887800534284
58-2,5,962,9.505076752440107
58-2,5,963,9.505076752440107
58-5,500,964,0.00254711274060495
58-5,500,965,0.00254711274060495
58-5,300,966,-0.0026854123497720675
58-5,300,967,-0.0026854123497720675
58-5,150,968,-0.015965026531596718
58-5,150,969,-0.015965026531596718
58-5,100,970,-0.021660048721071863
58-5,100,971,-0.021660048721071863
58-5,50,972,0.21317299308878257
58-5,50,973,0.21317299308878257
58-5,5,974,5.134435690607734
58-5,5,975,5.134435690607734
60-4,500,977,0.0034605298013245037
60-4,500,978,0.0034605298013245037
60-4,300,979,-0.007662184873949579
60-4,300,980,-0.007662184873949579
60-4,150,981,-0.014455974842767295
60-4,150,982,-0.014455974842767295
60-4,100,983,0.11525315934065934
60-4,100,984,0.11525315934065934
60-4,50,985,2.0040341463414633
60-4,50,986,2.0040341463414633
60-4,5,987,0.20928386491557224
60-4,5,988,0.20928386491557224
60-3,100,989,-0.007227900797165633
60-3,100,990,-0.007227900797165633
60-3,50,991,0.2957422627737226
60-3,50,992,0.2957422627737226
60-3,5,993,0.39300088638195
60-3,5,994,0.39300088638195
60-2,86,995,0.019245905334335088
60-2,86,996,0.019245905334335088
60-2,50,997,0.05277284153005465
60-2,50,998,0.05277284153005465
60-2,5,999,13.338198406951484
60-2,5,1000,13.338198406951484
60-1,60,1001,0.0752646660212972
60-1,60,1002,0.0752646660212972
60-1,50,1003,0.03690343264248705
60-1,50,1004,0.03690343264248705
60-1,25,1005,0.139369008782936
60-1,25,1006,0.139369008782936
60-1,5,1007,11.8953633911368
60-1,5,1008,11.8953633911368
61-2,135,1010,8.284789644012948e-4
61-2,135,1011,8.284789644012948e-4
61-2,100,1012,-0.014047235387045814
61-2,100,1013,-0.014047235387045814
61-2,50,1014,0.24220943193997857
61-2,50,1015,0.24220943193997857
61-2,5,1016,5.881346279069768
61-2,5,1017,5.881346279069768
61-3,300,1018,0.003945989304812834
61-3,300,1019,0.003945989304812834
61-3,150,1020,-0.012582464454976303
61-3,150,1021,-0.012582464454976303
61-3,100,1022,-0.015379092382495949
61-3,100,1023,-0.015379092382495949
61-3,50,1024,0.21480623020063358
61-3,50,1025,0.21480623020063358
61-3,5,1026,0.4638638418079096
61-3,5,1027,0.4638638418079096
61-4,490,1028,0.008772434367541767
61-4,490,1029,0.008772434367541767
61-4,300,1030,-0.004961888701517706
61-4,300,1031,-0.004961888701517706
61-4,150,1032,-0.011405113383726101
61-4,150,1033,-0.011405113383726101
61-4,100,1034,-0.00553596249310535
61-4,100,1035,-0.00553596249310535
61-4,50,1036,0.2979149934810952
61-4,50,1037,0.2979149934810952
61-4,5,1038,0.47587672349888804
61-4,5,1039,0.47587672349888804
61-5,500,1040,0.003959836623553438
61-5,500,1041,0.003959836623553438
61-5,300,1042,-0.005550941704035874
61-5,300,1043,-0.005550941704035874
61-5,150,1044,-0.012492920353982301
61-5,150,1045,-0.012492920353982301
61-5,100,1046,-0.02351767901234568
61-5,100,1047,-0.02351767901234568
61-5,50,1048,0.7468714285714285
61-5,50,1049,0.7468714285714285
61-5,5,1050,0.29215243600330304
61-5,5,1051,0.29215243600330304
61-6,500,1052,0.005356818181818182
61-6,500,1053,0.005356818181818182
61-6,300,1054,-1.5265519820493607e-4
61-6,300,1055,-1.5265519820493607e-4
61-6,150,1056,-0.013336270939548433
61-6,150,1057,-0.013336270939548433
61-6,100,1058,-0.021075
61-6,100,1059,-0.021075
61-6,50,1060,0.4792666214382632
61-6,50,1061,0.4792666214382632
61-6,5,1062,0.19938568790397046
61-6,5,1063,0.19938568790397046
61-7,500,1064,-7.744214372716196e-4
61-7,500,1065,-7.744214372716196e-4
61-7,300,1066,-0.009081886321049344
61-7,300,1067,-0.009081886321049344
61-7,150,1068,-0.01929393468118196
61-7,150,1069,-0.01929393468118196
61-7,100,1070,0.03688549149338374
61-7,100,1071,0.03688549149338374
61-7,50,1072,0.5611945308002303
61-7,50,1073,0.5611945308002303
61-7,5,1074,0.15706559020044544
61-7,5,1075,0.15706559020044544
65-7,500,1077,0.002644097693351425
65-7,500,1078,0.002644097693351425
65-7,300,1079,-0.004967942583732057
65-7,300,1080,-0.004967942583732057
65-7,150,1081,-0.02168153846153846
65-7,150,1082,-0.02168153846153846
65-7,100,1083,0.24614059405940594
65-7,100,1084,0.24614059405940594
65-7,50,1085,0.3813112345679012
65-7,50,1086,0.3813112345679012
65-7,5,1087,1.0398996041171813
65-7,5,1088,1.0398996041171813
65-4,490,1089,-0.0024309218203033838
65-4,490,1090,-0.0024309218203033838
65-4,300,1091,-0.0034691766361717095
65-4,300,1092,-0.0034691766361717095
65-4,150,1093,-0.0233019721183271
65-4,150,1094,-0.0233019721183271
65-4,100,1095,0.005289345114345115
65-4,100,1096,0.005289345114345115
65-4,50,1097,0.6563690476190476
65-4,50,1098,0.6563690476190476
65-4,5,1099,0.47432637096774194
65-4,5,1100,0.47432637096774194
65-3,285,1101,-0.0022245370370370366
65-3,285,1102,-0.0022245370370370366
65-3,150,1103,-0.017814336917562724
65-3,150,1104,-0.017814336917562724
65-3,100,1105,-0.021430123456790122
65-3,100,1106,-0.021430123456790122
65-3,50,1107,0.15291691374663072
65-3,50,1108,0.15291691374663072
65-3,5,1109,0.7070086065573771
65-3,5,1110,0.7070086065573771
65-2,134,1111,0.008999726027397261
65-2,134,1112,0.008999726027397261
65-2,100,1113,-0.0153536769327467
65-2,100,1114,-0.0153536769327467
65-2,50,1115,0.019521546333143833
65-2,50,1116,0.019521546333143833
65-2,5,1117,1.1781384911470363
65-2,5,1118,1.1781384911470363
65-1,40,1119,0.06953976023976025
65-1,40,1120,0.06953976023976025
65-1,25,1121,0.016834667619728377
65-1,25,1122,0.016834667619728377
65-1,5,1123,15.392488025889968
65-1,5,1124,15.392488025889968
66-1,44,1125,1.857375382803298
66-1,44,1126,1.857375382803298
66-1,25,1127,6.115296687116564
66-1,25,1128,6.115296687116564
66-1,5,1129,6.11786364749082
66-1,5,1130,6.11786364749082
66-2,300,1132,-0.005845868945868945
66-2,300,1133,-0.005845868945868945
66-2,150,1134,-0.011150340136054421
66-2,150,1135,-0.011150340136054421
66-2,100,1136,-0.011357982120051084
66-2,100,1137,-0.011357982120051084
66-2,50,1138,0.3993779944289694
66-2,50,1139,0.3993779944289694
66-2,5,1140,1.0395697289156627
66-2,5,1141,1.0395697289156627
66-3,500,1143,0.0030000000000000005
66-3,500,1144,0.0030000000000000005
66-3,300,1145,-0.008189244186046512
66-3,300,1146,-0.008189244186046512
66-3,150,1147,-0.02495896168108776
66-3,150,1148,-0.02495896168108776
66-3,100,1149,0.16474928664072633
66-3,100,1150,0.16474928664072633
66-3,50,1151,1.1914911508951407
66-3,50,1152,1.1914911508951407
66-3,5,1153,0.46247694256756755
66-3,5,1154,0.46247694256756755
66-3.5,500,1155,-0.0020252580867171368
66-3.5,500,1156,-0.0020252580867171368
66-3.5,300,1157,-0.010048867313915858
66-3.5,300,1158,-0.010048867313915858
66-3.5,150,1159,-0.014405019305019305
66-3.5,150,1160,-0.014405019305019305
66-3.5,100,1161,0.24772384105960266
66-3.5,100,1162,0.24772384105960266
66-3.5,50,1163,0.7400714545454545
66-3.5,50,1164,0.7400714545454545
66-3.5,5,1165,0.3205282669138091
66-3.5,5,1166,0.3205282669138091
66-4,500,1167,0.0030345500314663313
66-4,500,1168,0.0030345500314663313
66-4,300,1169,-0.0051777834265378745
66-4,300,1170,-0.0051777834265378745
66-4,150,1171,-0.024378571428571427
66-4,150,1172,-0.024378571428571427
66-4,100,1173,0.3434962661235574
66-4,100,1174,0.3434962661235574
66-4,50,1175,0.6229238709677419
66-4,50,1176,0.6229238709677419
66-4,5,1177,0.4255153008962868
66-4,5,1178,0.4255153008962868
65-6,500,1179,-0.0038708616187989554
65-6,500,1180,-0.0038708616187989554
65-6,300,1181,-0.005644547872340425
65-6,300,1182,-0.005644547872340425
65-6,150,1183,-0.027096827495042962
65-6,150,1184,-0.027096827495042962
65-6,100,1185,0.08529396325459318
65-6,100,1186,0.08529396325459318
65-6,50,1187,0.421502312992126
65-6,50,1188,0.421502312992126
65-6,5,1189,0.7696941484716158
65-6,5,1190,0.7696941484716158
65-5,500,1191,-0.0018238203524729958
65-5,500,1192,-0.0018238203524729958
65-5,300,1193,-0.006145710267229254
65-5,300,1194,-0.006145710267229254
65-5,150,1195,-0.024704296675191816
65-5,150,1196,-0.024704296675191816
65-5,100,1197,0.04545036390101893
65-5,100,1198,0.04545036390101893
65-5,50,1199,0.9084291554599246
65-5,50,1200,0.9084291554599246
65-5,5,1201,0.6968117551020409
65-5,5,1202,0.6968117551020409
67-1,45,1205,0.14665348133198788
67-1,45,1206,0.14665348133198788
67-1,25,1207,0.23598195302843017
67-1,25,1208,0.23598195302843017
67-1,5,1209,3.8537294651866802
67-1,5,1210,3.8537294651866802
67-2,140,1211,0.011146049046321526
67-2,140,1212,0.011146049046321526
67-2,100,1213,-0.01011645933014354
67-2,100,1214,-0.01011645933014354
67-2,50,1215,0.02802531055900621
67-2,50,1216,0.02802531055900621
67-2,5,1217,0.9774289144050105
67-2,5,1218,0.9774289144050105
67-3,291,1219,-0.0035924318869828453
67-3,291,1220,-0.0035924318869828453
67-3,150,1221,-0.015804330708661416
67-3,150,1222,-0.015804330708661416
67-3,100,1223,0.00541437802907916
67-3,100,1224,0.00541437802907916
67-3,50,1225,0.3118070460704607
67-3,50,1226,0.3118070460704607
67-3,5,1227,1.0956167624521074
67-3,5,1228,1.0956167624521074
67-4,485,1229,0.0011289514866979658
67-4,485,1230,0.0011289514866979658
67-4,300,1231,-0.008893414211438475
67-4,300,1232,-0.008893414211438475
67-4,150,1233,-0.02391516587677725
67-4,150,1234,-0.02391516587677725
67-4,100,1235,0.26172423580786025
67-4,100,1236,0.26172423580786025
67-4,50,1237,0.8271746860282575
67-4,50,1238,0.8271746860282575
67-4,5,1239,0.7957645951035781
67-4,5,1240,0.7957645951035781
67-5,500,1241,-4.4160895045285e-4
67-5,500,1242,-4.4160895045285e-4
67-5,300,1243,-0.010664643799472295
67-5,300,1244,-0.010664643799472295
67-5,150,1245,-0.021174707807386627
67-5,150,1246,-0.021174707807386627
67-5,100,1247,0.2259404868673927
67-5,100,1248,0.2259404868673927
67-5,50,1249,1.5280152805949967
67-5,50,1250,1.5280152805949967
67-5,5,1251,0.3095355408388521
67-5,5,1252,0.3095355408388521
67-6,500,1253,-0.0010584478577202907
67-6,500,1254,-0.0010584478577202907
67-6,300,1255,-0.012747362110311751
67-6,300,1256,-0.012747362110311751
67-6,150,1257,-0.02542508073196986
67-6,150,1258,-0.02542508073196986
67-6,100,1259,0.41289084604715676
67-6,100,1260,0.41289084604715676
67-6,50,1261,0.5306559498956158
67-6,50,1262,0.5306559498956158
67-6,5,1263,0.21116014127144297
67-6,5,1264,0.21116014127144297
67-7,500,1265,-0.0010076071922544949
67-7,500,1266,-0.0010076071922544949
67-7,300,1267,-0.009801408450704225
67-7,300,1268,-0.009801408450704225
67-7,150,1269,-0.013521808219178082
67-7,150,1270,-0.013521808219178082
67-7,100,1271,0.38004581464872944
67-7,100,1272,0.38004581464872944
67-7,50,1273,0.46785507068223725
67-7,50,1274,0.46785507068223725
67-7,5,1275,0.17039791231732776
67-7,5,1276,0.17039791231732776
69-6,5,1279,0.4873338249754179
69-6,5,1280,0.4873338249754179
69-6,500,1281,-0.003429729729729729
69-6,500,1282,-0.003429729729729729
69-6,300,1283,-0.0153
69-6,300,1284,-0.0153
69-6,150,1285,-0.022762492474413004
69-6,150,1286,-0.022762492474413004
69-6,100,1287,0.1295340713407134
69-6,100,1288,0.1295340713407134
69-6,50,1289,1.0272611163670766
69-6,50,1290,1.0272611163670766
69-5,500,1291,-0.0022832988267770873
69-5,500,1292,-0.0022832988267770873
69-5,300,1293,-0.01178764331210191
69-5,300,1294,-0.01178764331210191
69-5,150,1295,-0.021097868338557993
69-5,150,1296,-0.021097868338557993
69-5,100,1297,0.16399951321279554
69-5,100,1298,0.16399951321279554
69-5,50,1299,0.8591510603588907
69-5,50,1300,0.8591510603588907
69-5,5,1301,0.32132173458725183
69-5,5,1302,0.32132173458725183
69-4,500,1303,NaN
69-4,500,1304,NaN
69-4,300,1305,-0.004488358404185742
69-4,5,1306,0.82760016273393
69-4,150,1307,-0.018768553846153845
69-4,100,1308,0.03450601741884402
69-4,100,1309,0.03450601741884402
69-4,50,1310,1.293660576923077
69-4,50,1311,1.293660576923077
69-4,5,1312,0.82760016273393
69-4,5,1313,0.82760016273393
69-2,5,1314,0.7511490606936416
69-2,5,1315,0.7511490606936416
69-2,150,1316,NaN
69-2,150,1317,NaN
69-2,100,1318,-0.011178260869565217
69-2,100,1319,-0.011178260869565217
69-2,50,1320,0.050438635223281486
69-2,50,1321,0.050438635223281486
69-1,5,1322,2.4399322368421053
69-1,5,1323,2.4399322368421053
69-1,38,1324,0.12290023166023166
69-1,38,1325,0.12290023166023166
69-1,25,1326,0.09449597423510467
69-1,25,1327,0.09449597423510467
69-1,3,1328,2.7404812841530055
69-1,3,1329,2.7404812841530055
71-6,5,1330,0.08744860248447205
71-6,5,1331,0.08744860248447205
71-6,500,1332,-0.0029492497793468663
71-6,500,1333,-0.0029492497793468663
71-6,300,1334,-0.0123457399103139
71-6,300,1335,-0.0123457399103139
71-6,150,1336,-0.024380432172869147
71-6,150,1337,-0.024380432172869147
71-6,100,1338,0.17727870967741935
71-6,100,1339,0.17727870967741935
71-6,50,1340,2.3208243131868134
71-6,50,1341,2.3208243131868134
71-5,5,1343,0.08999149539333806
71-5,5,1344,0.08999149539333806
71-5,500,1345,-0.00482497149372862
71-5,500,1346,-0.00482497149372862
71-5,300,1347,-0.0104390625
71-5,300,1348,-0.0104390625
71-5,150,1349,-0.02261119133574007
71-5,150,1350,-0.02261119133574007
71-5,100,1351,0.1588944211994421
71-5,100,1352,0.1588944211994421
71-5,50,1353,0.5817337535014006
71-5,50,1354,0.5817337535014006
71-4,5,1355,0.08490777777777778
71-4,5,1356,0.08490777777777778
71-4,464,1357,0.004837065637065637
71-4,464,1358,0.004837065637065637
71-4,300,1359,-0.0082606
71-4,300,1360,-0.0082606
71-4,200,1361,-0.014785823754789271
71-4,200,1362,-0.014785823754789271
71-4,150,1363,-0.021850972762645915
71-4,150,1364,-0.021850972762645915
71-4,100,1365,0.04115956354300385
71-4,100,1366,0.04115956354300385
71-4,50,1367,1.4098754471544717
71-4,50,1368,1.4098754471544717
71-2,5,1379,0.5502680648236415
71-2,5,1380,0.5502680648236415
71-2,148,1381,0.016774506939371804
71-2,148,1382,0.016774506939371804
71-2,100,1383,0.006569911012235818
71-2,100,1384,0.006569911012235818
71-2,50,1385,0.3873145074626866
71-2,50,1386,0.3873145074626866
71-1,5,1388,7.978670984455959
71-1,5,1389,7.978670984455959
71-1,42,1390,0.18899813333333335
71-1,42,1391,0.18899813333333335
71-1,25,1392,0.33593667232597624
71-1,25,1393,0.33593667232597624
73-1,5,1395,2.9540430182133566
73-1,5,1396,2.9540430182133566
73-1,48,1397,0.1681703336339044
73-1,48,1398,0.1681703336339044
73-1,25,1399,0.6814100775193799
73-1,25,1400,0.6814100775193799
73-1,3,1401,2.9063266666666667
73-1,3,1402,2.9063266666666667
73-2,5,1403,0.5716752040816326
73-2,5,1404,0.5716752040816326
73-2,140,1405,0.008707652399481194
73-2,140,1406,0.008707652399481194
73-2,100,1407,-0.01906741130091984
73-2,100,1408,-0.01906741130091984
73-2,50,1409,0.16645461077844312
73-2,50,1410,0.16645461077844312
73-4,5,1411,0.6524231205673758
73-4,5,1412,0.6524231205673758
73-4,450,1413,-0.0016889985895627642
73-4,450,1414,-0.0016889985895627642
73-4,300,1415,-0.006604140969162995
73-4,300,1416,-0.006604140969162995
73-4,150,1417,-0.007161915887850467
73-4,150,1418,-0.007161915887850467
73-4,100,1419,0.002716276311888527
73-4,100,1420,0.002716276311888527
73-4,50,1421,0.5844063459983831
73-4,50,1422,0.5844063459983831
73-5,5,1423,0.24590092213114756
73-5,5,1424,0.24590092213114756
73-5,500,1425,-9.932370321733418e-4
73-5,500,1426,-9.932370321733418e-4
73-5,300,1427,-0.008832695554305008
73-5,300,1428,-0.008832695554305008
73-5,150,1429,-0.024142909857670005
73-5,150,1430,-0.024142909857670005
73-5,100,1431,0.008248611111111111
73-5,100,1432,0.008248611111111111
73-5,50,1433,3.5482110684931505
73-5,50,1434,3.5482110684931505
73-6,5,1435,0.12921755514705882
73-6,5,1436,0.12921755514705882
73-6,500,1437,-0.0036067975830815706
73-6,500,1438,-0.0036067975830815706
73-6,300,1439,-0.012973701124799142
73-6,300,1440,-0.012973701124799142
73-6,150,1441,-0.024090726817042607
73-6,150,1442,-0.024090726817042607
73-6,100,1443,0.09893445814406229
73-6,100,1444,0.09893445814406229
73-6,50,1445,0.5443594944512947
73-6,50,1446,0.5443594944512947
73-7,5,1447,0.08951561530506721
73-7,5,1448,0.08951561530506721
73-7,500,1449,-0.004778549093183239
73-7,500,1450,-0.004778549093183239
73-7,300,1451,-0.01170407288317256
73-7,300,1452,-0.01170407288317256
73-7,150,1453,-0.022854252577319586
73-7,150,1454,-0.022854252577319586
73-7,100,1455,0.07956278763971071
73-7,100,1456,0.07956278763971071
73-7,50,1457,0.7514147471054236
73-7,50,1458,0.7514147471054236
75-7,5,1460,0.218128547008547
75-7,5,1461,0.218128547008547
75-7,500,1462,2.1091445427728648e-4
75-7,500,1463,2.1091445427728648e-4
75-7,300,1464,-0.011104314720812183
75-7,300,1465,-0.011104314720812183
75-7,150,1466,-0.02234729411764706
75-7,150,1467,-0.02234729411764706
75-7,100,1468,0.06786119205298013
75-7,100,1469,0.06786119205298013
75-7,50,1470,0.8319908315565032
75-7,50,1471,0.8319908315565032
75-6,5,1472,0.24443032608695653
75-6,5,1473,0.24443032608695653
75-6,500,1474,-0.005249222797927461
75-6,500,1475,-0.005249222797927461
75-6,300,1476,-0.009987748344370861
75-6,300,1477,-0.009987748344370861
75-6,150,1478,-0.022120023373587844
75-6,150,1479,-0.022120023373587844
75-6,100,1480,0.008097010869565218
75-6,100,1481,0.008097010869565218
75-6,50,1482,0.4488562780269058
75-6,50,1483,0.4488562780269058
75-5,5,1485,0.3466965060240964
75-5,5,1486,0.3466965060240964
75-5,500,1487,9.520646319569123e-4
75-5,500,1488,9.520646319569123e-4
75-5,300,1489,-0.0037297935103244835
75-5,300,1490,-0.0037297935103244835
75-5,150,1491,-0.016323776223776225
75-5,150,1492,-0.016323776223776225
75-5,100,1493,0.009602183406113537
75-5,100,1494,0.009602183406113537
75-5,50,1495,0.502732423490488
75-5,50,1496,0.502732423490488
75-4,5,1497,0.6248776086956521
75-4,5,1498,0.6248776086956521
75-4,500,1499,0.006870090634441088
75-4,500,1500,0.006870090634441088
75-4,300,1501,-4.2036553524803835e-5
75-4,300,1502,-4.2036553524803835e-5
75-4,150,1503,-0.020620515826494726
75-4,150,1504,-0.020620515826494726
75-4,100,1505,0.0027095238095238097
75-4,100,1506,0.0027095238095238097
75-4,50,1507,0.3317416393442623
75-4,50,1508,0.3317416393442623
75-3,5,1509,0.6740808946877912
75-3,5,1510,0.6740808946877912
75-3,300,1511,-0.0019028405422853451
75-3,300,1512,-0.0019028405422853451
75-3,150,1513,-0.019644320188346085
75-3,150,1514,-0.019644320188346085
75-3,100,1515,-0.006359662775616083
75-3,100,1516,-0.006359662775616083
75-3,50,1517,0.21042258064516128
75-3,50,1518,0.21042258064516128
75-2,5,1519,1.0759934409687184
75-2,5,1520,1.0759934409687184
75-2,150,1521,0.015777136514983352
75-2,150,1522,0.015777136514983352
75-2,100,1523,-0.009226309303758472
75-2,100,1524,-0.009226309303758472
75-2,50,1525,0.09230512345679012
75-2,50,1526,0.09230512345679012
75-1,5,1528,1.1611736040609137
75-1,5,1529,1.1611736040609137
75-1,40,1530,0.14208839285714286
75-1,40,1531,0.14208839285714286
75-1,25,1532,1.1008388845247448
75-1,25,1533,1.1008388845247448
77-1,5,1535,1.054898585858586
77-1,5,1536,1.054898585858586
77-1,50,1537,0.07568092016238159
77-1,50,1538,0.07568092016238159
77-1,25,1539,0.12619484808454426
77-1,25,1540,0.12619484808454426
77-2,5,1541,2.2310596368715085
77-2,5,1542,2.2310596368715085
77-2,143,1543,0.03276901098901099
77-2,143,1544,0.03276901098901099
77-2,100,1545,0.014554763117677024
77-2,100,1546,0.014554763117677024
77-2,50,1547,0.16916392224128074
77-2,50,1548,0.16916392224128074
77-4,5,1549,0.48583619873817036
77-4,5,1550,0.48583619873817036
77-4,500,1551,0.003281174089068826
77-4,500,1552,0.003281174089068826
77-4,300,1553,-0.003280073800738007
77-4,300,1554,-0.003280073800738007
77-4,150,1555,0.009244227793252863
77-4,150,1556,0.009244227793252863
77-4,100,1557,0.027162433628318584
77-4,100,1558,0.027162433628318584
77-4,50,1559,0.3777001162520344
77-4,50,1560,0.3777001162520344
77-5,5,1561,0.26238110367892975
77-5,5,1562,0.26238110367892975
77-5,500,1563,-0.002085233644859813
77-5,500,1564,-0.002085233644859813
77-5,300,1565,-0.003809302325581395
77-5,300,1566,-0.003809302325581395
77-5,150,1567,-0.015126774847870183
77-5,150,1568,-0.015126774847870183
77-5,100,1569,-0.020580703812316716
77-5,100,1570,-0.020580703812316716
77-5,50,1571,0.5088371317398555
77-5,50,1572,0.5088371317398555
77-6,5,1573,0.16847972709551656
77-6,5,1574,0.16847972709551656
77-6,500,1575,-0.002219019987105093
77-6,500,1576,-0.002219019987105093
77-6,300,1577,-0.007044910179640718
77-6,300,1578,-0.007044910179640718
77-6,150,1579,-0.01919409594095941
77-6,150,1580,-0.01919409594095941
77-6,100,1581,-0.017670424403183022
77-6,100,1582,-0.017670424403183022
77-6,50,1583,0.5998001743172574
77-6,50,1584,0.5998001743172574
79-8,5,1585,0.28153656862745097
79-8,5,1586,0.28153656862745097
79-8,500,1587,-0.007720522388059701
79-8,500,1588,-0.007720522388059701
79-8,300,1589,-0.008814156626506024
79-8,300,1590,-0.008814156626506024
79-8,150,1591,-0.017756598639455782
79-8,150,1592,-0.017756598639455782
79-8,100,1593,0.07014299719887955
79-8,100,1594,0.07014299719887955
79-8,50,1595,0.7389762557077626
79-8,50,1596,0.7389762557077626
79-7,5,1597,0.10089503858875414
79-7,5,1598,0.10089503858875414
79-7,500,1599,-8.348416289592756e-4
79-7,500,1600,-8.348416289592756e-4
79-7,300,1601,-0.0068671388101983
79-7,300,1602,-0.0068671388101983
79-7,150,1603,-0.02370372340425532
79-7,150,1604,-0.02370372340425532
79-7,100,1605,-0.0034725190839694654
79-7,100,1606,-0.0034725190839694654
79-7,50,1607,0.2599897800776197
79-7,50,1608,0.2599897800776197
79-6,5,1611,0.22754346570397113
79-6,5,1612,0.22754346570397113
79-6,500,1613,0.00470211161387632
79-6,500,1614,0.00470211161387632
79-6,300,1615,-0.006981185860889395
79-6,300,1616,-0.006981185860889395
79-6,150,1617,-0.019028390596745028
79-6,150,1618,-0.019028390596745028
79-6,100,1619,-0.015219736842105263
79-6,100,1620,-0.015219736842105263
79-6,50,1621,0.5675622036262203
79-6,50,1622,0.5675622036262203
79-5,5,1623,0.598563518299882
79-5,5,1624,0.598563518299882
79-5,500,1625,-0.002865384615384615
79-5,500,1626,-0.002865384615384615
79-5,300,1627,-0.009190881913303438
79-5,300,1628,-0.009190881913303438
79-5,150,1629,-0.01084448871181939
79-5,150,1630,-0.01084448871181939
79-5,100,1631,-0.01639222972972973
79-5,100,1632,-0.01639222972972973
79-5,50,1633,0.16338708708708707
79-5,50,1634,0.16338708708708707
79-4,5,1635,0.6680812865497076
79-4,5,1636,0.6680812865497076
79-4,446,1637,0.003136567164179105
79-4,446,1638,0.003136567164179105
79-4,300,1639,-0.0029060889929742387
79-4,300,1640,-0.0029060889929742387
79-4,150,1641,0.0285373097991479
79-4,150,1642,0.0285373097991479
79-4,100,1643,0.021091575274177467
79-4,100,1644,0.021091575274177467
79-4,50,1645,0.0828682972136223
79-4,50,1646,0.0828682972136223
79-2,5,1647,0.2645514
79-2,5,1648,0.2645514
79-2,135,1649,0.18434367317425884
79-2,135,1650,0.18434367317425884
79-2,100,1651,0.15091343832020998
79-2,100,1652,0.15091343832020998
79-2,50,1653,0.07584857450242066
79-2,50,1654,0.07584857450242066
79-1,5,1655,1.3140844652615145
79-1,5,1656,1.3140844652615145
79-1,47,1657,0.3093967248908297
