Sample_name,Locus,input,filtered,denoised_F,denoised_R,merged,tabled,nonchim
457.2,16S_Prey,792006,18158,18126,18128,16824,16824,15117
486.1,16S_Prey,786921,13570,13473,13524,13398,13398,12281
988.2,16S_Prey,611570,9185,9179,9168,9144,9144,9037
1209.2,16S_Prey,502051,9316,9298,9280,8959,8959,8276
463.2,16S_Prey,575888,13985,13977,13950,13869,13869,12314
779.2,16S_Prey,472942,11165,11165,11162,11162,11162,11162
