Sample_name,Locus,input,filtered,denoised_F,denoised_R,merged,tabled,nonchim
457.2,16S_Prey,792006,19263,19168,19250,17972,17972,15727
486.1,16S_Prey,786921,19272,19184,19266,17504,17504,16307
988.2,16S_Prey,611570,12144,12115,12140,261,261,220
1209.2,16S_Prey,502051,17439,17372,17430,17001,17001,15654
463.2,16S_Prey,575888,18627,18585,18613,14170,14170,13086
779.2,16S_Prey,472942,15125,15122,15122,15122,15122,15122
