"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.673,3.704,14.9475,32.246,14.9085,32.2524,3.9831,3.9802,1503.35,1503.34,1503.91,7.1189,7.2012,0.9859,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.000000"
2,3.69,3.721,14.9266,32.2638,14.9178,32.2519,3.9832,3.981,1503.31,1503.3,1503.87,7.1212,7.2035,0.9615,"",49.6947,47.3985,-124.539667,"2019-08-11","02:23:21.041667"
3,3.716,3.747,14.9124,32.273,14.919,32.2511,3.9829,3.9811,1503.27,1503.26,1503.83,7.1229,7.1974,0.9615,"",49.6947,47.3985,-124.539667,"2019-08-11","02:23:21.083334"
4,3.726,3.758,14.901,32.2764,14.9188,32.252,3.9822,3.9811,1503.24,1503.23,1503.8,7.1333,7.2037,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.125001"
5,3.673,3.704,14.8904,32.2744,14.9229,32.2488,3.981,3.9812,1503.2,1503.19,1503.76,7.1204,7.2053,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.166668"
6,3.701,3.732,14.8934,32.259,14.9186,32.2362,3.9796,3.9794,1503.19,1503.18,1503.75,7.1352,7.2056,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.208335"
7,3.737,3.769,14.9095,32.234,14.8849,32.2357,3.9783,3.9762,1503.22,1503.21,1503.78,7.1283,7.2043,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.250002"
8,3.711,3.743,14.9213,32.2148,14.8547,32.2389,3.9772,3.9738,1503.23,1503.22,1503.79,7.1185,7.2034,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.291669"
9,3.705,3.736,14.9197,32.2121,14.8472,32.2359,3.9768,3.9728,1503.22,1503.21,1503.78,7.1334,7.2038,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.333336"
10,3.737,3.769,14.9039,32.227,14.846,32.2346,3.977,3.9726,1503.19,1503.18,1503.75,7.1384,7.2055,0.9615,"",49.7192,47.3985,-124.539667,"2019-08-11","02:23:21.375003"
11,3.748,3.78,14.8833,32.2493,14.8436,32.2367,3.9776,3.9726,1503.15,1503.14,1503.71,7.1259,7.2075,0.9615,"",49.6703,47.3985,-124.539667,"2019-08-11","02:23:21.416670"
12,3.701,3.732,14.8662,32.2645,14.8451,32.2397,3.9777,3.973,1503.11,1503.1,1503.67,7.1423,7.2093,0.9615,"",49.6215,47.3985,-124.539667,"2019-08-11","02:23:21.458337"
