"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
47,3.099,3.123,11.7525,33.8566,11.7691,33.8563,3.8593,3.8608,1494.65,1494.62,1495.22,6.7614,6.6223,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:13.916682"
48,3.099,3.123,11.7533,33.8578,11.7693,33.8542,3.8595,3.8606,1494.66,1494.63,1495.23,6.782,6.6221,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:13.958349"
49,3.062,3.086,11.7521,33.8586,11.7716,33.8581,3.8595,3.8613,1494.65,1494.62,1495.22,6.7787,6.6312,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:14.000016"
50,3.136,3.16,11.7512,33.8583,11.7719,33.8596,3.8594,3.8614,1494.65,1494.62,1495.22,6.772,6.6256,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:14.041683"
51,3.062,3.086,11.7409,33.865,11.7711,33.8607,3.8591,3.8615,1494.62,1494.59,1495.19,6.7732,6.6358,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:14.083350"
52,3.067,3.091,11.7362,33.8662,11.7714,33.8611,3.8588,3.8615,1494.61,1494.58,1495.18,6.7842,6.6396,4.3315,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:14.125017"
53,3.073,3.097,11.7486,33.8569,11.7705,33.8629,3.859,3.8616,1494.64,1494.61,1495.21,6.7655,6.6324,4.3315,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.166684"
54,3.067,3.091,11.7473,33.8583,11.7711,33.8623,3.859,3.8616,1494.63,1494.61,1495.21,6.7933,6.6415,4.3315,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.208351"
55,3.099,3.123,11.7391,33.8618,11.7685,33.8629,3.8586,3.8615,1494.61,1494.58,1495.18,6.7806,6.6368,4.3315,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.250018"
56,3.035,3.058,11.7366,33.8624,11.763,33.8638,3.8584,3.861,1494.6,1494.57,1495.17,6.7809,6.6371,4.3315,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.291685"
57,3.067,3.091,11.7386,33.8608,11.7554,33.8653,3.8584,3.8605,1494.61,1494.58,1495.18,6.7911,6.6459,4.5024,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.333352"
58,3.062,3.086,11.7342,33.8627,11.7521,33.866,3.8582,3.8602,1494.59,1494.57,1495.17,6.7847,6.6407,4.7222,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.375019"
59,3.067,3.091,11.7372,33.8579,11.7522,33.8693,3.858,3.8606,1494.6,1494.57,1495.17,6.7845,6.6494,4.7588,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.416686"
60,3.062,3.086,11.7196,33.8641,11.7603,33.867,3.857,3.8611,1494.55,1494.52,1495.12,6.7869,6.646,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.458353"
61,3.035,3.058,11.7136,33.8614,11.7683,33.8637,3.8562,3.8615,1494.52,1494.49,1495.09,6.7983,6.647,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.500020"
62,3.062,3.086,11.7157,33.8604,11.7688,33.8617,3.8563,3.8614,1494.53,1494.5,1495.1,6.7911,6.6557,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.541687"
63,3.078,3.102,11.7166,33.8618,11.7691,33.8609,3.8565,3.8613,1494.53,1494.51,1495.1,6.7909,6.6497,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.583354"
64,3.062,3.086,11.7178,33.862,11.7703,33.859,3.8566,3.8612,1494.54,1494.51,1495.11,6.7907,6.6495,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.625021"
65,3.067,3.091,11.7146,33.8614,11.7688,33.8577,3.8563,3.861,1494.53,1494.5,1495.1,6.7912,6.65,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.666688"
66,3.073,3.097,11.7125,33.8627,11.7658,33.8585,3.8562,3.8608,1494.52,1494.49,1495.09,6.7915,6.6503,4.7466,"",2.8816,40.732167,-124.488333,"2019-07-11","22:19:14.708355"
67,3.078,3.102,11.7253,33.8601,11.7612,33.8598,3.8571,3.8605,1494.56,1494.53,1495.13,6.7897,6.6575,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.750022"
68,3.067,3.091,11.738,33.8594,11.7516,33.8629,3.8583,3.8599,1494.6,1494.58,1495.18,6.7982,6.6499,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.791689"
69,3.099,3.123,11.7371,33.8621,11.7511,33.8639,3.8584,3.8599,1494.6,1494.58,1495.18,6.7913,6.6499,4.7466,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:14.833356"
70,3.099,3.123,11.724,33.8653,11.7602,33.8642,3.8576,3.8608,1494.56,1494.54,1495.13,6.7828,6.6517,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.875023"
71,3.099,3.123,11.7242,33.8577,11.7691,33.8637,3.8568,3.8616,1494.55,1494.53,1495.13,6.8004,6.652,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.916690"
72,3.147,3.171,11.7367,33.8517,11.7734,33.8629,3.8574,3.8619,1494.59,1494.56,1495.16,6.7815,6.6505,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:14.958357"
73,3.131,3.155,11.7389,33.856,11.7761,33.8604,3.858,3.8619,1494.6,1494.58,1495.18,6.7983,6.6499,4.7466,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:15.000024"
74,3.147,3.171,11.7329,33.8614,11.7706,33.8593,3.858,3.8613,1494.59,1494.56,1495.16,6.792,6.6506,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.041691"
75,3.163,3.188,11.7278,33.8624,11.7617,33.8597,3.8576,3.8605,1494.57,1494.55,1495.15,6.7928,6.6423,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.083358"
76,3.136,3.16,11.7262,33.8634,11.7606,33.8593,3.8576,3.8604,1494.57,1494.54,1495.14,6.793,6.6483,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.125025"
77,3.174,3.199,11.7292,33.8631,11.762,33.8572,3.8578,3.8603,1494.58,1494.55,1495.15,6.7822,6.6479,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.166692"
78,3.2,3.225,11.7272,33.8644,11.7555,33.858,3.8578,3.8598,1494.57,1494.55,1495.15,6.7893,6.6482,4.7466,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:15.208359"
79,3.2,3.225,11.7242,33.864,11.7449,33.8602,3.8574,3.859,1494.56,1494.54,1495.13,6.7898,6.6486,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.250026"
80,3.232,3.257,11.7175,33.8644,11.74,33.8601,3.8569,3.8585,1494.54,1494.51,1495.11,6.7908,6.6496,4.7466,"",2.906,40.732167,-124.488333,"2019-07-11","22:19:15.291693"
81,3.237,3.262,11.716,33.8632,11.7384,33.8613,3.8566,3.8585,1494.54,1494.51,1495.11,6.7807,6.6409,4.7466,"",2.9304,40.732167,-124.488333,"2019-07-11","22:19:15.333360"
82,3.232,3.257,11.7185,33.8628,11.738,33.8628,3.8568,3.8586,1494.54,1494.52,1495.11,6.7977,6.6463,4.71,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.375027"
83,3.248,3.273,11.7205,33.862,11.737,33.8641,3.8569,3.8586,1494.55,1494.52,1495.12,6.7801,6.6461,4.3925,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.416694"
84,3.264,3.29,11.7217,33.8602,11.7381,33.8635,3.8568,3.8587,1494.55,1494.52,1495.12,6.7869,6.637,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.458361"
85,3.306,3.332,11.7165,33.8627,11.7327,33.8637,3.8566,3.8582,1494.54,1494.51,1495.11,6.7772,6.6345,4.246,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.500028"
86,3.264,3.29,11.7165,33.8623,11.7174,33.8664,3.8566,3.8571,1494.54,1494.51,1495.11,6.7945,6.6403,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.541695"
87,3.306,3.332,11.7195,33.8624,11.7206,33.8619,3.8568,3.8569,1494.55,1494.52,1495.12,6.7768,6.6399,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.583362"
88,3.333,3.359,11.7044,33.8674,11.7218,33.864,3.856,3.8572,1494.5,1494.47,1495.07,6.7858,6.6419,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.625029"
89,3.338,3.364,11.6887,33.8689,11.7268,33.8632,3.8546,3.8576,1494.45,1494.42,1495.02,6.7881,6.6442,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.666696"
90,3.269,3.294,11.6837,33.8668,11.7269,33.8609,3.854,3.8574,1494.43,1494.4,1495.0,6.7785,6.6449,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.708363"
91,3.435,3.461,11.6902,33.8624,11.708,33.8653,3.8541,3.8561,1494.45,1494.42,1495.02,6.7847,6.6353,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.750030"
92,3.407,3.434,11.6899,33.8643,11.689,33.869,3.8543,3.8547,1494.45,1494.42,1495.02,6.7743,6.641,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.791697"
93,3.37,3.396,11.6824,33.8663,11.6831,33.868,3.8538,3.854,1494.43,1494.4,1494.99,6.7822,6.633,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.833364"
94,3.407,3.434,11.6849,33.8615,11.6814,33.8675,3.8535,3.8538,1494.43,1494.4,1495.0,6.7821,6.6387,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.875031"
95,3.402,3.429,11.6694,33.867,11.6813,33.867,3.8526,3.8538,1494.38,1494.35,1494.95,6.7737,6.6407,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.916698"
96,3.439,3.466,11.6545,33.8696,11.6801,33.8673,3.8515,3.8537,1494.33,1494.31,1494.9,6.7829,6.6429,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:15.958365"
97,3.435,3.461,11.6358,33.8746,11.6808,33.8682,3.8503,3.8538,1494.28,1494.25,1494.84,6.775,6.6364,4.2582,"",2.9548,40.732167,-124.488333,"2019-07-11","22:19:16.000032"
98,3.471,3.498,11.6204,33.8762,11.6766,33.8685,3.849,3.8535,1494.23,1494.2,1494.79,6.7843,6.6354,4.2582,"",13.8706,40.732167,-124.488333,"2019-07-11","22:19:16.041699"
99,3.435,3.461,11.6134,33.8743,11.6591,33.8722,3.8482,3.8522,1494.2,1494.17,1494.77,6.7854,6.6423,4.2582,"",75.3358,40.732167,-124.488333,"2019-07-11","22:19:16.083366"
100,3.439,3.466,11.6151,33.8723,11.6569,33.8706,3.8481,3.8519,1494.2,1494.17,1494.77,6.7643,6.6421,4.2582,"",100.0,40.732167,-124.488333,"2019-07-11","22:19:16.125033"
101,3.503,3.531,11.625,33.8716,11.6634,33.8692,3.849,3.8523,1494.24,1494.21,1494.8,6.7873,6.6317,4.2582,"",100.0,40.732167,-124.488333,"2019-07-11","22:19:16.166700"
102,3.471,3.498,11.6373,33.8708,11.666,33.868,3.8501,3.8524,1494.28,1494.25,1494.85,6.768,6.6358,4.2582,"",99.6093,40.732167,-124.488333,"2019-07-11","22:19:16.208367"
103,3.471,3.498,11.651,33.8679,11.6617,33.8674,3.851,3.852,1494.32,1494.29,1494.89,6.7835,6.6339,4.2582,"",98.9255,40.732167,-124.488333,"2019-07-11","22:19:16.250034"
104,3.508,3.535,11.6615,33.8668,11.6564,33.8666,3.8519,3.8514,1494.36,1494.33,1494.93,6.7541,6.6324,4.2582,"",98.7546,40.732167,-124.488333,"2019-07-11","22:19:16.291701"
105,3.407,3.434,11.6712,33.8665,11.6502,33.8684,3.8528,3.851,1494.39,1494.36,1494.96,6.7665,6.6219,4.2582,"",98.8523,40.732167,-124.488333,"2019-07-11","22:19:16.333368"
106,3.572,3.6,11.6815,33.8654,11.6461,33.8697,3.8536,3.8508,1494.42,1494.4,1494.99,6.7651,6.6173,4.2582,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.375035"
107,3.508,3.535,11.6922,33.863,11.6468,33.8695,3.8544,3.8508,1494.46,1494.43,1495.03,6.7427,6.6216,4.2582,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.416702"
108,3.536,3.563,11.6864,33.8683,11.642,33.8697,3.8544,3.8504,1494.44,1494.42,1495.01,6.7573,6.6133,4.1849,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.458369"
109,3.508,3.535,11.682,33.8674,11.6284,33.8705,3.8539,3.8492,1494.43,1494.4,1495.0,6.7579,6.6197,4.0751,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.500036"
110,3.503,3.531,11.6795,33.8666,11.6225,33.8689,3.8536,3.8485,1494.42,1494.39,1494.99,6.7479,6.6201,4.0384,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.541703"
111,3.54,3.568,11.6763,33.8664,11.6125,33.8724,3.8532,3.8479,1494.41,1494.38,1494.98,6.7449,6.6206,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.583370"
112,3.503,3.531,11.6832,33.8625,11.6032,33.8737,3.8535,3.8472,1494.43,1494.4,1495.0,6.751,6.6107,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.625037"
113,3.54,3.568,11.6941,33.8612,11.5977,33.8743,3.8544,3.8467,1494.46,1494.43,1495.03,6.739,6.615,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.666704"
114,3.503,3.531,11.7013,33.8616,11.5985,33.8728,3.8551,3.8466,1494.49,1494.46,1495.06,6.7344,6.6049,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.708371"
115,3.54,3.568,11.7061,33.8615,11.599,33.8721,3.8555,3.8466,1494.5,1494.48,1495.07,6.7302,6.6101,4.0506,"",98.8767,40.732167,-124.488333,"2019-07-11","22:19:16.750038"
116,3.503,3.531,11.7096,33.8614,11.5944,33.8755,3.8558,3.8465,1494.52,1494.49,1495.09,6.7366,6.6095,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.791705"
117,3.508,3.535,11.7118,33.8617,11.5901,33.8809,3.8561,3.8467,1494.52,1494.5,1495.09,6.7363,6.6002,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.833372"
118,3.572,3.6,11.7106,33.863,11.596,33.8813,3.8561,3.8473,1494.52,1494.49,1495.09,6.7364,6.6062,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.875039"
119,3.519,3.547,11.7071,33.864,11.6023,33.8799,3.8559,3.8477,1494.51,1494.48,1495.08,6.7161,6.5976,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.916706"
120,3.503,3.531,11.7031,33.8643,11.6062,33.8771,3.8555,3.8478,1494.5,1494.47,1495.07,6.7305,6.6039,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:16.958373"
121,3.508,3.535,11.6997,33.8648,11.6075,33.8756,3.8553,3.8478,1494.49,1494.46,1495.06,6.7206,6.6044,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.000040"
122,3.508,3.535,11.6969,33.8658,11.6084,33.8765,3.8551,3.8479,1494.48,1494.45,1495.05,6.7279,6.5958,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.041707"
123,3.536,3.563,11.6946,33.8661,11.6155,33.8739,3.8549,3.8483,1494.47,1494.44,1495.04,6.7178,6.6019,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.083374"
124,3.471,3.498,11.6956,33.8654,11.6281,33.8704,3.8549,3.8491,1494.47,1494.44,1495.04,6.7246,6.6018,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.125041"
125,3.503,3.531,11.7009,33.8633,11.6349,33.8674,3.8552,3.8495,1494.49,1494.46,1495.06,6.7239,6.6011,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.166708"
126,3.508,3.535,11.7049,33.862,11.6256,33.8706,3.8555,3.8489,1494.5,1494.47,1495.07,6.7129,6.5916,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.208375"
127,3.471,3.498,11.7068,33.8613,11.6133,33.8751,3.8556,3.8483,1494.51,1494.48,1495.08,6.7196,6.5971,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.250042"
128,3.482,3.509,11.7078,33.8621,11.6017,33.8796,3.8557,3.8476,1494.51,1494.48,1495.08,6.709,6.5969,4.0506,"",98.9011,40.732167,-124.488333,"2019-07-11","22:19:17.291709"
