"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.316,3.34,13.4065,33.5044,13.4103,33.5073,3.9771,3.9778,1499.82,1499.8,1500.42,6.0153,5.9826,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.000000"
2,3.348,3.373,13.4066,33.5045,13.4108,33.507,3.9771,3.9778,1499.82,1499.8,1500.42,6.0248,5.9826,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.041667"
3,3.316,3.34,13.4067,33.5048,13.4109,33.5073,3.9772,3.9778,1499.82,1499.8,1500.42,6.0186,5.9909,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.083334"
4,3.316,3.34,13.407,33.5043,13.4105,33.5074,3.9772,3.9778,1499.82,1499.8,1500.42,6.009,5.9774,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.125001"
5,3.327,3.352,13.407,33.5045,13.4105,33.5076,3.9772,3.9778,1499.82,1499.8,1500.42,6.0248,5.9826,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.166668"
6,3.252,3.275,13.4074,33.5043,13.4103,33.5074,3.9772,3.9778,1499.82,1499.8,1500.42,6.0185,5.9825,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.208335"
7,3.327,3.352,13.4074,33.5045,13.4105,33.5071,3.9772,3.9778,1499.82,1499.81,1500.42,6.0185,5.9825,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.250002"
8,3.327,3.352,13.4077,33.5046,13.4107,33.5075,3.9772,3.9778,1499.82,1499.81,1500.42,6.0185,5.9825,1.9871,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.291669"
9,3.29,3.314,13.4077,33.5044,13.4109,33.5075,3.9772,3.9779,1499.82,1499.81,1500.42,6.0089,5.9825,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.333336"
10,3.252,3.275,13.4079,33.5045,13.411,33.5077,3.9772,3.9779,1499.82,1499.81,1500.42,6.0246,5.9824,1.9749,"",98.9011,35.730333,-121.452667,"2019-06-22","04:24:21.375003"
