"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.839,3.87,12.2245,33.1593,12.2673,33.1898,3.8313,3.8383,1495.45,1495.42,1495.99,5.4959,5.4923,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.000000"
2,3.807,3.837,12.2341,33.1517,12.2599,33.1943,3.8313,3.8381,1495.47,1495.44,1496.02,5.495,5.4914,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.041667"
3,3.839,3.87,12.2432,33.1452,12.2551,33.194,3.8315,3.8377,1495.49,1495.47,1496.04,5.4941,5.4818,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.083334"
4,3.807,3.837,12.2465,33.1458,12.2593,33.1851,3.8319,3.8371,1495.51,1495.48,1496.05,5.4835,5.4869,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.125001"
5,3.839,3.87,12.2469,33.1512,12.265,33.1792,3.8325,3.837,1495.51,1495.49,1496.06,5.49,5.4867,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.166668"
6,3.844,3.874,12.2408,33.1626,12.2686,33.1801,3.8331,3.8375,1495.51,1495.48,1496.05,5.4904,5.4783,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.208335"
7,3.85,3.881,12.2284,33.1797,12.2674,33.1846,3.8337,3.8378,1495.49,1495.46,1496.03,5.4913,5.4936,0.5586,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.250002"
8,3.807,3.837,12.2256,33.1865,12.2666,33.1868,3.8342,3.838,1495.48,1495.46,1496.03,5.4812,5.4793,0.5708,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.291669"
9,3.839,3.87,12.2326,33.1811,12.269,33.1845,3.8343,3.838,1495.5,1495.48,1496.05,5.4873,5.4842,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.333336"
10,3.844,3.874,12.2478,33.1658,12.272,33.1828,3.8341,3.8381,1495.53,1495.51,1496.08,5.4961,5.4829,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.375003"
11,3.839,3.87,12.2599,33.1516,12.2768,33.181,3.8337,3.8383,1495.56,1495.53,1496.1,5.4884,5.482,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.416670"
12,3.818,3.848,12.266,33.1451,12.281,33.1811,3.8336,3.8387,1495.57,1495.55,1496.12,5.4778,5.4815,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.458337"
13,3.802,3.833,12.2643,33.149,12.2835,33.1827,3.8338,3.8391,1495.57,1495.54,1496.12,5.4845,5.4815,0.5586,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.500004"
14,3.807,3.837,12.2621,33.1557,12.2843,33.1843,3.8343,3.8393,1495.57,1495.55,1496.12,5.4846,5.4903,0.5586,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.541671"
15,3.839,3.87,12.2596,33.1654,12.2873,33.1826,3.8351,3.8394,1495.57,1495.55,1496.12,5.4845,5.4759,0.5586,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.583338"
16,3.807,3.837,12.2547,33.1752,12.2893,33.1826,3.8357,3.8396,1495.57,1495.54,1496.12,5.4949,5.4818,0.5708,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.625005"
17,3.802,3.833,12.2505,33.1817,12.2914,33.1834,3.836,3.8399,1495.56,1495.54,1496.11,5.4783,5.482,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.666672"
18,3.781,3.811,12.2485,33.1848,12.293,33.184,3.8361,3.8401,1495.56,1495.53,1496.11,5.475,5.4909,0.583,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.708339"
19,3.807,3.837,12.2489,33.184,12.2896,33.1892,3.8361,3.8403,1495.56,1495.53,1496.11,5.4919,5.4853,0.583,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.750006"
20,3.77,3.8,12.2525,33.1791,12.2816,33.1959,3.8359,3.8403,1495.57,1495.54,1496.11,5.4747,5.485,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.791673"
21,3.775,3.805,12.2522,33.1776,12.2783,33.1946,3.8357,3.8399,1495.56,1495.54,1496.11,5.4917,5.4851,0.5708,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:31.833340"
22,3.77,3.8,12.245,33.1824,12.2793,33.1894,3.8355,3.8394,1495.54,1495.52,1496.09,5.4958,5.4858,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.875007"
23,3.785,3.816,12.2389,33.1875,12.2816,33.1867,3.8355,3.8393,1495.53,1495.5,1496.08,5.4795,5.4864,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.916674"
24,3.738,3.768,12.2398,33.1873,12.2835,33.186,3.8356,3.8394,1495.53,1495.51,1496.08,5.4861,5.4863,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:31.958341"
25,3.742,3.772,12.2396,33.1873,12.2846,33.1862,3.8355,3.8396,1495.53,1495.51,1496.08,5.4861,5.4951,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:32.000008"
26,3.738,3.768,12.2334,33.1914,12.2856,33.1862,3.8354,3.8397,1495.51,1495.49,1496.06,5.4766,5.4901,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:32.041675"
27,3.742,3.772,12.2301,33.1919,12.2858,33.1875,3.8351,3.8398,1495.5,1495.48,1496.05,5.504,5.4905,0.5708,"",98.9011,43.065,-124.665167,"2019-07-23","20:46:32.083342"
28,3.701,3.731,12.2338,33.1865,12.2868,33.1872,3.8349,3.8399,1495.51,1495.48,1496.06,5.4801,5.4902,0.583,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:32.125009"
29,3.706,3.735,12.2482,33.1714,12.2867,33.1879,3.8347,3.8399,1495.54,1495.51,1496.09,5.4958,5.489,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:32.166676"
30,3.701,3.731,12.2626,33.1564,12.2868,33.188,3.8344,3.8399,1495.57,1495.55,1496.12,5.4777,5.4877,0.5708,"",98.8767,43.065,-124.665167,"2019-07-23","20:46:32.208343"
