"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.351,3.375,13.3639,33.7206,13.4713,33.7534,3.9961,4.0097,1499.93,1499.92,1500.55,6.4434,6.3758,3.9652,"",2.2466,35.063667,-120.953667,"2019-06-20","00:48:58.000000"
2,3.323,3.347,13.3595,33.7205,13.5401,33.7337,3.9957,4.0141,1499.92,1499.9,1500.53,6.4344,6.3681,3.9652,"",2.5397,35.063667,-120.953667,"2019-06-20","00:48:58.041667"
3,3.351,3.375,13.3602,33.7201,13.5905,33.7261,3.9957,4.018,1499.92,1499.9,1500.53,6.431,6.3733,3.9652,"",2.7839,35.063667,-120.953667,"2019-06-20","00:48:58.083334"
4,3.323,3.347,13.368,33.7175,13.6192,33.7239,3.9962,4.0205,1499.94,1499.93,1500.56,6.4458,6.3723,3.9652,"",2.8083,35.063667,-120.953667,"2019-06-20","00:48:58.125001"
5,3.351,3.375,13.3739,33.7157,13.6426,33.723,3.9965,4.0226,1499.96,1499.95,1500.57,6.4293,6.3716,3.9652,"",2.8083,35.063667,-120.953667,"2019-06-20","00:48:58.166668"
6,3.355,3.38,13.3644,33.7209,13.6591,33.7258,3.9962,4.0245,1499.93,1499.92,1500.55,6.4271,6.3644,3.9652,"",2.8083,35.063667,-120.953667,"2019-06-20","00:48:58.208335"
7,3.319,3.343,13.3558,33.7213,13.6789,33.7259,3.9954,4.0263,1499.9,1499.89,1500.52,6.4248,6.379,3.9652,"",2.9304,35.063667,-120.953667,"2019-06-20","00:48:58.250002"
8,3.323,3.347,13.3501,33.7205,13.7077,33.7151,3.9948,4.0279,1499.88,1499.87,1500.5,6.4127,6.3663,3.9774,"",3.0037,35.063667,-120.953667,"2019-06-20","00:48:58.291669"
9,3.351,3.375,13.3441,33.7204,13.7237,33.7124,3.9942,4.0291,1499.87,1499.85,1500.48,6.4164,6.3723,3.9652,"",3.0281,35.063667,-120.953667,"2019-06-20","00:48:58.333336"
10,3.355,3.38,13.3406,33.7187,13.7363,33.7097,3.9937,4.03,1499.85,1499.84,1500.47,6.4136,6.3729,3.9652,"",3.0281,35.063667,-120.953667,"2019-06-20","00:48:58.375003"
11,3.388,3.412,13.3305,33.7213,13.7398,33.7058,3.993,4.0299,1499.82,1499.81,1500.44,6.4019,6.3659,3.9652,"",3.0037,35.063667,-120.953667,"2019-06-20","00:48:58.416670"
12,3.323,3.347,13.3158,33.7258,13.7349,33.7045,3.9921,4.0293,1499.78,1499.76,1500.39,6.4161,6.3728,3.9652,"",3.0037,35.063667,-120.953667,"2019-06-20","00:48:58.458337"
13,3.351,3.375,13.2956,33.7307,13.7314,33.7011,3.9908,4.0286,1499.72,1499.7,1500.33,6.4091,6.3754,3.9652,"",3.0037,35.063667,-120.953667,"2019-06-20","00:48:58.500004"
14,3.366,3.391,13.2794,33.729,13.7256,33.7024,3.989,4.0282,1499.66,1499.65,1500.28,6.408,6.3777,3.9652,"",3.0281,35.063667,-120.953667,"2019-06-20","00:48:58.541671"
