"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.935,3.969,17.1861,32.0181,17.1858,32.0171,4.163,4.1629,1510.03,1510.03,1510.59,5.9232,6.0153,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.000000"
2,3.972,4.006,17.1855,32.0188,17.1858,32.017,4.1631,4.1629,1510.03,1510.03,1510.59,5.9153,6.0153,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.041667"
3,3.967,4.001,17.185,32.019,17.186,32.0166,4.163,4.1629,1510.03,1510.03,1510.59,5.9202,6.0084,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.083334"
4,3.94,3.973,17.1847,32.0195,17.1856,32.017,4.1631,4.1629,1510.03,1510.03,1510.59,5.9202,6.0125,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.125001"
5,3.967,4.001,17.1843,32.0198,17.1858,32.0169,4.1631,4.1629,1510.03,1510.02,1510.59,5.9202,6.0125,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.166668"
6,3.94,3.973,17.184,32.0198,17.1856,32.017,4.163,4.1629,1510.03,1510.02,1510.59,5.9282,6.0126,0.6563,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.208335"
7,3.935,3.969,17.1838,32.0193,17.1853,32.0172,4.163,4.1629,1510.03,1510.02,1510.58,5.9154,6.0195,0.6563,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.250002"
8,3.972,4.006,17.1838,32.0192,17.1853,32.0171,4.163,4.1629,1510.03,1510.02,1510.58,5.9203,6.0155,0.6685,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.291669"
9,3.903,3.936,17.1836,32.0192,17.1856,32.017,4.1629,4.1629,1510.02,1510.02,1510.58,5.9123,6.0155,0.6563,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.333336"
10,3.935,3.969,17.1835,32.0189,17.1858,32.0169,4.1629,4.1629,1510.02,1510.02,1510.58,5.9172,6.0086,0.6563,"",98.8767,48.064333,-125.510167,"2019-08-15","04:04:27.375003"
