"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.288,3.315,10.9224,33.4397,10.9743,33.4339,3.7403,3.7445,1491.26,1491.23,1491.77,8.6359,8.5394,15.7845,"",1.6117,44.329833,-124.319,"2019-06-13","13:52:46.000000"
2,3.251,3.278,10.9227,33.4409,10.9735,33.4346,3.7405,3.7445,1491.26,1491.23,1491.78,8.6249,8.5392,15.7845,"",1.5873,44.329833,-124.319,"2019-06-13","13:52:46.041667"
3,3.256,3.282,10.9262,33.439,10.9735,33.4341,3.7406,3.7444,1491.27,1491.24,1491.79,8.6316,8.5387,15.7845,"",1.514,44.329833,-124.319,"2019-06-13","13:52:46.083334"
4,3.251,3.278,10.9287,33.4384,10.9735,33.4344,3.7408,3.7445,1491.28,1491.25,1491.79,8.6421,8.5382,15.7845,"",1.4896,44.329833,-124.319,"2019-06-13","13:52:46.125001"
5,3.288,3.315,10.9314,33.4392,10.974,33.4339,3.7411,3.7445,1491.29,1491.26,1491.8,8.6342,8.5377,15.7845,"",1.4896,44.329833,-124.319,"2019-06-13","13:52:46.166668"
6,3.251,3.278,10.9368,33.4391,10.9713,33.4343,3.7416,3.7443,1491.31,1491.27,1491.82,8.6114,8.546,15.7845,"",1.514,44.329833,-124.319,"2019-06-13","13:52:46.208335"
7,3.288,3.315,10.939,33.4405,10.9646,33.436,3.7419,3.7438,1491.32,1491.29,1491.83,8.6364,8.5394,15.7845,"",1.5385,44.329833,-124.319,"2019-06-13","13:52:46.250002"
8,3.245,3.271,10.9459,33.4383,10.9586,33.4366,3.7423,3.7433,1491.34,1491.31,1491.85,8.6496,8.5381,15.7845,"",1.5873,44.329833,-124.319,"2019-06-13","13:52:46.291669"
9,3.272,3.299,10.9514,33.4365,10.9532,33.4378,3.7427,3.743,1491.36,1491.32,1491.87,8.6014,8.5372,15.7845,"",1.5873,44.329833,-124.319,"2019-06-13","13:52:46.333336"
10,3.256,3.282,10.953,33.4365,10.9471,33.4398,3.7428,3.7426,1491.37,1491.33,1491.88,8.6338,8.5369,15.7845,"",1.5873,44.329833,-124.319,"2019-06-13","13:52:46.375003"
11,3.283,3.31,10.9562,33.4346,10.938,33.4421,3.7429,3.742,1491.38,1491.34,1491.89,8.6369,8.5364,15.7845,"",1.6117,44.329833,-124.319,"2019-06-13","13:52:46.416670"
12,3.288,3.315,10.9596,33.4333,10.9307,33.4425,3.7431,3.7414,1491.39,1491.35,1491.9,8.6181,8.5358,15.1007,"",1.5385,44.329833,-124.319,"2019-06-13","13:52:46.458337"
13,3.283,3.31,10.9637,33.4327,10.9259,33.4425,3.7434,3.7409,1491.4,1491.36,1491.91,8.6247,8.535,14.1239,"",1.514,44.329833,-124.319,"2019-06-13","13:52:46.500004"
14,3.325,3.352,10.9682,33.4308,10.9274,33.4406,3.7436,3.7409,1491.41,1491.38,1491.93,8.6131,8.5343,13.8797,"",1.4896,44.329833,-124.319,"2019-06-13","13:52:46.541671"
15,3.283,3.31,10.9686,33.4311,10.9335,33.4377,3.7437,3.7411,1491.41,1491.38,1491.93,8.642,8.5436,13.9163,"",1.514,44.329833,-124.319,"2019-06-13","13:52:46.583338"
16,3.314,3.341,10.9661,33.4325,10.9335,33.438,3.7436,3.7412,1491.41,1491.37,1491.92,8.6278,8.5379,13.9407,"",1.4896,44.329833,-124.319,"2019-06-13","13:52:46.625005"
17,3.32,3.347,10.9629,33.4336,10.9291,33.4411,3.7434,3.7411,1491.4,1491.36,1491.91,8.6066,8.5385,13.953,"",1.3675,44.329833,-124.319,"2019-06-13","13:52:46.666672"
18,3.325,3.352,10.9622,33.4329,10.9254,33.4432,3.7433,3.741,1491.4,1491.36,1491.91,8.6432,8.5386,13.953,"",1.3187,44.329833,-124.319,"2019-06-13","13:52:46.708339"
19,3.32,3.347,10.9609,33.4339,10.9274,33.4431,3.7433,3.7411,1491.39,1491.35,1491.9,8.6288,8.5388,13.953,"",1.3187,44.329833,-124.319,"2019-06-13","13:52:46.750006"
20,3.357,3.384,10.9598,33.4346,10.9337,33.4411,3.7432,3.7415,1491.39,1491.35,1491.9,8.629,8.5391,13.953,"",1.3187,44.329833,-124.319,"2019-06-13","13:52:46.791673"
21,3.341,3.369,10.9594,33.4347,10.9416,33.439,3.7432,3.742,1491.39,1491.35,1491.9,8.629,8.5391,13.953,"",1.3187,44.329833,-124.319,"2019-06-13","13:52:46.833340"
22,3.357,3.384,10.9631,33.4325,10.9494,33.4379,3.7433,3.7426,1491.4,1491.36,1491.91,8.6176,8.5385,13.953,"",1.2454,44.329833,-124.319,"2019-06-13","13:52:46.875007"
23,3.389,3.417,10.9659,33.4313,10.951,33.4399,3.7435,3.743,1491.41,1491.37,1491.92,8.6462,8.5381,13.953,"",1.221,44.329833,-124.319,"2019-06-13","13:52:46.916674"
24,3.357,3.384,10.9672,33.4317,10.954,33.4397,3.7436,3.7432,1491.41,1491.37,1491.92,8.6204,8.5378,13.953,"",1.1966,44.329833,-124.319,"2019-06-13","13:52:46.958341"
25,3.41,3.438,10.9703,33.4299,10.9583,33.4382,3.7437,3.7435,1491.42,1491.38,1491.93,8.6381,8.5467,13.953,"",1.221,44.329833,-124.319,"2019-06-13","13:52:47.000008"
26,3.389,3.417,10.9713,33.4301,10.9591,33.4379,3.7438,3.7435,1491.42,1491.39,1491.94,8.6306,8.5404,13.953,"",1.1966,44.329833,-124.319,"2019-06-13","13:52:47.041675"
27,3.389,3.417,10.9708,33.4318,10.9552,33.4402,3.744,3.7434,1491.43,1491.39,1491.94,8.6306,8.5404,13.953,"",1.1722,44.329833,-124.319,"2019-06-13","13:52:47.083342"
28,3.415,3.443,10.969,33.4335,10.9538,33.4394,3.744,3.7432,1491.42,1491.38,1491.93,8.6308,8.5313,13.9407,"",1.1722,44.329833,-124.319,"2019-06-13","13:52:47.125009"
29,3.41,3.438,10.9701,33.4322,10.9492,33.4397,3.7439,3.7428,1491.42,1491.39,1491.94,8.6307,8.5466,13.953,"",1.1722,44.329833,-124.319,"2019-06-13","13:52:47.166676"
30,3.426,3.454,10.9726,33.4301,10.9459,33.4399,3.744,3.7425,1491.43,1491.39,1491.94,8.6303,8.5308,13.953,"",1.1722,44.329833,-124.319,"2019-06-13","13:52:47.208343"
