"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.055,3.077,15.4207,33.6333,15.4209,33.6361,4.1813,4.1817,1506.45,1506.45,1507.1,7.2289,7.1484,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.000000"
2,3.027,3.049,15.4206,33.6334,15.4209,33.6363,4.1813,4.1817,1506.45,1506.45,1507.1,7.2203,7.1484,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.041667"
3,3.016,3.038,15.4207,33.6334,15.421,33.6361,4.1813,4.1817,1506.45,1506.45,1507.1,7.2342,7.1558,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.083334"
4,3.023,3.045,15.4209,33.633,15.4214,33.6364,4.1813,4.1817,1506.45,1506.45,1507.1,7.2288,7.1513,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.125001"
5,3.027,3.049,15.4207,33.6332,15.4221,33.6361,4.1813,4.1818,1506.45,1506.45,1507.1,7.2289,7.1588,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.166668"
6,3.055,3.077,15.4206,33.6334,15.4224,33.6358,4.1813,4.1818,1506.45,1506.45,1507.1,7.2203,7.1469,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.208335"
7,3.027,3.049,15.4206,33.6337,15.4222,33.6359,4.1814,4.1818,1506.45,1506.45,1507.1,7.2343,7.1588,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.250002"
8,3.023,3.045,15.4207,33.6336,15.4221,33.6365,4.1814,4.1818,1506.45,1506.45,1507.1,7.2288,7.1543,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.291669"
9,3.027,3.049,15.4205,33.6333,15.4222,33.6365,4.1813,4.1818,1506.45,1506.45,1507.1,7.2289,7.1543,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.333336"
10,3.023,3.045,15.4207,33.6332,15.4222,33.6363,4.1813,4.1818,1506.45,1506.45,1507.1,7.2289,7.1543,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.375003"
11,3.027,3.049,15.4209,33.6329,15.4222,33.6362,4.1813,4.1818,1506.45,1506.45,1507.1,7.2202,7.1543,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.416670"
12,3.055,3.077,15.4209,33.6329,15.4221,33.6365,4.1813,4.1818,1506.45,1506.45,1507.1,7.2257,7.1618,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.458337"
13,3.027,3.049,15.4207,33.6332,15.4222,33.6363,4.1813,4.1818,1506.45,1506.45,1507.1,7.2256,7.1573,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.500004"
14,2.99,3.012,15.4204,33.6336,15.4221,33.6366,4.1813,4.1818,1506.45,1506.45,1507.09,7.2256,7.1573,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.541671"
15,3.023,3.045,15.4207,33.6331,15.422,33.6367,4.1813,4.1818,1506.45,1506.45,1507.1,7.2256,7.1573,2.8785,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.583338"
16,3.027,3.049,15.4207,33.6332,15.4224,33.637,4.1813,4.1819,1506.45,1506.45,1507.1,7.2343,7.1573,2.8418,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.625005"
17,3.023,3.045,15.4207,33.6333,15.4228,33.637,4.1813,4.1819,1506.45,1506.45,1507.1,7.2202,7.1573,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.666672"
18,3.027,3.049,15.4214,33.6329,15.4232,33.6361,4.1814,4.1819,1506.45,1506.45,1507.1,7.2169,7.1572,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.708339"
19,3.055,3.077,15.4214,33.633,15.4231,33.6364,4.1814,4.1819,1506.45,1506.45,1507.1,7.231,7.1572,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.750006"
20,3.027,3.049,15.4214,33.6333,15.4226,33.6366,4.1814,4.1819,1506.45,1506.45,1507.1,7.2169,7.1572,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.791673"
21,3.023,3.045,15.4214,33.6332,15.4228,33.6366,4.1814,4.1819,1506.45,1506.45,1507.1,7.2309,7.1572,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.833340"
22,3.092,3.114,15.4217,33.6333,15.423,33.6367,4.1814,4.1819,1506.45,1506.45,1507.1,7.2169,7.1572,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.875007"
23,3.023,3.045,15.4219,33.633,15.4231,33.6368,4.1814,4.1819,1506.45,1506.45,1507.1,7.2309,7.1571,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.916674"
24,3.027,3.049,15.4219,33.6331,15.4229,33.6364,4.1814,4.1819,1506.45,1506.45,1507.1,7.2255,7.1571,2.793,"",98.9011,35.3975,-121.134167,"2019-06-20","23:44:05.958341"
