"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,2.54,2.56,14.6243,32.5344,14.6237,32.533,3.9852,3.985,1502.63,1502.62,1503.21,7.7767,7.8389,8.9957,"",5.9829,43.896833,-124.559167,"2019-07-26","01:17:43.000000"
2,2.561,2.581,14.6246,32.535,14.6239,32.5326,3.9853,3.985,1502.64,1502.63,1503.21,7.7766,7.8388,8.9957,"",6.0806,43.896833,-124.559167,"2019-07-26","01:17:43.041667"
3,2.528,2.549,14.6245,32.5352,14.6238,32.5332,3.9853,3.985,1502.63,1502.63,1503.21,7.7766,7.8388,8.9957,"",6.3736,43.896833,-124.559167,"2019-07-26","01:17:43.083334"
4,2.503,2.523,14.6245,32.5346,14.6236,32.5334,3.9853,3.985,1502.63,1502.62,1503.21,7.7766,7.8388,8.9957,"",6.4469,43.896833,-124.559167,"2019-07-26","01:17:43.125001"
5,2.492,2.512,14.6238,32.5348,14.6238,32.5331,3.9852,3.985,1502.63,1502.62,1503.2,7.7677,7.8389,8.9957,"",6.4469,43.896833,-124.559167,"2019-07-26","01:17:43.166668"
6,2.455,2.475,14.6238,32.5333,14.6236,32.5335,3.985,3.985,1502.63,1502.62,1503.2,7.7825,7.839,8.9957,"",6.4469,43.896833,-124.559167,"2019-07-26","01:17:43.208335"
7,2.46,2.479,14.6234,32.5336,14.6235,32.5337,3.985,3.9851,1502.63,1502.62,1503.2,7.7768,7.839,8.9957,"",6.3492,43.896833,-124.559167,"2019-07-26","01:17:43.250002"
8,2.46,2.479,14.6236,32.5341,14.6227,32.5335,3.9851,3.985,1502.63,1502.62,1503.2,7.7768,7.8311,8.9957,"",6.2515,43.896833,-124.559167,"2019-07-26","01:17:43.291669"
9,2.423,2.442,14.6236,32.5341,14.6224,32.5335,3.9851,3.9849,1502.63,1502.62,1503.2,7.7677,7.8359,8.9957,"",6.2271,43.896833,-124.559167,"2019-07-26","01:17:43.333336"
10,2.427,2.447,14.6234,32.5354,14.6218,32.534,3.9852,3.9849,1502.63,1502.62,1503.2,7.7734,7.8358,8.9957,"",6.2271,43.896833,-124.559167,"2019-07-26","01:17:43.375003"
