"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.963,3.996,10.5439,33.38,10.5118,33.1161,3.6998,3.6706,1489.86,1489.82,1490.35,4.7804,2.8194,5.9554,"",2.9548,45.230167,-124.0285,"2019-07-29","19:42:12.000000"
2,3.888,3.92,10.5439,33.3791,10.5115,33.1163,3.6997,3.6706,1489.86,1489.82,1490.35,4.7804,2.8193,5.9676,"",2.9548,45.230167,-124.0285,"2019-07-29","19:42:12.041667"
3,3.968,4.0,10.5446,33.3771,10.5109,33.1163,3.6995,3.6705,1489.86,1489.82,1490.35,4.7693,2.8194,5.9554,"",2.9548,45.230167,-124.0285,"2019-07-29","19:42:12.083334"
4,3.931,3.963,10.5449,33.3763,10.5105,33.1172,3.6995,3.6706,1489.86,1489.82,1490.35,4.7768,2.8097,5.9554,"",2.9304,45.230167,-124.0285,"2019-07-29","19:42:12.125001"
5,3.925,3.957,10.5433,33.3768,10.5101,33.1178,3.6994,3.6706,1489.86,1489.81,1490.34,4.7881,2.8161,5.9676,"",2.8571,45.230167,-124.0285,"2019-07-29","19:42:12.166668"
6,3.92,3.952,10.5404,33.379,10.51,33.1177,3.6993,3.6706,1489.85,1489.81,1490.34,4.7808,2.8163,5.9676,"",2.8571,45.230167,-124.0285,"2019-07-29","19:42:12.208335"
7,3.935,3.968,10.539,33.3804,10.5096,33.1182,3.6993,3.6706,1489.85,1489.8,1490.33,4.7698,2.8164,5.9554,"",2.8571,45.230167,-124.0285,"2019-07-29","19:42:12.250002"
8,3.931,3.963,10.5388,33.3798,10.5092,33.1189,3.6993,3.6706,1489.84,1489.8,1490.33,4.7774,2.8164,5.9554,"",2.8571,45.230167,-124.0285,"2019-07-29","19:42:12.291669"
9,3.957,3.989,10.5391,33.3791,10.509,33.1188,3.6992,3.6706,1489.84,1489.8,1490.33,4.7774,2.8164,5.9554,"",2.8083,45.230167,-124.0285,"2019-07-29","19:42:12.333336"
10,3.931,3.963,10.5384,33.3799,10.5085,33.12,3.6992,3.6706,1489.84,1489.8,1490.33,4.7774,2.8068,5.9554,"",2.7839,45.230167,-124.0285,"2019-07-29","19:42:12.375003"
