"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
47,2.52,2.539,14.1413,33.5004,14.1465,33.5022,4.0456,4.0463,1502.2,1502.2,1502.82,6.5208,6.4377,2.4267,"",4.6642,36.636167,-121.884667,"2019-06-16","13:33:43.916682"
48,2.504,2.522,14.1411,33.5004,14.1463,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.4998,6.4328,2.4267,"",4.6642,36.636167,-121.884667,"2019-06-16","13:33:43.958349"
49,2.525,2.544,14.141,33.5005,14.1463,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.4966,6.4328,2.4389,"",4.6642,36.636167,-121.884667,"2019-06-16","13:33:44.000016"
50,2.488,2.506,14.1412,33.5005,14.1462,33.5025,4.0456,4.0463,1502.2,1502.19,1502.82,6.5116,6.4327,2.4267,"",4.6642,36.636167,-121.884667,"2019-06-16","13:33:44.041683"
51,2.493,2.511,14.1411,33.5004,14.1463,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.5057,6.4328,2.4267,"",4.6642,36.636167,-121.884667,"2019-06-16","13:33:44.083350"
52,2.488,2.506,14.1413,33.5002,14.1463,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.5057,6.4327,2.4267,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:44.125017"
53,2.504,2.522,14.1411,33.5006,14.1465,33.5023,4.0456,4.0463,1502.2,1502.2,1502.82,6.4965,6.4328,2.4389,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:44.166684"
54,2.488,2.506,14.1408,33.5005,14.1467,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.5024,6.4328,2.4267,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:44.208351"
55,2.456,2.474,14.1411,33.5005,14.1465,33.5024,4.0456,4.0463,1502.2,1502.19,1502.82,6.5024,6.4327,2.4267,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:44.250018"
56,2.499,2.518,14.1415,33.5001,14.1464,33.5023,4.0456,4.0463,1502.2,1502.2,1502.82,6.5116,6.4327,2.4267,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:44.291685"
57,2.456,2.474,14.1413,33.5004,14.1463,33.5023,4.0456,4.0463,1502.2,1502.19,1502.82,6.5057,6.4327,2.3534,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:44.333352"
58,2.493,2.511,14.1418,33.5001,14.1463,33.5025,4.0456,4.0463,1502.2,1502.2,1502.83,6.5056,6.4406,2.1825,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:44.375019"
59,2.52,2.539,14.1413,33.5,14.1463,33.5026,4.0456,4.0463,1502.2,1502.2,1502.82,6.5057,6.4358,2.1215,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:44.416686"
60,2.456,2.474,14.1415,33.5,14.1462,33.5025,4.0456,4.0463,1502.2,1502.19,1502.82,6.4965,6.4357,2.1215,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:44.458353"
61,2.531,2.55,14.1413,33.5002,14.1461,33.5025,4.0456,4.0463,1502.2,1502.2,1502.82,6.5024,6.4358,2.1337,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:44.500020"
62,2.504,2.522,14.1415,33.5001,14.1458,33.5027,4.0456,4.0463,1502.2,1502.2,1502.82,6.5024,6.4358,2.1337,"",4.7619,36.636167,-121.884667,"2019-06-16","13:33:44.541687"
63,2.557,2.576,14.1418,33.5005,14.1463,33.5024,4.0457,4.0463,1502.21,1502.2,1502.83,6.5023,6.4358,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:44.583354"
64,2.536,2.555,14.1422,33.5004,14.1462,33.5015,4.0457,4.0462,1502.21,1502.2,1502.83,6.5023,6.4357,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:44.625021"
65,2.52,2.539,14.1422,33.5002,14.1455,33.5009,4.0457,4.0461,1502.21,1502.2,1502.83,6.5115,6.4437,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:44.666688"
66,2.562,2.581,14.1422,33.5003,14.145,33.5014,4.0457,4.0461,1502.21,1502.2,1502.83,6.5056,6.4388,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:44.708355"
67,2.589,2.608,14.1422,33.5004,14.1447,33.5019,4.0457,4.0461,1502.21,1502.2,1502.83,6.4965,6.4388,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.750022"
68,2.605,2.624,14.142,33.5003,14.1443,33.5026,4.0457,4.0461,1502.21,1502.2,1502.83,6.5024,6.4388,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.791689"
69,2.594,2.613,14.1418,33.5004,14.1446,33.5024,4.0457,4.0461,1502.21,1502.2,1502.83,6.5024,6.4309,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.833356"
70,2.589,2.608,14.1418,33.5001,14.1445,33.5023,4.0456,4.0461,1502.21,1502.2,1502.83,6.5024,6.4438,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.875023"
71,2.663,2.683,14.142,33.5001,14.1445,33.5022,4.0456,4.0461,1502.21,1502.2,1502.83,6.5024,6.4309,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.916690"
72,2.637,2.657,14.1418,33.5001,14.1441,33.5026,4.0456,4.0461,1502.21,1502.2,1502.83,6.5024,6.4358,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:44.958357"
73,2.695,2.715,14.1415,33.5005,14.1443,33.5023,4.0456,4.0461,1502.21,1502.2,1502.83,6.5025,6.4359,2.1337,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.000024"
74,2.669,2.689,14.142,33.5,14.144,33.5028,4.0456,4.0461,1502.21,1502.2,1502.83,6.5024,6.4358,2.1337,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.041691"
75,2.695,2.715,14.1418,33.5,14.1441,33.5028,4.0456,4.0461,1502.21,1502.2,1502.83,6.4933,6.4359,2.1337,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.083358"
76,2.69,2.71,14.142,33.5003,14.1437,33.503,4.0457,4.0461,1502.21,1502.2,1502.83,6.5083,6.4359,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:45.125025"
77,2.727,2.747,14.1422,33.5003,14.1439,33.5028,4.0457,4.0461,1502.21,1502.2,1502.83,6.5024,6.4359,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:45.166692"
78,2.727,2.747,14.1422,33.5003,14.1441,33.5028,4.0457,4.0461,1502.21,1502.2,1502.83,6.4933,6.4359,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:45.208359"
79,2.77,2.791,14.1425,33.5002,14.1445,33.5029,4.0457,4.0462,1502.21,1502.2,1502.83,6.4991,6.4279,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:45.250026"
80,2.764,2.785,14.1422,33.5001,14.1445,33.5026,4.0457,4.0461,1502.21,1502.2,1502.83,6.4992,6.4329,2.1337,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:45.291693"
81,2.803,2.823,14.1422,33.5,14.1441,33.5025,4.0457,4.0461,1502.21,1502.2,1502.83,6.4992,6.4329,2.1337,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:45.333360"
82,2.796,2.817,14.1424,33.5,14.1441,33.5022,4.0457,4.0461,1502.21,1502.2,1502.83,6.4992,6.4408,2.1337,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.375027"
83,2.839,2.86,14.1422,33.5003,14.1438,33.5022,4.0457,4.046,1502.21,1502.2,1502.83,6.4992,6.428,2.2069,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.416694"
84,2.828,2.849,14.1424,33.5001,14.1431,33.5024,4.0457,4.046,1502.21,1502.2,1502.83,6.4992,6.4408,2.2558,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.458361"
85,2.828,2.849,14.1426,33.5006,14.143,33.5022,4.0458,4.046,1502.21,1502.21,1502.83,6.4991,6.4279,2.2558,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.500028"
86,2.828,2.849,14.1434,33.5005,14.143,33.5026,4.0458,4.046,1502.22,1502.21,1502.84,6.499,6.4327,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.541695"
87,2.893,2.914,14.144,33.5009,14.1432,33.5026,4.0459,4.046,1502.22,1502.21,1502.84,6.499,6.4327,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.583362"
88,2.876,2.897,14.1447,33.5004,14.1433,33.5025,4.0459,4.046,1502.22,1502.21,1502.84,6.4989,6.4326,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.625029"
89,2.893,2.914,14.1452,33.5002,14.1433,33.5025,4.046,4.046,1502.22,1502.21,1502.84,6.4989,6.4325,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.666696"
90,2.897,2.919,14.1454,33.5001,14.1435,33.5025,4.046,4.0461,1502.22,1502.21,1502.84,6.508,6.4325,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.708363"
91,2.934,2.956,14.1459,33.5001,14.1437,33.5029,4.046,4.0461,1502.23,1502.22,1502.85,6.4929,6.4325,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.750030"
92,2.893,2.914,14.1468,33.5003,14.1443,33.5025,4.0461,4.0461,1502.23,1502.22,1502.85,6.5078,6.4323,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.791697"
93,2.945,2.967,14.1474,33.5002,14.1441,33.5027,4.0462,4.0461,1502.23,1502.22,1502.85,6.4927,6.4323,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.833364"
94,2.962,2.984,14.1481,33.5004,14.1438,33.5022,4.0463,4.0461,1502.23,1502.23,1502.85,6.4985,6.4322,2.2558,"",4.8596,36.636167,-121.884667,"2019-06-16","13:33:45.875031"
95,2.966,2.988,14.1486,33.4997,14.1435,33.5021,4.0462,4.046,1502.23,1502.23,1502.86,6.4985,6.4322,2.2558,"",4.8352,36.636167,-121.884667,"2019-06-16","13:33:45.916698"
96,2.94,2.962,14.1481,33.5,14.1437,33.5023,4.0462,4.046,1502.23,1502.22,1502.85,6.4985,6.4242,2.2558,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:45.958365"
97,3.009,3.032,14.1479,33.5006,14.1434,33.5024,4.0463,4.046,1502.23,1502.23,1502.85,6.4986,6.4292,2.2558,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:46.000032"
98,2.973,2.995,14.149,33.4999,14.143,33.5028,4.0463,4.046,1502.24,1502.23,1502.86,6.5076,6.4291,2.2558,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:46.041699"
99,2.999,3.021,14.1493,33.5001,14.1426,33.5025,4.0463,4.046,1502.24,1502.23,1502.86,6.5017,6.437,2.2558,"",4.8107,36.636167,-121.884667,"2019-06-16","13:33:46.083366"
100,2.962,2.984,14.1498,33.5003,14.142,33.5022,4.0464,4.0459,1502.24,1502.23,1502.86,6.4924,6.424,2.2558,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:46.125033"
101,3.009,3.032,14.15,33.5003,14.1402,33.5025,4.0464,4.0457,1502.24,1502.23,1502.86,6.4983,6.429,2.2558,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:46.166700"
102,2.999,3.021,14.1503,33.5,14.1386,33.5029,4.0464,4.0456,1502.24,1502.23,1502.86,6.4983,6.4289,2.2558,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:46.208367"
103,2.999,3.021,14.1503,33.4997,14.1379,33.5029,4.0464,4.0456,1502.24,1502.23,1502.86,6.4983,6.4289,2.2558,"",4.7863,36.636167,-121.884667,"2019-06-16","13:33:46.250034"
104,2.999,3.021,14.1503,33.4992,14.1389,33.5023,4.0463,4.0456,1502.24,1502.23,1502.86,6.5075,6.4289,2.2558,"",4.7619,36.636167,-121.884667,"2019-06-16","13:33:46.291701"
105,2.999,3.021,14.1503,33.4988,14.1401,33.5018,4.0463,4.0457,1502.24,1502.23,1502.86,6.4924,6.429,2.2558,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.333368"
106,2.999,3.021,14.1501,33.4986,14.1415,33.5012,4.0463,4.0457,1502.24,1502.23,1502.86,6.5075,6.429,2.2558,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.375035"
107,3.009,3.032,14.1498,33.4984,14.1426,33.5012,4.0462,4.0458,1502.24,1502.23,1502.86,6.5017,6.4291,2.2558,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.416702"
108,2.966,2.988,14.1494,33.4982,14.143,33.5013,4.0461,4.0459,1502.24,1502.23,1502.86,6.4926,6.4291,2.2924,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.458369"
109,3.009,3.032,14.1479,33.4992,14.1431,33.5017,4.0461,4.0459,1502.23,1502.22,1502.85,6.5078,6.4293,2.4145,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.500036"
110,2.999,3.021,14.1472,33.5,14.1433,33.5025,4.0461,4.046,1502.23,1502.22,1502.85,6.502,6.4293,2.4633,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:46.541703"
111,2.962,2.984,14.1468,33.5005,14.1434,33.5024,4.0461,4.046,1502.23,1502.22,1502.85,6.502,6.4293,2.4511,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:46.583370"
112,2.966,2.988,14.1466,33.5004,14.1435,33.5028,4.0461,4.0461,1502.23,1502.22,1502.85,6.502,6.4294,2.4511,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:46.625037"
113,2.973,2.995,14.1461,33.5001,14.1437,33.5028,4.046,4.0461,1502.23,1502.22,1502.85,6.5021,6.4295,2.4511,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:46.666704"
114,2.966,2.988,14.145,33.5002,14.1435,33.5027,4.046,4.0461,1502.22,1502.21,1502.84,6.5023,6.4296,2.4511,"",4.7131,36.636167,-121.884667,"2019-06-16","13:33:46.708371"
115,2.962,2.984,14.1449,33.5002,14.1435,33.5028,4.0459,4.0461,1502.22,1502.21,1502.84,6.5115,6.4296,2.4511,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.750038"
116,2.897,2.919,14.1442,33.5006,14.1438,33.5027,4.0459,4.0461,1502.22,1502.21,1502.84,6.5056,6.4296,2.4511,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.791705"
117,2.934,2.956,14.1444,33.5003,14.1438,33.5027,4.0459,4.0461,1502.22,1502.21,1502.84,6.4964,6.4296,2.4511,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.833372"
118,2.93,2.951,14.1446,33.5002,14.1438,33.5027,4.0459,4.0461,1502.22,1502.21,1502.84,6.5023,6.4296,2.4511,"",4.7375,36.636167,-121.884667,"2019-06-16","13:33:46.875039"
119,2.897,2.919,14.1442,33.5003,14.1438,33.5025,4.0459,4.0461,1502.22,1502.21,1502.84,6.5115,6.4296,2.4511,"",4.6886,36.636167,-121.884667,"2019-06-16","13:33:46.916706"
120,2.893,2.914,14.1437,33.5003,14.1441,33.5023,4.0458,4.0461,1502.22,1502.21,1502.84,6.4965,6.4297,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:46.958373"
121,2.865,2.886,14.1432,33.5005,14.1439,33.5023,4.0458,4.0461,1502.22,1502.21,1502.84,6.5024,6.4297,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.000040"
122,2.828,2.849,14.143,33.5003,14.1438,33.5026,4.0458,4.0461,1502.21,1502.21,1502.84,6.5024,6.4297,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.041707"
123,2.876,2.897,14.1427,33.5005,14.144,33.5027,4.0458,4.0461,1502.21,1502.21,1502.84,6.5025,6.4298,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.083374"
124,2.781,2.801,14.1424,33.5006,14.144,33.5026,4.0457,4.0461,1502.21,1502.2,1502.83,6.5117,6.4298,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.125041"
125,2.828,2.849,14.1418,33.5007,14.1443,33.5025,4.0457,4.0461,1502.21,1502.2,1502.83,6.5059,6.4299,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.166708"
126,2.759,2.78,14.1417,33.501,14.1443,33.5027,4.0457,4.0461,1502.21,1502.2,1502.83,6.5058,6.4298,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.208375"
127,2.764,2.785,14.1418,33.501,14.1445,33.5027,4.0457,4.0462,1502.21,1502.2,1502.83,6.4966,6.4298,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.250042"
128,2.77,2.791,14.142,33.5006,14.1445,33.5031,4.0457,4.0462,1502.21,1502.2,1502.83,6.5025,6.4298,2.4511,"",4.6398,36.636167,-121.884667,"2019-06-16","13:33:47.291709"
