"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.215,4.247,13.8772,33.1182,13.8775,33.1213,3.9797,3.9801,1500.92,1500.91,1501.51,6.8796,6.786,9.0201,"",2.8327,37.730333,-123.179167,"2019-06-28","01:51:41.000000"
2,3.981,4.011,13.877,33.1171,13.8773,33.1214,3.9796,3.9801,1500.92,1500.91,1501.51,6.8795,6.7859,9.0201,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.041667"
3,3.886,3.916,13.8769,33.1177,13.8775,33.1215,3.9796,3.9801,1500.92,1500.9,1501.51,6.8794,6.7858,9.0201,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.083334"
4,3.891,3.92,13.877,33.09,13.8775,33.1213,3.9766,3.9801,1500.88,1500.87,1501.47,6.8712,6.795,9.0201,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.125001"
5,4.105,4.135,13.8769,33.0297,13.8773,33.1213,3.9701,3.98,1500.82,1500.8,1501.4,6.88,6.7847,8.837,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.166668"
6,4.248,4.28,13.8769,33.0637,13.8773,33.1212,3.9738,3.98,1500.86,1500.85,1501.45,6.8787,6.7884,8.7515,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.208335"
7,3.88,3.909,13.8767,33.1056,13.8773,33.1212,3.9783,3.98,1500.9,1500.89,1501.49,6.8859,6.7944,8.7393,"",2.8571,37.730333,-123.179167,"2019-06-28","01:51:41.250002"
8,3.967,3.996,13.8765,33.1169,13.8773,33.1206,3.9795,3.98,1500.92,1500.9,1501.51,6.8702,6.7809,8.7515,"",2.9304,37.730333,-123.179167,"2019-06-28","01:51:41.291669"
9,3.811,3.839,13.8767,33.1175,13.8771,33.119,3.9796,3.9798,1500.91,1500.9,1501.51,6.876,6.7939,8.7515,"",3.0769,37.730333,-123.179167,"2019-06-28","01:51:41.333336"
10,3.742,3.77,13.8765,33.1156,13.8771,33.0864,3.9793,3.9762,1500.91,1500.9,1501.5,6.8667,6.7889,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.375003"
11,3.721,3.749,13.8763,33.1088,13.8766,32.9866,3.9786,3.9654,1500.9,1500.89,1501.49,6.8824,6.7892,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.416670"
12,3.709,3.737,13.8765,33.0973,13.8764,32.8458,3.9774,3.9502,1500.89,1500.88,1501.48,6.8675,6.7896,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.458337"
13,3.774,3.802,13.8759,33.0776,13.8763,32.7466,3.9752,3.9395,1500.86,1500.85,1501.45,6.8745,6.7906,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.500004"
14,3.709,3.737,13.8763,33.0696,13.8763,32.9285,3.9744,3.9591,1500.86,1500.84,1501.44,6.8747,6.7989,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.541671"
15,3.615,3.642,13.8765,33.0769,13.8763,33.0435,3.9752,3.9715,1500.86,1500.85,1501.45,6.8743,6.7935,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.583338"
16,3.539,3.566,13.8763,33.0967,13.8763,32.9652,3.9773,3.9631,1500.88,1500.87,1501.47,6.8827,6.7926,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.625005"
17,3.518,3.545,13.8759,33.0925,13.8763,32.8907,3.9768,3.9551,1500.88,1500.87,1501.47,6.8676,6.7928,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.666672"
18,3.546,3.573,13.876,33.104,13.876,32.8663,3.978,3.9524,1500.89,1500.88,1501.48,6.8638,6.7923,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.708339"
19,3.562,3.589,13.8763,33.0538,13.8758,32.9375,3.9727,3.9601,1500.83,1500.82,1501.42,6.8719,6.7944,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.750006"
20,3.47,3.496,13.876,33.0193,13.876,33.0298,3.9689,3.97,1500.79,1500.78,1501.38,6.8733,6.7959,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.791673"
21,3.337,3.362,13.876,33.0697,13.8761,33.072,3.9743,3.9746,1500.85,1500.84,1501.44,6.8804,6.7936,8.7515,"",3.1258,37.730333,-123.179167,"2019-06-28","01:51:41.833340"
22,3.279,3.304,13.8763,33.0895,13.876,33.0326,3.9765,3.9703,1500.87,1500.86,1501.46,6.8735,6.7927,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.875007"
23,3.231,3.256,13.8765,33.0781,13.876,32.9753,3.9753,3.9641,1500.86,1500.85,1501.45,6.8832,6.7931,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.916674"
24,3.3,3.325,13.8762,33.0904,13.876,32.9462,3.9766,3.961,1500.87,1500.86,1501.46,6.8675,6.7927,8.7515,"",3.1013,37.730333,-123.179167,"2019-06-28","01:51:41.958341"
25,3.199,3.223,13.8763,33.053,13.8758,32.9965,3.9726,3.9664,1500.83,1500.81,1501.41,6.8749,6.8023,8.7515,"",10.3785,37.730333,-123.179167,"2019-06-28","01:51:42.000008"
