"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.414,4.448,10.3009,33.7933,10.2989,33.7966,3.7185,3.7187,1489.51,1489.46,1490.01,3.3653,3.3307,1.279,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.000000"
2,4.458,4.491,10.3009,33.7933,10.2988,33.7966,3.7185,3.7187,1489.51,1489.46,1490.01,3.3541,3.3307,1.2668,"",20.5372,38.064167,-123.016167,"2019-07-02","22:16:23.041667"
3,4.437,4.47,10.3012,33.7932,10.2988,33.7963,3.7185,3.7186,1489.51,1489.46,1490.01,3.3617,3.3307,1.279,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.083334"
4,4.447,4.48,10.3009,33.7937,10.299,33.796,3.7186,3.7186,1489.51,1489.46,1490.01,3.3617,3.3307,1.279,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.125001"
5,4.469,4.503,10.3007,33.7937,10.2984,33.7964,3.7185,3.7186,1489.51,1489.46,1490.01,3.3617,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.166668"
6,4.447,4.48,10.3007,33.7936,10.2987,33.796,3.7185,3.7186,1489.51,1489.46,1490.01,3.3617,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.208335"
7,4.483,4.517,10.3009,33.7934,10.2984,33.7965,3.7185,3.7186,1489.51,1489.46,1490.01,3.373,3.3307,1.279,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.250002"
8,4.447,4.48,10.3009,33.7937,10.2985,33.796,3.7186,3.7186,1489.51,1489.46,1490.01,3.3653,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.291669"
9,4.495,4.529,10.3006,33.7936,10.2984,33.796,3.7185,3.7185,1489.51,1489.46,1490.01,3.3541,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.333336"
10,4.511,4.545,10.3009,33.7933,10.2981,33.7962,3.7185,3.7185,1489.51,1489.46,1490.01,3.3618,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.375003"
11,4.495,4.529,10.3006,33.7938,10.2984,33.7962,3.7185,3.7186,1489.51,1489.46,1490.01,3.3618,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.416670"
12,4.522,4.556,10.3009,33.7932,10.2982,33.7964,3.7185,3.7186,1489.51,1489.46,1490.01,3.3618,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.458337"
13,4.506,4.54,10.3006,33.7937,10.2981,33.7968,3.7185,3.7186,1489.51,1489.46,1490.01,3.3618,3.3307,1.2668,"",20.5617,38.064167,-123.016167,"2019-07-02","22:16:23.500004"
14,4.559,4.593,10.3011,33.7935,10.2981,33.7963,3.7186,3.7186,1489.51,1489.47,1490.01,3.3618,3.3307,1.2668,"",31.4286,38.064167,-123.016167,"2019-07-02","22:16:23.541671"
15,4.516,4.55,10.3017,33.7932,10.2979,33.7961,3.7186,3.7185,1489.51,1489.47,1490.01,3.3617,3.3307,1.2668,"",45.641,38.064167,-123.016167,"2019-07-02","22:16:23.583338"
16,4.538,4.572,10.3023,33.7929,10.298,33.7962,3.7186,3.7185,1489.51,1489.47,1490.02,3.3504,3.3306,1.2668,"",48.9621,38.064167,-123.016167,"2019-07-02","22:16:23.625005"
17,4.57,4.605,10.3024,33.793,10.2981,33.7962,3.7186,3.7185,1489.51,1489.47,1490.02,3.3693,3.3403,1.279,"",48.3272,38.064167,-123.016167,"2019-07-02","22:16:23.666672"
18,4.516,4.55,10.3019,33.7933,10.2981,33.7962,3.7186,3.7185,1489.51,1489.47,1490.01,3.3617,3.3243,1.2668,"",47.7167,38.064167,-123.016167,"2019-07-02","22:16:23.708339"
19,4.559,4.593,10.3023,33.7931,10.2982,33.7961,3.7186,3.7185,1489.51,1489.47,1490.02,3.3617,3.3306,1.2668,"",47.619,38.064167,-123.016167,"2019-07-02","22:16:23.750006"
20,4.564,4.598,10.3019,33.7936,10.2982,33.7961,3.7186,3.7185,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",47.6435,38.064167,-123.016167,"2019-07-02","22:16:23.791673"
21,4.559,4.593,10.3024,33.7933,10.2984,33.7962,3.7187,3.7186,1489.51,1489.47,1490.02,3.3617,3.3306,1.2668,"",47.6923,38.064167,-123.016167,"2019-07-02","22:16:23.833340"
22,4.564,4.598,10.3021,33.7935,10.2986,33.7961,3.7186,3.7186,1489.51,1489.47,1490.02,3.3505,3.3307,1.2668,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:23.875007"
23,4.591,4.626,10.3019,33.794,10.2986,33.7962,3.7187,3.7186,1489.51,1489.47,1490.02,3.3581,3.3307,1.2668,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:23.916674"
24,4.552,4.587,10.3023,33.7936,10.2988,33.7963,3.7187,3.7186,1489.51,1489.47,1490.02,3.3581,3.3306,1.2668,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:23.958341"
25,4.58,4.615,10.3019,33.7926,10.299,33.7963,3.7185,3.7186,1489.51,1489.47,1490.01,3.3581,3.3307,1.279,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:24.000008"
26,4.564,4.598,10.3019,33.7934,10.2988,33.7959,3.7186,3.7186,1489.51,1489.47,1490.02,3.3693,3.3307,1.279,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:24.041675"
27,4.628,4.663,10.3019,33.7936,10.2987,33.7959,3.7186,3.7186,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",47.6679,38.064167,-123.016167,"2019-07-02","22:16:24.083342"
28,4.564,4.598,10.3017,33.7939,10.2987,33.7961,3.7187,3.7186,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",42.6374,38.064167,-123.016167,"2019-07-02","22:16:24.125009"
29,4.591,4.626,10.3017,33.7937,10.2986,33.7961,3.7186,3.7186,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",36.044,38.064167,-123.016167,"2019-07-02","22:16:24.166676"
30,4.596,4.63,10.3017,33.7939,10.2987,33.7961,3.7187,3.7186,1489.51,1489.47,1490.02,3.3505,3.3404,1.279,"",34.5055,38.064167,-123.016167,"2019-07-02","22:16:24.208343"
31,4.617,4.652,10.3017,33.7937,10.2992,33.7963,3.7186,3.7187,1489.51,1489.47,1490.02,3.3694,3.3243,1.279,"",34.7985,38.064167,-123.016167,"2019-07-02","22:16:24.250010"
32,4.617,4.652,10.3019,33.7935,10.2997,33.7957,3.7186,3.7187,1489.51,1489.47,1490.02,3.3617,3.3404,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.291677"
33,4.596,4.63,10.3016,33.7939,10.2997,33.7949,3.7186,3.7186,1489.51,1489.47,1490.02,3.3617,3.3243,1.279,"",35.1404,38.064167,-123.016167,"2019-07-02","22:16:24.333344"
34,4.58,4.615,10.3017,33.7937,10.2998,33.7927,3.7186,3.7184,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",35.116,38.064167,-123.016167,"2019-07-02","22:16:24.375011"
35,4.596,4.63,10.3019,33.7937,10.2998,33.7947,3.7187,3.7186,1489.51,1489.47,1490.02,3.3617,3.3307,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.416678"
36,4.628,4.663,10.3021,33.7937,10.2998,33.7957,3.7187,3.7187,1489.51,1489.47,1490.02,3.3617,3.3404,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.458345"
37,4.617,4.652,10.3019,33.7939,10.2997,33.7963,3.7187,3.7187,1489.51,1489.47,1490.02,3.3617,3.334,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.500012"
38,4.58,4.615,10.3021,33.7935,10.2997,33.7961,3.7186,3.7187,1489.51,1489.47,1490.02,3.3729,3.334,1.279,"",35.116,38.064167,-123.016167,"2019-07-02","22:16:24.541679"
39,4.654,4.689,10.3019,33.7935,10.2997,33.7962,3.7186,3.7187,1489.51,1489.47,1490.02,3.3541,3.334,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.583346"
40,4.591,4.626,10.3023,33.7934,10.2995,33.7962,3.7187,3.7187,1489.51,1489.47,1490.02,3.3617,3.334,1.279,"",35.0916,38.064167,-123.016167,"2019-07-02","22:16:24.625013"
