"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.099,4.133,13.8982,32.0667,13.9114,32.068,3.868,3.8694,1499.76,1499.74,1500.28,6.9517,6.8242,2.097,"",1.9048,44.73,-124.494,"2019-07-28","12:06:07.000000"
2,4.127,4.161,13.8982,32.0664,13.8975,32.0744,3.868,3.8688,1499.76,1499.74,1500.28,6.9612,6.8243,2.097,"",1.8559,44.73,-124.494,"2019-07-28","12:06:07.041667"
3,4.067,4.1,13.898,32.066,13.8887,32.0741,3.8679,3.868,1499.75,1499.74,1500.28,6.9457,6.8243,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.083334"
4,4.127,4.161,13.8976,32.0659,13.8872,32.0689,3.8679,3.8673,1499.75,1499.74,1500.28,6.9519,6.8163,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.125001"
5,4.099,4.133,13.8984,32.065,13.8906,32.062,3.8679,3.8668,1499.75,1499.74,1500.28,6.9518,6.8212,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.166668"
6,4.127,4.161,13.8996,32.0641,13.8931,32.0588,3.8679,3.8667,1499.76,1499.74,1500.29,6.9517,6.8211,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.208335"
7,4.099,4.133,13.9019,32.0618,13.8986,32.0555,3.8678,3.8669,1499.76,1499.74,1500.29,6.9608,6.8208,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.250002"
8,4.131,4.165,13.9049,32.0594,13.9086,32.0518,3.8678,3.8674,1499.77,1499.75,1500.3,6.9451,6.8205,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.291669"
9,4.095,4.128,13.9062,32.0582,13.9173,32.0515,3.8678,3.8681,1499.77,1499.75,1500.3,6.9603,6.8204,2.097,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.333336"
10,4.099,4.133,13.9068,32.0577,13.925,32.0518,3.8678,3.8688,1499.77,1499.76,1500.3,6.9542,6.8203,2.097,"",2.0757,44.73,-124.494,"2019-07-28","12:06:07.375003"
11,4.138,4.172,13.9075,32.0582,13.9294,32.0537,3.868,3.8694,1499.78,1499.76,1500.31,6.9447,6.8202,2.097,"",2.1734,44.73,-124.494,"2019-07-28","12:06:07.416670"
12,4.099,4.133,13.9072,32.0597,13.9311,32.0559,3.8681,3.8698,1499.78,1499.76,1500.31,6.9601,6.812,2.097,"",2.1978,44.73,-124.494,"2019-07-28","12:06:07.458337"
13,4.095,4.128,13.9075,32.0612,13.9331,32.0566,3.8683,3.8701,1499.78,1499.76,1500.31,6.9446,6.8251,2.097,"",2.1978,44.73,-124.494,"2019-07-28","12:06:07.500004"
14,4.078,4.111,13.9085,32.0609,13.9356,32.0563,3.8683,3.8703,1499.78,1499.77,1500.31,6.9505,6.8199,2.097,"",2.149,44.73,-124.494,"2019-07-28","12:06:07.541671"
15,4.095,4.128,13.9099,32.0602,13.936,32.0577,3.8684,3.8705,1499.79,1499.77,1500.32,6.9597,6.8116,2.097,"",1.9536,44.73,-124.494,"2019-07-28","12:06:07.583338"
16,4.099,4.133,13.9099,32.0603,13.934,32.0603,3.8684,3.8706,1499.79,1499.77,1500.32,6.9537,6.8167,2.097,"",1.8559,44.73,-124.494,"2019-07-28","12:06:07.625005"
17,4.095,4.128,13.9096,32.0608,13.9335,32.0611,3.8684,3.8706,1499.79,1499.77,1500.31,6.9443,6.8167,2.097,"",1.8559,44.73,-124.494,"2019-07-28","12:06:07.666672"
18,4.067,4.1,13.9089,32.0619,13.9343,32.0603,3.8685,3.8706,1499.78,1499.77,1500.31,6.9504,6.8167,2.1092,"",1.8803,44.73,-124.494,"2019-07-28","12:06:07.708339"
19,4.095,4.128,13.9085,32.0629,13.9343,32.0601,3.8686,3.8706,1499.78,1499.77,1500.31,6.9504,6.8086,2.1092,"",1.8071,44.73,-124.494,"2019-07-28","12:06:07.750006"
20,4.099,4.133,13.9089,32.0629,13.9358,32.0585,3.8686,3.8705,1499.79,1499.77,1500.32,6.9597,6.8136,2.1092,"",1.685,44.73,-124.494,"2019-07-28","12:06:07.791673"
21,4.062,4.096,13.9092,32.0623,13.9368,32.059,3.8685,3.8707,1499.79,1499.77,1500.32,6.9536,6.8054,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:07.833340"
22,4.078,4.111,13.9091,32.0627,13.9368,32.0602,3.8686,3.8708,1499.79,1499.77,1500.32,6.9443,6.8105,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:07.875007"
23,4.062,4.096,13.9089,32.0631,13.9358,32.0618,3.8686,3.8709,1499.79,1499.77,1500.31,6.9503,6.8186,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:07.916674"
24,4.078,4.111,13.9082,32.0636,13.935,32.0619,3.8686,3.8708,1499.78,1499.77,1500.31,6.9504,6.8137,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:07.958341"
25,4.037,4.07,13.9077,32.0641,13.9336,32.062,3.8686,3.8707,1499.78,1499.77,1500.31,6.9504,6.8055,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:08.000008"
26,4.03,4.063,13.9089,32.0629,13.9335,32.0614,3.8686,3.8706,1499.78,1499.77,1500.31,6.9503,6.8105,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:08.041675"
27,4.062,4.096,13.9113,32.0603,13.9343,32.0607,3.8685,3.8706,1499.79,1499.77,1500.32,6.9595,6.8103,2.1092,"",1.6606,44.73,-124.494,"2019-07-28","12:06:08.083342"
