"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.351,3.377,9.0662,33.9676,9.0632,33.9697,3.6221,3.622,1485.22,1485.17,1485.67,2.9861,2.9006,0.7661,"",36.6545,38.731833,-123.526333,"2019-07-05","03:50:55.000000"
2,3.319,3.344,9.0666,33.9669,9.0618,33.9692,3.6221,3.6219,1485.22,1485.17,1485.67,2.9981,2.9109,0.7539,"",36.6545,38.731833,-123.526333,"2019-07-05","03:50:55.041667"
3,3.42,3.446,9.0656,33.9673,9.0602,33.9692,3.622,3.6217,1485.22,1485.16,1485.67,2.9899,2.9041,0.7661,"",36.63,38.731833,-123.526333,"2019-07-05","03:50:55.083334"
4,3.384,3.409,9.0645,33.9679,9.0584,33.9692,3.622,3.6215,1485.22,1485.16,1485.67,3.0019,2.9041,0.7661,"",36.63,38.731833,-123.526333,"2019-07-05","03:50:55.125001"
5,3.388,3.414,9.0638,33.9674,9.0574,33.9691,3.6219,3.6214,1485.21,1485.16,1485.67,2.9817,2.9145,0.7539,"",36.63,38.731833,-123.526333,"2019-07-05","03:50:55.166668"
6,3.42,3.446,9.0637,33.9676,9.0566,33.9702,3.6219,3.6215,1485.21,1485.16,1485.67,3.002,2.9076,0.7539,"",36.63,38.731833,-123.526333,"2019-07-05","03:50:55.208335"
7,3.42,3.446,9.0636,33.9676,9.056,33.9707,3.6219,3.6215,1485.21,1485.16,1485.67,2.9937,2.9179,0.7539,"",36.63,38.731833,-123.526333,"2019-07-05","03:50:55.250002"
8,3.388,3.414,9.0635,33.9672,9.0556,33.9708,3.6218,3.6214,1485.21,1485.16,1485.66,2.9937,2.911,0.7539,"",36.5812,38.731833,-123.526333,"2019-07-05","03:50:55.291669"
9,3.42,3.446,9.0636,33.9669,9.055,33.9707,3.6218,3.6214,1485.21,1485.16,1485.67,3.0057,2.9214,0.7661,"",36.5568,38.731833,-123.526333,"2019-07-05","03:50:55.333336"
10,3.453,3.479,9.0634,33.9666,9.0545,33.971,3.6218,3.6214,1485.21,1485.16,1485.66,2.9974,2.9144,0.7539,"",36.5568,38.731833,-123.526333,"2019-07-05","03:50:55.375003"
