"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.288,4.322,14.6811,33.3878,14.6858,33.2771,4.0842,4.0725,1503.84,1503.84,1504.46,5.9995,4.1783,0.6318,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.000000"
2,4.251,4.285,14.681,33.3882,14.6853,33.2775,4.0843,4.0725,1503.84,1503.83,1504.46,5.9994,4.1783,0.6196,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.041667"
3,4.32,4.354,14.681,33.388,14.6851,33.2781,4.0842,4.0726,1503.84,1503.84,1504.46,6.0085,4.1784,0.6196,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.083334"
4,4.251,4.285,14.6806,33.3882,14.6849,33.2785,4.0842,4.0726,1503.84,1503.83,1504.46,6.0028,4.1784,0.6318,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.125001"
5,4.288,4.322,14.6808,33.3881,14.6848,33.2785,4.0842,4.0726,1503.84,1503.83,1504.46,6.0028,4.1784,0.6318,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.166668"
6,4.288,4.322,14.6806,33.388,14.6848,33.2787,4.0842,4.0726,1503.84,1503.83,1504.46,5.9939,4.1706,0.6196,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.208335"
7,4.316,4.35,14.6806,33.3879,14.6845,33.2787,4.0842,4.0726,1503.84,1503.83,1504.46,6.0085,4.1754,0.6196,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.250002"
8,4.288,4.322,14.6804,33.3881,14.6846,33.2789,4.0842,4.0726,1503.84,1503.83,1504.46,6.0028,4.1754,0.6196,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.291669"
9,4.316,4.35,14.6806,33.3879,14.6846,33.2789,4.0842,4.0726,1503.84,1503.83,1504.46,6.0028,4.1754,0.6074,"",3.663,41.3965,-124.4345,"2019-07-14","03:23:13.333336"
10,4.288,4.322,14.6803,33.3882,14.6844,33.2792,4.0842,4.0726,1503.84,1503.83,1504.46,6.0028,4.1754,0.6196,"",15.7998,41.3965,-124.4345,"2019-07-14","03:23:13.375003"
11,4.353,4.387,14.6808,33.3875,14.6848,33.279,4.0842,4.0726,1503.84,1503.83,1504.46,6.0118,4.1754,0.6074,"",76.6545,41.3965,-124.4345,"2019-07-14","03:23:13.416670"
12,4.32,4.354,14.6811,33.3876,14.6845,33.2795,4.0842,4.0727,1503.84,1503.84,1504.46,5.9971,4.1753,0.6196,"",100.0,41.3965,-124.4345,"2019-07-14","03:23:13.458337"
13,4.316,4.35,14.681,33.3882,14.684,33.2799,4.0842,4.0727,1503.84,1503.84,1504.46,6.0117,4.1753,0.6074,"",100.0,41.3965,-124.4345,"2019-07-14","03:23:13.500004"
14,4.32,4.354,14.6811,33.3877,14.6841,33.2798,4.0842,4.0727,1503.84,1503.84,1504.46,6.0061,4.1753,0.6074,"",99.3895,41.3965,-124.4345,"2019-07-14","03:23:13.541671"
15,4.353,4.387,14.6811,33.3879,14.6839,33.2798,4.0842,4.0727,1503.84,1503.84,1504.47,6.0061,4.1676,0.6196,"",98.9011,41.3965,-124.4345,"2019-07-14","03:23:13.583338"
16,4.353,4.387,14.681,33.3881,14.6837,33.2806,4.0842,4.0727,1503.84,1503.84,1504.46,6.0061,4.1724,0.6196,"",98.7546,41.3965,-124.4345,"2019-07-14","03:23:13.625005"
17,4.284,4.317,14.6804,33.3884,14.6838,33.2805,4.0842,4.0727,1503.84,1503.83,1504.46,6.0151,4.1724,0.6196,"",98.8523,41.3965,-124.4345,"2019-07-14","03:23:13.666672"
18,4.389,4.424,14.6808,33.3878,14.6836,33.2804,4.0842,4.0727,1503.84,1503.84,1504.46,6.0005,4.1724,0.6196,"",98.8767,41.3965,-124.4345,"2019-07-14","03:23:13.708339"
19,4.32,4.354,14.6808,33.3881,14.6837,33.2804,4.0842,4.0727,1503.84,1503.83,1504.46,6.015,4.1723,0.6196,"",98.8767,41.3965,-124.4345,"2019-07-14","03:23:13.750006"
20,4.353,4.387,14.6808,33.3878,14.6834,33.2809,4.0842,4.0727,1503.84,1503.84,1504.46,6.0184,4.1724,0.6196,"",98.9011,41.3965,-124.4345,"2019-07-14","03:23:13.791673"
21,4.353,4.387,14.6806,33.3881,14.6836,33.2809,4.0842,4.0727,1503.84,1503.83,1504.46,6.0037,4.1724,0.6196,"",98.8767,41.3965,-124.4345,"2019-07-14","03:23:13.833340"
