"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.515,3.541,10.0232,33.7833,10.0231,33.786,3.692,3.6922,1488.48,1488.44,1488.97,4.869,4.7869,6.1141,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.000000"
2,3.519,3.546,10.0232,33.7832,10.0231,33.7858,3.6919,3.6922,1488.48,1488.44,1488.97,4.8804,4.7869,6.1019,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.041667"
3,3.483,3.509,10.0232,33.7832,10.0231,33.786,3.692,3.6922,1488.48,1488.44,1488.97,4.8726,4.7869,6.1019,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.083334"
4,3.45,3.477,10.023,33.7834,10.0231,33.7861,3.6919,3.6922,1488.48,1488.44,1488.97,4.8726,4.7869,6.0409,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.125001"
5,3.483,3.509,10.0225,33.7839,10.0229,33.7858,3.692,3.6922,1488.48,1488.43,1488.97,4.8841,4.7771,5.5891,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.166668"
6,3.483,3.509,10.0227,33.7837,10.0231,33.7864,3.6919,3.6923,1488.48,1488.43,1488.97,4.8649,4.7836,5.3937,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.208335"
7,3.45,3.477,10.0224,33.784,10.0231,33.7861,3.692,3.6922,1488.48,1488.43,1488.97,4.8841,4.7935,5.3815,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.250002"
8,3.45,3.477,10.0225,33.7838,10.0228,33.786,3.6919,3.6922,1488.48,1488.43,1488.97,4.8649,4.7869,5.3937,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.291669"
9,3.45,3.477,10.0225,33.7842,10.0228,33.7863,3.692,3.6922,1488.48,1488.43,1488.97,4.8727,4.7771,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.333336"
10,3.418,3.444,10.0225,33.784,10.0228,33.7859,3.692,3.6922,1488.48,1488.43,1488.97,4.8727,4.7836,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.375003"
11,3.45,3.477,10.0227,33.7839,10.0224,33.7866,3.692,3.6922,1488.48,1488.43,1488.97,4.8727,4.7934,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.416670"
12,3.418,3.444,10.0222,33.7841,10.0226,33.7861,3.6919,3.6922,1488.48,1488.43,1488.97,4.8841,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.458337"
13,3.418,3.444,10.0228,33.7835,10.0223,33.7865,3.6919,3.6922,1488.48,1488.43,1488.97,4.8763,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.500004"
14,3.45,3.477,10.0222,33.7842,10.0224,33.7865,3.692,3.6922,1488.48,1488.43,1488.97,4.8649,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.541671"
15,3.418,3.444,10.0224,33.7837,10.0226,33.7862,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.583338"
16,3.45,3.477,10.0225,33.7836,10.0229,33.7859,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.625005"
17,3.45,3.477,10.0225,33.7833,10.0228,33.7863,3.6919,3.6922,1488.48,1488.43,1488.97,4.8841,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.666672"
18,3.418,3.444,10.0224,33.7837,10.0226,33.7861,3.6919,3.6922,1488.48,1488.43,1488.97,4.8649,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.708339"
19,3.45,3.477,10.0225,33.7835,10.0229,33.7861,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.750006"
20,3.483,3.509,10.0225,33.7835,10.0229,33.786,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.791673"
21,3.45,3.477,10.0224,33.784,10.0231,33.786,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.833340"
22,3.45,3.477,10.0228,33.7835,10.0231,33.7857,3.6919,3.6922,1488.48,1488.43,1488.97,4.8727,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.875007"
23,3.483,3.509,10.0228,33.7836,10.023,33.786,3.692,3.6922,1488.48,1488.44,1488.97,4.8727,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.916674"
24,3.483,3.509,10.023,33.7834,10.0233,33.7859,3.6919,3.6922,1488.48,1488.44,1488.97,4.8841,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:12.958341"
25,3.483,3.509,10.0228,33.7836,10.0231,33.7859,3.692,3.6922,1488.48,1488.44,1488.97,4.8649,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.000008"
26,3.552,3.579,10.023,33.7833,10.0233,33.786,3.6919,3.6922,1488.48,1488.44,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.041675"
27,3.515,3.541,10.0228,33.7836,10.0234,33.7856,3.692,3.6922,1488.48,1488.44,1488.97,4.8727,4.787,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.083342"
28,3.519,3.546,10.0232,33.7829,10.0234,33.7859,3.6919,3.6922,1488.48,1488.44,1488.97,4.8613,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.125009"
29,3.519,3.546,10.0232,33.7834,10.0236,33.7855,3.692,3.6922,1488.48,1488.44,1488.97,4.8804,4.7869,5.4059,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.166676"
30,3.552,3.579,10.0233,33.7832,10.0237,33.7851,3.692,3.6922,1488.48,1488.44,1488.97,4.8613,4.7968,5.2716,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.208343"
31,3.552,3.579,10.0236,33.783,10.0239,33.7852,3.692,3.6922,1488.48,1488.44,1488.97,4.869,4.7902,5.1007,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.250010"
32,3.584,3.611,10.0238,33.7827,10.0239,33.7853,3.692,3.6922,1488.49,1488.44,1488.98,4.869,4.7902,5.0519,"",98.9011,38.731167,-123.767833,"2019-07-05","02:16:13.291677"
33,3.552,3.579,10.0242,33.7826,10.0239,33.7855,3.692,3.6922,1488.49,1488.44,1488.98,4.8804,4.7902,5.0641,"",85.8852,38.731167,-123.767833,"2019-07-05","02:16:13.333344"
34,3.62,3.648,10.0242,33.7826,10.0239,33.7856,3.692,3.6923,1488.49,1488.44,1488.98,4.8612,4.7902,5.0641,"",24.7619,38.731167,-123.767833,"2019-07-05","02:16:13.375011"
35,3.584,3.611,10.0243,33.7822,10.0239,33.7855,3.692,3.6923,1488.49,1488.44,1488.98,4.8804,4.7902,5.0641,"",0.0,38.731167,-123.767833,"2019-07-05","02:16:13.416678"
36,3.609,3.637,10.0242,33.7826,10.0237,33.7855,3.692,3.6922,1488.49,1488.44,1488.98,4.8726,4.7902,5.0641,"",0.0,38.731167,-123.767833,"2019-07-05","02:16:13.458345"
37,3.609,3.637,10.0242,33.7828,10.0241,33.7848,3.692,3.6922,1488.49,1488.44,1488.98,4.8726,4.7902,5.0641,"",2.1001,38.731167,-123.767833,"2019-07-05","02:16:13.500012"
38,3.653,3.68,10.0243,33.7827,10.0241,33.7853,3.692,3.6922,1488.49,1488.44,1488.98,4.8612,4.7902,5.0641,"",3.199,38.731167,-123.767833,"2019-07-05","02:16:13.541679"
39,3.653,3.68,10.0242,33.7825,10.0239,33.7858,3.692,3.6923,1488.49,1488.44,1488.98,4.8804,4.7903,5.0641,"",3.3211,38.731167,-123.767833,"2019-07-05","02:16:13.583346"
40,3.641,3.669,10.0242,33.7827,10.0239,33.7855,3.692,3.6922,1488.49,1488.44,1488.98,4.8612,4.7902,5.0641,"",3.2234,38.731167,-123.767833,"2019-07-05","02:16:13.625013"
41,3.689,3.718,10.0242,33.7829,10.0239,33.7855,3.692,3.6923,1488.49,1488.44,1488.98,4.869,4.7903,5.0641,"",3.1746,38.731167,-123.767833,"2019-07-05","02:16:13.666680"
