"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,2.748,2.768,14.3455,33.421,14.3438,33.4238,4.0562,4.0563,1502.78,1502.77,1503.4,5.9927,5.9173,2.8052,"",1.685,37.395,-123.284,"2019-06-26","20:05:31.000000"
2,2.705,2.725,14.3455,33.4212,14.3439,33.4237,4.0562,4.0563,1502.77,1502.77,1503.39,5.9926,5.9172,2.793,"",1.6361,37.395,-123.284,"2019-06-26","20:05:31.041667"
3,2.711,2.731,14.3455,33.4213,14.3436,33.4243,4.0562,4.0564,1502.78,1502.77,1503.39,5.9926,5.9172,2.793,"",1.6361,37.395,-123.284,"2019-06-26","20:05:31.083334"
4,2.672,2.692,14.3453,33.4211,14.3437,33.4239,4.0562,4.0563,1502.77,1502.77,1503.39,6.0017,5.9172,2.793,"",1.6606,37.395,-123.284,"2019-06-26","20:05:31.125001"
5,2.7,2.72,14.3455,33.421,14.3436,33.424,4.0562,4.0563,1502.77,1502.77,1503.39,5.9959,5.9172,2.793,"",1.5873,37.395,-123.284,"2019-06-26","20:05:31.166668"
6,2.672,2.692,14.3453,33.4214,14.3439,33.4236,4.0562,4.0563,1502.77,1502.77,1503.39,5.9959,5.9172,2.793,"",1.514,37.395,-123.284,"2019-06-26","20:05:31.208335"
7,2.668,2.688,14.3453,33.4211,14.3434,33.424,4.0562,4.0563,1502.77,1502.77,1503.39,5.9959,5.9172,2.793,"",1.4896,37.395,-123.284,"2019-06-26","20:05:31.250002"
8,2.636,2.655,14.3455,33.4209,14.3435,33.4238,4.0562,4.0563,1502.77,1502.77,1503.39,5.9868,5.9172,2.793,"",1.514,37.395,-123.284,"2019-06-26","20:05:31.291669"
9,2.668,2.688,14.3452,33.4212,14.3436,33.424,4.0562,4.0563,1502.77,1502.77,1503.39,6.0018,5.9172,2.793,"",1.514,37.395,-123.284,"2019-06-26","20:05:31.333336"
10,2.636,2.655,14.3452,33.4215,14.3432,33.4243,4.0562,4.0563,1502.77,1502.77,1503.39,5.9868,5.9172,2.793,"",1.4896,37.395,-123.284,"2019-06-26","20:05:31.375003"
