"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.272,4.305,10.0805,33.8327,10.0803,33.8347,3.7021,3.7023,1488.76,1488.72,1489.26,5.1292,5.0421,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.000000"
2,4.284,4.317,10.081,33.8324,10.0801,33.8351,3.7021,3.7023,1488.76,1488.72,1489.26,5.1178,5.0323,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.041667"
3,4.304,4.337,10.0806,33.8329,10.0803,33.8352,3.7021,3.7023,1488.76,1488.72,1489.26,5.1142,5.0388,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.083334"
4,4.284,4.317,10.0806,33.8325,10.0803,33.8348,3.7021,3.7023,1488.76,1488.72,1489.26,5.1334,5.0388,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.125001"
5,4.261,4.293,10.0806,33.8324,10.0801,33.8351,3.7021,3.7023,1488.76,1488.72,1489.26,5.137,5.0486,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.166668"
6,4.272,4.305,10.0805,33.8325,10.0803,33.8349,3.7021,3.7023,1488.76,1488.72,1489.26,5.1179,5.0323,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.208335"
7,4.284,4.317,10.0806,33.8326,10.0803,33.8349,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0388,10.3876,"",2.8816,39.397333,-123.948,"2019-07-07","03:04:23.250002"
8,4.261,4.293,10.0805,33.8328,10.0801,33.8352,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0388,10.3876,"",2.8571,39.397333,-123.948,"2019-07-07","03:04:23.291669"
9,4.272,4.305,10.0806,33.8324,10.0803,33.8347,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0388,9.8748,"",2.8571,39.397333,-123.948,"2019-07-07","03:04:23.333336"
10,4.272,4.305,10.0805,33.8324,10.0801,33.8353,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0388,9.4841,"",2.8571,39.397333,-123.948,"2019-07-07","03:04:23.375003"
11,4.235,4.268,10.0806,33.8326,10.0803,33.8351,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0387,9.4108,"",2.8571,39.397333,-123.948,"2019-07-07","03:04:23.416670"
12,4.309,4.342,10.0806,33.8327,10.0801,33.8354,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0486,9.4353,"",2.906,39.397333,-123.948,"2019-07-07","03:04:23.458337"
13,4.24,4.273,10.0805,33.8326,10.0803,33.835,3.7021,3.7023,1488.76,1488.72,1489.26,5.1256,5.0421,9.4475,"",2.9304,39.397333,-123.948,"2019-07-07","03:04:23.500004"
14,4.284,4.317,10.0806,33.8323,10.0803,33.8352,3.7021,3.7023,1488.76,1488.72,1489.26,5.1142,5.0421,9.4475,"",2.9304,39.397333,-123.948,"2019-07-07","03:04:23.541671"
