"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.723,3.754,18.8089,30.3348,18.7977,30.3875,4.1098,4.1153,1512.92,1512.9,1513.37,6.0093,6.0074,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.000000"
2,3.664,3.694,18.8056,30.3351,18.8185,30.3652,4.1096,4.1144,1512.91,1512.89,1513.36,6.0022,6.0077,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.041667"
3,3.659,3.689,18.8032,30.3366,18.8198,30.3568,4.1096,4.1135,1512.9,1512.89,1513.36,6.0143,6.0145,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.083334"
4,3.659,3.689,18.7922,30.3446,18.8263,30.346,4.1095,4.1128,1512.88,1512.86,1513.34,6.0108,6.0182,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.125001"
5,3.637,3.667,18.7855,30.35,18.8335,30.3352,4.1096,4.1121,1512.86,1512.85,1513.32,6.0189,6.0151,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.166668"
6,3.633,3.663,18.7784,30.3559,18.8277,30.3341,4.1097,4.1114,1512.85,1512.83,1513.31,6.015,6.0222,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.208335"
7,3.605,3.635,18.78,30.3565,18.8125,30.3435,4.1099,4.1112,1512.85,1512.84,1513.31,6.0298,6.0248,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.250002"
8,3.59,3.62,18.7836,30.3559,18.8033,30.352,4.1102,4.1114,1512.86,1512.85,1513.32,6.0131,6.0207,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.291669"
9,3.562,3.592,18.7853,30.3567,18.793,30.3634,4.1104,4.1119,1512.87,1512.85,1513.33,6.0247,6.0205,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.333336"
10,3.532,3.561,18.7892,30.355,18.785,30.3735,4.1105,4.1124,1512.88,1512.86,1513.34,6.0199,6.0266,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.375003"
11,3.526,3.555,18.8007,30.3472,18.7799,30.3814,4.1106,4.1129,1512.9,1512.89,1513.36,6.0189,6.0284,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.416670"
12,3.521,3.55,18.8154,30.336,18.7783,30.3866,4.1106,4.1134,1512.93,1512.92,1513.39,6.0251,6.03,1.1569,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.458337"
13,3.494,3.522,18.8369,30.319,18.7774,30.3905,4.1104,4.1138,1512.97,1512.96,1513.43,6.0263,6.0245,1.1324,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.500004"
14,3.489,3.518,18.8516,30.3056,18.7814,30.3882,4.1101,4.1139,1513.0,1512.99,1513.46,6.0208,6.0298,1.0958,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.541671"
15,3.457,3.485,18.8557,30.2987,18.7897,30.3824,4.1096,4.1139,1513.01,1512.99,1513.46,6.028,6.0324,1.0958,"",98.8767,45.3965,-124.421333,"2019-07-30","23:55:54.583338"
