"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
11,4.223,4.257,16.6717,31.9022,16.678,31.8591,4.1023,4.0979,1508.34,1508.34,1508.9,5.9577,5.8594,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.416670"
12,4.275,4.31,16.6977,31.8765,16.7011,31.8535,4.1017,4.0993,1508.39,1508.39,1508.95,5.9506,5.8532,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.458337"
13,4.223,4.257,16.7228,31.8454,16.7057,31.8683,4.1004,4.1015,1508.43,1508.43,1508.98,5.9569,5.8514,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.500004"
14,4.275,4.31,16.7376,31.8235,16.7036,31.8776,4.0992,4.1024,1508.46,1508.45,1509.0,5.951,5.8576,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.541671"
15,4.249,4.284,16.7405,31.8193,16.7133,31.8716,4.099,4.1026,1508.46,1508.45,1509.01,5.9508,5.8603,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.583338"
16,4.307,4.342,16.7395,31.8261,16.7202,31.8681,4.0997,4.1028,1508.47,1508.46,1509.01,5.9507,5.8561,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.625005"
17,4.313,4.349,16.7342,31.8388,16.718,31.8721,4.1007,4.1031,1508.46,1508.46,1509.01,5.9509,5.8633,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.666672"
18,4.292,4.327,16.728,31.8484,16.7094,31.8797,4.1012,4.1031,1508.46,1508.45,1509.01,5.9594,5.8595,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.708339"
19,4.344,4.379,16.7225,31.8548,16.7012,31.8859,4.1015,4.1031,1508.45,1508.44,1509.0,5.9467,5.86,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.750006"
20,4.281,4.316,16.7259,31.852,16.7105,31.8804,4.1014,4.1033,1508.45,1508.45,1509.0,5.9514,5.8596,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.791673"
21,4.376,4.412,16.7281,31.8496,16.726,31.8728,4.1014,4.1039,1508.46,1508.45,1509.01,5.9594,5.8595,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.833340"
22,4.324,4.359,16.7297,31.8472,16.7373,31.8697,4.1012,4.1045,1508.46,1508.45,1509.01,5.9625,5.8594,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.875007"
23,4.355,4.39,16.7359,31.8427,16.7394,31.8714,4.1013,4.1049,1508.47,1508.47,1509.02,5.9569,5.866,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.916674"
24,4.361,4.396,16.7422,31.8388,16.7405,31.8705,4.1014,4.1049,1508.49,1508.48,1509.04,5.9482,5.8612,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:40.958341"
25,4.361,4.396,16.7457,31.8366,16.7325,31.8731,4.1015,4.1045,1508.5,1508.49,1509.05,5.9528,5.8609,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.000008"
26,4.365,4.401,16.74,31.8423,16.7245,31.8755,4.1016,4.104,1508.49,1508.48,1509.04,5.9533,5.8613,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.041675"
27,4.404,4.439,16.7312,31.8513,16.7204,31.8741,4.1019,4.1035,1508.47,1508.46,1509.02,5.954,5.862,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.083342"
28,4.355,4.39,16.7278,31.8568,16.7167,31.8728,4.1022,4.103,1508.47,1508.46,1509.02,5.946,5.8693,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.125009"
29,4.382,4.418,16.7243,31.8599,16.7149,31.8724,4.1022,4.1028,1508.46,1508.45,1509.01,5.9513,5.8654,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.166676"
30,4.404,4.439,16.725,31.8563,16.7173,31.8706,4.1019,4.1028,1508.46,1508.45,1509.01,5.9432,5.8655,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.208343"
31,4.398,4.433,16.7278,31.8517,16.7235,31.8677,4.1016,4.103,1508.46,1508.45,1509.01,5.9644,5.8653,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.250010"
32,4.404,4.439,16.7295,31.8482,16.7317,31.8651,4.1013,4.1035,1508.46,1508.46,1509.01,5.9462,5.8653,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.291677"
33,4.434,4.47,16.73,31.8459,16.7389,31.8639,4.1011,4.104,1508.46,1508.46,1509.01,5.9512,5.8653,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.333344"
34,4.382,4.418,16.7321,31.845,16.7431,31.8652,4.1012,4.1046,1508.47,1508.46,1509.02,5.9591,5.8722,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.375011"
35,4.445,4.481,16.7332,31.8456,16.7453,31.8666,4.1014,4.1049,1508.47,1508.47,1509.02,5.954,5.8679,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.416678"
36,4.404,4.439,16.7338,31.8455,16.7466,31.8675,4.1014,4.1051,1508.47,1508.47,1509.02,5.9458,5.8678,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.458345"
37,4.436,4.472,16.7348,31.8449,16.7473,31.8682,4.1015,4.1053,1508.47,1508.47,1509.02,5.9507,5.8748,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.500012"
38,4.408,4.444,16.7392,31.8421,16.7474,31.8679,4.1015,4.1053,1508.48,1508.48,1509.03,5.9503,5.8702,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.541679"
39,4.425,4.461,16.7402,31.8416,16.7474,31.8686,4.1016,4.1053,1508.49,1508.48,1509.04,5.9502,5.8701,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.583346"
40,4.398,4.433,16.7388,31.8439,16.7479,31.8687,4.1017,4.1054,1508.49,1508.48,1509.03,5.9584,5.8702,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.625013"
41,4.415,4.45,16.7369,31.8465,16.7473,31.8695,4.1018,4.1054,1508.48,1508.48,1509.03,5.9535,5.8703,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.666680"
42,4.387,4.423,16.7367,31.8471,16.744,31.8715,4.1019,4.1054,1508.48,1508.48,1509.03,5.9453,5.8703,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.708347"
43,4.393,4.429,16.7376,31.8474,16.7413,31.8729,4.102,4.1053,1508.49,1508.48,1509.04,5.9502,5.8773,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.750014"
44,4.425,4.461,16.7386,31.8476,16.7384,31.8739,4.1021,4.1051,1508.49,1508.48,1509.04,5.9501,5.873,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.791681"
45,4.408,4.444,16.7398,31.8474,16.7358,31.8748,4.1022,4.105,1508.49,1508.49,1509.04,5.9418,5.8729,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.833348"
46,4.361,4.396,16.7392,31.849,16.7347,31.8746,4.1023,4.1049,1508.49,1508.49,1509.04,5.9468,5.8729,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.875015"
47,4.387,4.423,16.7352,31.8531,16.7334,31.8744,4.1024,4.1047,1508.48,1508.48,1509.03,5.9471,5.8803,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.916682"
48,4.382,4.418,16.7317,31.8555,16.731,31.8747,4.1024,4.1045,1508.48,1508.47,1509.03,5.9474,5.8764,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:41.958349"
49,4.393,4.429,16.7307,31.8567,16.7291,31.875,4.1024,4.1044,1508.47,1508.47,1509.03,5.9557,5.8836,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.000016"
50,4.376,4.412,16.7309,31.8568,16.7281,31.8747,4.1025,4.1043,1508.48,1508.47,1509.03,5.9425,5.8794,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.041683"
51,4.335,4.37,16.7299,31.8572,16.7274,31.8738,4.1024,4.1041,1508.47,1508.47,1509.02,5.9476,5.8723,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.083350"
52,4.376,4.412,16.7292,31.8567,16.7274,31.8727,4.1023,4.104,1508.47,1508.46,1509.02,5.9559,5.8838,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.125017"
53,4.371,4.407,16.73,31.8558,16.7279,31.8715,4.1023,4.1039,1508.47,1508.47,1509.02,5.9426,5.8795,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.166684"
54,4.344,4.379,16.7316,31.855,16.7281,31.8704,4.1023,4.1038,1508.47,1508.47,1509.03,5.9474,5.8722,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.208351"
55,4.335,4.37,16.7316,31.8544,16.7255,31.8717,4.1022,4.1037,1508.47,1508.47,1509.02,5.9475,5.8835,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.250018"
56,4.324,4.359,16.7314,31.8542,16.725,31.8718,4.1022,4.1037,1508.47,1508.47,1509.02,5.9475,5.8723,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.291685"
57,4.344,4.379,16.7309,31.8533,16.7259,31.8702,4.1021,4.1036,1508.47,1508.46,1509.02,5.9476,5.8766,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.333352"
58,4.303,4.337,16.7224,31.8582,16.7274,31.8679,4.1018,4.1034,1508.45,1508.44,1509.0,5.9402,5.8773,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.375019"
59,4.264,4.299,16.7161,31.8634,16.7294,31.8665,4.1019,4.1034,1508.44,1508.43,1508.99,5.9621,5.8778,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.416686"
60,4.292,4.327,16.7157,31.8635,16.7289,31.8682,4.1018,4.1036,1508.44,1508.43,1508.99,5.9521,5.8708,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.458353"
61,4.254,4.288,16.714,31.8622,16.7281,31.8697,4.1015,4.1037,1508.43,1508.42,1508.98,5.9442,5.8823,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.500020"
62,4.249,4.284,16.7145,31.8597,16.7238,31.8726,4.1013,4.1036,1508.43,1508.42,1508.98,5.9492,5.8781,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.541687"
63,4.223,4.257,16.7149,31.8574,16.7176,31.877,4.1011,4.1036,1508.42,1508.42,1508.98,5.941,5.8782,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.583354"
64,4.238,4.273,16.7154,31.8539,16.7119,31.8785,4.1007,4.1032,1508.42,1508.42,1508.97,5.9461,5.8711,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.625021"
65,4.223,4.257,16.7159,31.8522,16.7038,31.8801,4.1005,4.1027,1508.42,1508.42,1508.97,5.9543,5.8824,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.666688"
66,4.206,4.24,16.7159,31.8527,16.7098,31.8712,4.1006,4.1022,1508.42,1508.42,1508.97,5.9411,5.8711,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.708355"
67,4.234,4.268,16.7192,31.8504,16.7212,31.8597,4.1006,4.1019,1508.43,1508.42,1508.98,5.9458,5.875,0.3144,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.750022"
68,4.163,4.197,16.7183,31.8499,16.7317,31.8524,4.1005,4.102,1508.43,1508.42,1508.98,5.9541,5.8751,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.791689"
69,4.191,4.225,16.7178,31.8504,16.7313,31.8558,4.1005,4.1024,1508.42,1508.42,1508.98,5.9491,5.8751,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.833356"
70,4.122,4.155,16.7175,31.8511,16.7307,31.8605,4.1006,4.1029,1508.42,1508.42,1508.97,5.9491,5.868,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.875023"
71,4.163,4.197,16.7106,31.8566,16.7351,31.8595,4.1006,4.1032,1508.41,1508.4,1508.96,5.9415,5.8728,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.916690"
72,4.132,4.166,16.6972,31.8675,16.7421,31.8556,4.1006,4.1033,1508.38,1508.37,1508.93,5.9477,5.8739,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:42.958357"
73,4.116,4.149,16.6918,31.8713,16.7459,31.8541,4.1005,4.1035,1508.37,1508.36,1508.92,5.9482,5.8744,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.000024"
74,4.09,4.123,16.6935,31.8675,16.7503,31.8536,4.1003,4.1039,1508.37,1508.36,1508.92,5.9481,5.8743,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.041691"
75,4.084,4.117,16.6938,31.8626,16.745,31.8619,4.0997,4.1043,1508.36,1508.36,1508.91,5.9482,5.8745,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.083358"
76,4.064,4.097,16.6851,31.8663,16.74,31.869,4.0994,4.1047,1508.34,1508.34,1508.89,5.9409,5.8753,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.125025"
77,4.09,4.123,16.6801,31.868,16.7339,31.8744,4.0991,4.1048,1508.33,1508.32,1508.88,5.9629,5.8687,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.166692"
78,4.073,4.106,16.6703,31.874,16.7238,31.8809,4.0989,4.1046,1508.3,1508.3,1508.86,5.9374,5.8738,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.208359"
79,4.031,4.064,16.661,31.8806,16.7178,31.8829,4.0988,4.1043,1508.28,1508.28,1508.84,5.9482,5.8746,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.250026"
80,4.036,4.069,16.6529,31.8858,16.7235,31.8758,4.0987,4.104,1508.26,1508.26,1508.82,5.949,5.8683,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.291693"
81,4.031,4.064,16.6518,31.8847,16.7341,31.8668,4.0984,4.1039,1508.26,1508.25,1508.81,5.9491,5.8726,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.333360"
82,3.983,4.015,16.6524,31.8813,16.7404,31.8641,4.0981,4.1042,1508.26,1508.25,1508.81,5.9492,5.8655,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.375027"
83,4.021,4.053,16.648,31.8806,16.7294,31.8745,4.0976,4.1044,1508.24,1508.24,1508.8,5.9415,5.8703,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.416694"
84,3.999,4.032,16.644,31.881,16.7107,31.8877,4.0973,4.1042,1508.23,1508.23,1508.78,5.947,5.8707,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.458361"
85,3.967,3.999,16.6426,31.8806,16.6982,31.8939,4.0971,4.1037,1508.23,1508.22,1508.78,5.9389,5.8709,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.500028"
86,3.962,3.995,16.6566,31.8687,16.6898,31.8965,4.097,4.1033,1508.26,1508.25,1508.81,5.9427,5.8697,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.541695"
87,3.946,3.978,16.6648,31.8621,16.6831,31.8979,4.097,4.1028,1508.27,1508.27,1508.82,5.9502,5.8689,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.583362"
88,3.909,3.941,16.6639,31.8621,16.684,31.8941,4.0969,4.1024,1508.27,1508.26,1508.82,5.9453,5.869,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.625029"
89,3.956,3.989,16.6572,31.8684,16.6982,31.8818,4.097,4.1023,1508.26,1508.25,1508.81,5.9377,5.8625,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.666696"
90,3.887,3.919,16.6557,31.8725,16.7041,31.8777,4.0974,4.1024,1508.26,1508.25,1508.81,5.9427,5.8738,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.708363"
91,3.93,3.962,16.6532,31.8775,16.7002,31.8811,4.0977,4.1024,1508.25,1508.25,1508.81,5.9428,5.8697,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.750030"
92,3.903,3.934,16.6535,31.878,16.693,31.8843,4.0978,4.1021,1508.26,1508.25,1508.81,5.9427,5.8697,0.3266,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.791697"
93,3.877,3.908,16.6549,31.8754,16.6862,31.8858,4.0976,4.1017,1508.26,1508.25,1508.81,5.9426,5.8624,0.3388,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.833364"
94,3.903,3.934,16.6553,31.8718,16.6795,31.8881,4.0972,4.1013,1508.25,1508.25,1508.81,5.9345,5.8667,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.875031"
95,3.898,3.93,16.6474,31.8771,16.6702,31.8924,4.0971,4.101,1508.24,1508.23,1508.79,5.9485,5.8674,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.916698"
96,3.892,3.924,16.6302,31.8899,16.6621,31.8955,4.097,4.1006,1508.2,1508.19,1508.75,5.945,5.869,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:43.958365"
97,3.861,3.893,16.6184,31.8997,16.6568,31.8965,4.0971,4.1002,1508.17,1508.17,1508.73,5.946,5.87,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.000032"
98,3.855,3.887,16.604,31.9112,16.6555,31.8946,4.0971,4.0999,1508.14,1508.14,1508.69,5.9473,5.8712,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.041699"
99,3.898,3.93,16.5927,31.9171,16.6581,31.8907,4.0967,4.0997,1508.11,1508.11,1508.67,5.9485,5.8723,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.083366"
100,3.851,3.882,16.5911,31.9126,16.6609,31.8887,4.0961,4.0997,1508.1,1508.1,1508.66,5.9488,5.8655,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.125033"
101,3.866,3.897,16.5941,31.9034,16.6608,31.8894,4.0953,4.0998,1508.1,1508.1,1508.66,5.9405,5.8697,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.166700"
102,3.851,3.882,16.5964,31.8944,16.6505,31.896,4.0945,4.0996,1508.1,1508.09,1508.65,5.9456,5.8698,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.208367"
103,3.834,3.865,16.5952,31.8895,16.6362,31.9018,4.0938,4.0989,1508.09,1508.08,1508.64,5.9377,5.8772,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.250034"
104,3.861,3.893,16.5939,31.8877,16.6302,31.899,4.0934,4.0981,1508.08,1508.08,1508.64,5.943,5.8732,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.291701"
105,3.823,3.854,16.5924,31.8879,16.6307,31.8941,4.0933,4.0976,1508.08,1508.07,1508.63,5.9513,5.8662,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.333368"
106,3.851,3.882,16.5868,31.8924,16.6333,31.8916,4.0933,4.0975,1508.07,1508.06,1508.62,5.9304,5.8709,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.375035"
107,3.84,3.871,16.5836,31.8954,16.6342,31.8921,4.0934,4.0977,1508.06,1508.05,1508.61,5.9325,5.8783,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.416702"
108,3.823,3.854,16.5818,31.8952,16.6343,31.8911,4.0932,4.0975,1508.05,1508.05,1508.61,5.946,5.8672,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.458369"
109,3.861,3.893,16.5789,31.8954,16.6251,31.8965,4.093,4.0973,1508.05,1508.04,1508.6,5.9413,5.8789,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.500036"
110,3.834,3.865,16.577,31.8951,16.6101,31.9052,4.0928,4.0969,1508.04,1508.03,1508.59,5.9332,5.8749,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.541703"
111,3.851,3.882,16.5741,31.895,16.6018,31.9093,4.0925,4.0967,1508.03,1508.03,1508.58,5.9387,5.8752,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.583370"
112,3.812,3.843,16.5808,31.888,16.6009,31.9083,4.0923,4.0965,1508.04,1508.04,1508.6,5.9381,5.8675,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.625037"
113,3.851,3.882,16.5841,31.8835,16.6166,31.8955,4.0921,4.0964,1508.05,1508.04,1508.6,5.9297,5.8787,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.666704"
114,3.855,3.887,16.5825,31.8827,16.6341,31.8855,4.0918,4.0969,1508.04,1508.04,1508.6,5.9349,5.8747,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.708371"
115,3.851,3.882,16.5794,31.8841,16.6464,31.8834,4.0917,4.0978,1508.04,1508.03,1508.59,5.9352,5.875,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.750038"
116,3.808,3.839,16.5591,31.8994,16.6537,31.884,4.0916,4.0985,1507.99,1507.98,1508.54,5.9288,5.8768,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.791705"
117,3.855,3.887,16.5334,31.9196,16.6563,31.8856,4.0916,4.0989,1507.94,1507.93,1508.49,5.9362,5.8791,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.833372"
118,3.861,3.893,16.5165,31.9321,16.6574,31.8867,4.0915,4.0992,1507.9,1507.89,1508.45,5.9295,5.8806,0.351,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.875039"
119,3.855,3.887,16.5067,31.9359,16.6561,31.8879,4.091,4.0992,1507.87,1507.87,1508.43,5.9273,5.8816,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.916706"
120,3.877,3.908,16.5081,31.9276,16.6558,31.8876,4.0902,4.0991,1507.87,1507.86,1508.42,5.9325,5.8817,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:44.958373"
121,3.845,3.876,16.5091,31.9186,16.6565,31.8875,4.0892,4.0992,1507.86,1507.85,1508.41,5.9327,5.8819,0.3754,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.000040"
122,3.84,3.871,16.499,31.9187,16.6587,31.8872,4.0883,4.0993,1507.83,1507.82,1508.38,5.9256,5.8902,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.041707"
123,3.812,3.843,16.4887,31.9224,16.6628,31.8855,4.0878,4.0995,1507.8,1507.79,1508.35,5.9317,5.8799,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.083374"
124,3.962,3.995,16.4904,31.9173,16.6647,31.8866,4.0874,4.0998,1507.8,1507.8,1508.36,5.9318,5.8842,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.125041"
125,3.898,3.93,16.4873,31.9164,16.6642,31.8895,4.087,4.1001,1507.79,1507.78,1508.34,5.9322,5.8845,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.166708"
126,3.924,3.956,16.4859,31.9138,16.6637,31.8905,4.0865,4.1002,1507.78,1507.78,1508.34,5.9325,5.8848,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.208375"
127,3.92,3.951,16.4892,31.9077,16.6649,31.8895,4.0861,4.1002,1507.79,1507.78,1508.34,5.924,5.8847,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.250042"
128,3.881,3.913,16.4961,31.8986,16.6654,31.8889,4.0857,4.1001,1507.8,1507.79,1508.35,5.9286,5.8842,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.291709"
129,3.877,3.908,16.5298,31.8684,16.6586,31.8928,4.0854,4.1,1507.87,1507.86,1508.42,5.9257,5.8813,0.3632,"",98.8767,44.23,-124.885667,"2019-07-27","00:09:45.333376"
