"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
25,3.609,3.636,15.2781,33.133,15.2868,33.135,4.1122,4.1133,1505.43,1505.43,1506.04,5.8802,5.8104,1.3644,"",1.685,37.064333,-122.669833,"2019-06-26","00:30:49.000008"
26,3.609,3.636,15.2789,33.1326,15.2857,33.1353,4.1122,4.1132,1505.43,1505.43,1506.05,5.8888,5.8103,1.3644,"",1.6361,37.064333,-122.669833,"2019-06-26","00:30:49.041675"
27,3.635,3.662,15.2793,33.1323,15.2843,33.1354,4.1122,4.1131,1505.43,1505.43,1506.05,5.8833,5.8103,1.3644,"",1.6117,37.064333,-122.669833,"2019-06-26","00:30:49.083342"
28,3.609,3.636,15.279,33.1327,15.2828,33.1357,4.1123,4.1129,1505.43,1505.43,1506.05,5.8746,5.8103,1.3644,"",1.6117,37.064333,-122.669833,"2019-06-26","00:30:49.125009"
29,3.577,3.604,15.2787,33.1329,15.2809,33.1363,4.1123,4.1128,1505.43,1505.43,1506.05,5.8888,5.8179,1.3766,"",1.6117,37.064333,-122.669833,"2019-06-26","00:30:49.166676"
30,3.572,3.599,15.2787,33.1332,15.2801,33.1367,4.1123,4.1128,1505.43,1505.43,1506.05,5.8746,5.8133,1.3644,"",1.6361,37.064333,-122.669833,"2019-06-26","00:30:49.208343"
31,3.609,3.636,15.2787,33.1329,15.2804,33.1362,4.1122,4.1128,1505.43,1505.43,1506.05,5.8801,5.8058,1.3644,"",1.6117,37.064333,-122.669833,"2019-06-26","00:30:49.250010"
32,3.577,3.604,15.2784,33.1332,15.2816,33.1361,4.1123,4.1129,1505.43,1505.43,1506.05,5.8801,5.8179,1.3644,"",1.6361,37.064333,-122.669833,"2019-06-26","00:30:49.291677"
33,3.598,3.625,15.2784,33.133,15.288,33.1329,4.1122,4.1131,1505.43,1505.43,1506.05,5.8801,5.8058,1.3644,"",1.6117,37.064333,-122.669833,"2019-06-26","00:30:49.333344"
34,3.545,3.571,15.2784,33.1329,15.2921,33.1321,4.1122,4.1134,1505.43,1505.43,1506.04,5.8801,5.8179,1.3644,"",1.5873,37.064333,-122.669833,"2019-06-26","00:30:49.375011"
35,3.561,3.588,15.2783,33.1328,15.2922,33.1333,4.1122,4.1136,1505.43,1505.43,1506.04,5.8801,5.8133,1.3644,"",1.4896,37.064333,-122.669833,"2019-06-26","00:30:49.416678"
36,3.545,3.571,15.2782,33.1333,15.2928,33.1338,4.1123,4.1137,1505.43,1505.43,1506.04,5.8714,5.8133,1.3278,"",1.4408,37.064333,-122.669833,"2019-06-26","00:30:49.458345"
37,3.609,3.636,15.2784,33.133,15.2917,33.1339,4.1122,4.1136,1505.43,1505.43,1506.05,5.8769,5.8134,1.2912,"",1.4652,37.064333,-122.669833,"2019-06-26","00:30:49.500012"
38,3.545,3.571,15.2785,33.1329,15.2905,33.1332,4.1122,4.1134,1505.43,1505.43,1506.04,5.8768,5.8133,1.2912,"",1.4652,37.064333,-122.669833,"2019-06-26","00:30:49.541679"
39,3.545,3.571,15.2787,33.1329,15.2888,33.1327,4.1123,4.1132,1505.43,1505.43,1506.05,5.8855,5.8133,1.2912,"",1.4164,37.064333,-122.669833,"2019-06-26","00:30:49.583346"
40,3.572,3.599,15.2791,33.1329,15.2852,33.1338,4.1123,4.113,1505.43,1505.43,1506.05,5.88,5.8132,1.2912,"",1.3919,37.064333,-122.669833,"2019-06-26","00:30:49.625013"
41,3.545,3.571,15.2791,33.133,15.2828,33.1345,4.1123,4.1128,1505.43,1505.43,1506.05,5.88,5.8132,1.2912,"",1.3919,37.064333,-122.669833,"2019-06-26","00:30:49.666680"
42,3.609,3.636,15.2793,33.1326,15.2819,33.1349,4.1123,4.1128,1505.43,1505.43,1506.05,5.8713,5.8057,1.2912,"",1.3675,37.064333,-122.669833,"2019-06-26","00:30:49.708347"
43,3.534,3.56,15.2796,33.1327,15.2809,33.1355,4.1123,4.1127,1505.43,1505.43,1506.05,5.8767,5.8102,1.2912,"",1.3919,37.064333,-122.669833,"2019-06-26","00:30:49.750014"
44,3.572,3.599,15.2794,33.1331,15.2801,33.1361,4.1123,4.1127,1505.43,1505.43,1506.05,5.8854,5.8102,1.2912,"",1.3431,37.064333,-122.669833,"2019-06-26","00:30:49.791681"
45,3.545,3.571,15.2792,33.133,15.2807,33.1353,4.1123,4.1127,1505.43,1505.43,1506.05,5.88,5.8102,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:49.833348"
46,3.577,3.604,15.2799,33.1328,15.281,33.1354,4.1124,4.1128,1505.43,1505.43,1506.05,5.8712,5.8102,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:49.875015"
47,3.572,3.599,15.2801,33.1326,15.2812,33.1362,4.1124,4.1129,1505.43,1505.43,1506.05,5.8854,5.8177,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:49.916682"
48,3.577,3.604,15.2802,33.1326,15.282,33.1372,4.1124,4.113,1505.43,1505.43,1506.05,5.8712,5.8056,1.2912,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:49.958349"
49,3.572,3.599,15.2801,33.1328,15.2836,33.138,4.1124,4.1133,1505.43,1505.43,1506.05,5.8767,5.8101,1.2912,"",1.221,37.064333,-122.669833,"2019-06-26","00:30:50.000016"
50,3.577,3.604,15.2794,33.1332,15.2854,33.1382,4.1124,4.1135,1505.43,1505.43,1506.05,5.8767,5.8102,1.2912,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:50.041683"
51,3.561,3.588,15.2787,33.1336,15.288,33.1377,4.1123,4.1137,1505.43,1505.43,1506.05,5.8768,5.8178,1.2912,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:50.083350"
52,3.609,3.636,15.2788,33.1331,15.29,33.1368,4.1123,4.1137,1505.43,1505.43,1506.05,5.8855,5.8057,1.2912,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:50.125017"
53,3.609,3.636,15.2789,33.1329,15.2918,33.1364,4.1123,4.1139,1505.43,1505.43,1506.05,5.8801,5.8103,1.2912,"",1.1966,37.064333,-122.669833,"2019-06-26","00:30:50.166684"
54,3.572,3.599,15.2791,33.1331,15.2938,33.1358,4.1123,4.114,1505.43,1505.43,1506.05,5.88,5.8103,1.2912,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.208351"
55,3.609,3.636,15.279,33.1332,15.2951,33.1354,4.1123,4.1141,1505.43,1505.43,1506.05,5.8801,5.8178,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:50.250018"
56,3.641,3.669,15.2793,33.1331,15.2963,33.135,4.1123,4.1141,1505.43,1505.43,1506.05,5.8801,5.8133,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:50.291685"
57,3.609,3.636,15.2791,33.1333,15.2973,33.1343,4.1123,4.1142,1505.43,1505.43,1506.05,5.88,5.8133,1.2912,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:50.333352"
58,3.63,3.657,15.2793,33.1332,15.2973,33.1348,4.1123,4.1142,1505.43,1505.43,1506.05,5.88,5.8133,1.2912,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:50.375019"
59,3.646,3.673,15.2793,33.133,15.2978,33.1347,4.1123,4.1143,1505.43,1505.43,1506.05,5.8713,5.8133,1.2912,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:50.416686"
60,3.609,3.636,15.2794,33.1333,15.299,33.1344,4.1124,4.1143,1505.43,1505.43,1506.05,5.8768,5.8057,1.2912,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:50.458353"
61,3.674,3.701,15.2793,33.133,15.2995,33.1343,4.1123,4.1144,1505.43,1505.43,1506.05,5.8855,5.8103,1.2912,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:50.500020"
62,3.678,3.706,15.2793,33.1332,15.3002,33.134,4.1124,4.1144,1505.43,1505.43,1506.05,5.8801,5.8179,1.3034,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:50.541687"
63,3.674,3.701,15.2796,33.133,15.3003,33.1337,4.1124,4.1144,1505.44,1505.43,1506.05,5.88,5.8133,1.3034,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.583354"
64,3.667,3.694,15.2801,33.133,15.3003,33.1337,4.1124,4.1144,1505.44,1505.43,1506.05,5.8713,5.8132,1.3034,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.625021"
65,3.674,3.701,15.2803,33.1329,15.3007,33.1329,4.1124,4.1143,1505.44,1505.43,1506.05,5.8767,5.8132,1.3034,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.666688"
66,3.678,3.706,15.2805,33.133,15.3009,33.1328,4.1124,4.1143,1505.44,1505.43,1506.05,5.8854,5.8132,1.3034,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.708355"
67,3.71,3.738,15.2804,33.1329,15.2998,33.1335,4.1124,4.1143,1505.44,1505.43,1506.05,5.8713,5.8132,1.3034,"",1.2698,37.064333,-122.669833,"2019-06-26","00:30:50.750022"
68,3.71,3.738,15.2799,33.1332,15.2985,33.1338,4.1124,4.1142,1505.44,1505.43,1506.05,5.8768,5.8132,1.3034,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:50.791689"
69,3.71,3.738,15.2797,33.133,15.297,33.1342,4.1124,4.1141,1505.44,1505.43,1506.05,5.8768,5.8133,1.3034,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:50.833356"
70,3.71,3.738,15.2791,33.133,15.2959,33.1346,4.1123,4.1141,1505.43,1505.43,1506.05,5.8769,5.8133,1.3034,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:50.875023"
71,3.699,3.727,15.2784,33.1333,15.2956,33.1348,4.1123,4.1141,1505.43,1505.43,1506.05,5.8857,5.821,1.3034,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:50.916690"
72,3.71,3.738,15.2784,33.1335,15.2968,33.1349,4.1123,4.1142,1505.43,1505.43,1506.05,5.8715,5.8088,1.3034,"",1.221,37.064333,-122.669833,"2019-06-26","00:30:50.958357"
73,3.747,3.775,15.2788,33.1336,15.2982,33.1349,4.1124,4.1143,1505.43,1505.43,1506.05,5.8769,5.8209,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.000024"
74,3.779,3.808,15.2796,33.1329,15.2984,33.134,4.1124,4.1142,1505.44,1505.43,1506.05,5.8769,5.8088,1.3034,"",1.1233,37.064333,-122.669833,"2019-06-26","00:30:51.041691"
75,3.747,3.775,15.2799,33.1328,15.2972,33.1338,4.1124,4.1141,1505.44,1505.43,1506.05,5.8768,5.8133,1.3034,"",1.1233,37.064333,-122.669833,"2019-06-26","00:30:51.083358"
76,3.71,3.738,15.2798,33.1329,15.2965,33.1341,4.1124,4.1141,1505.44,1505.43,1506.05,5.8681,5.8208,1.3034,"",1.1233,37.064333,-122.669833,"2019-06-26","00:30:51.125025"
77,3.768,3.796,15.2798,33.1333,15.2966,33.1343,4.1124,4.1141,1505.44,1505.43,1506.05,5.8736,5.8163,1.3034,"",1.1233,37.064333,-122.669833,"2019-06-26","00:30:51.166692"
78,3.768,3.796,15.2796,33.1333,15.2965,33.1349,4.1124,4.1142,1505.44,1505.43,1506.05,5.891,5.8163,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.208359"
79,3.743,3.771,15.2796,33.1331,15.297,33.1341,4.1124,4.1141,1505.44,1505.43,1506.05,5.8714,5.8163,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.250026"
80,3.747,3.775,15.2795,33.1335,15.2968,33.1345,4.1124,4.1141,1505.44,1505.43,1506.05,5.8681,5.8163,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.291693"
81,3.768,3.796,15.2799,33.1334,15.297,33.1348,4.1124,4.1142,1505.44,1505.43,1506.05,5.8736,5.8163,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.333360"
82,3.779,3.808,15.2799,33.1333,15.2973,33.134,4.1124,4.1141,1505.44,1505.43,1506.05,5.8823,5.8163,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.375027"
83,3.768,3.796,15.2802,33.1333,15.297,33.1337,4.1124,4.1141,1505.44,1505.44,1506.05,5.8681,5.8162,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.416694"
84,3.779,3.808,15.2803,33.1332,15.2965,33.1348,4.1124,4.1141,1505.44,1505.44,1506.05,5.8735,5.8238,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.458361"
85,3.779,3.808,15.2803,33.1332,15.2968,33.1337,4.1124,4.1141,1505.44,1505.44,1506.05,5.8735,5.8117,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.500028"
86,3.743,3.771,15.2807,33.1334,15.2966,33.1338,4.1125,4.114,1505.44,1505.44,1506.06,5.8735,5.8161,1.3034,"",1.1477,37.064333,-122.669833,"2019-06-26","00:30:51.541695"
87,3.779,3.808,15.2811,33.1336,15.2949,33.1351,4.1126,4.114,1505.44,1505.44,1506.06,5.8821,5.8161,1.34,"",1.1966,37.064333,-122.669833,"2019-06-26","00:30:51.583362"
88,3.779,3.808,15.2818,33.1332,15.2944,33.1352,4.1126,4.114,1505.44,1505.44,1506.06,5.8766,5.8161,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.625029"
89,3.779,3.808,15.2827,33.133,15.2953,33.1351,4.1126,4.1141,1505.45,1505.44,1506.06,5.8678,5.816,1.3766,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.666696"
90,3.812,3.84,15.2833,33.1328,15.2966,33.1347,4.1127,4.1141,1505.45,1505.45,1506.06,5.8732,5.8159,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.708363"
91,3.747,3.775,15.2834,33.1329,15.2973,33.1345,4.1127,4.1142,1505.45,1505.44,1506.06,5.8732,5.8159,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.750030"
92,3.768,3.796,15.2835,33.1329,15.298,33.134,4.1127,4.1142,1505.45,1505.45,1506.06,5.8731,5.8158,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.791697"
93,3.812,3.84,15.2833,33.1328,15.2987,33.1344,4.1127,4.1143,1505.45,1505.44,1506.06,5.8732,5.8159,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.833364"
94,3.747,3.775,15.2834,33.1326,15.299,33.1342,4.1127,4.1143,1505.45,1505.44,1506.06,5.8819,5.8159,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.875031"
95,3.8,3.829,15.2849,33.1317,15.2993,33.1346,4.1127,4.1144,1505.45,1505.45,1506.07,5.8676,5.8158,1.3644,"",1.2454,37.064333,-122.669833,"2019-06-26","00:30:51.916698"
96,3.779,3.808,15.2884,33.1314,15.2993,33.1346,4.113,4.1144,1505.46,1505.46,1506.08,5.8726,5.8153,1.3644,"",1.221,37.064333,-122.669833,"2019-06-26","00:30:51.958365"
97,3.779,3.808,15.2911,33.1314,15.2993,33.134,4.1133,4.1143,1505.47,1505.47,1506.09,5.8723,5.815,1.3644,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:52.000032"
98,3.779,3.808,15.2921,33.1314,15.2992,33.1344,4.1133,4.1144,1505.47,1505.47,1506.09,5.8722,5.8149,1.3644,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:52.041699"
99,3.768,3.796,15.2929,33.1319,15.2985,33.1347,4.1135,4.1143,1505.48,1505.47,1506.09,5.8721,5.8148,1.3644,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:52.083366"
100,3.812,3.84,15.2946,33.1314,15.2985,33.134,4.1136,4.1142,1505.48,1505.48,1506.1,5.8719,5.8146,1.3644,"",1.3187,37.064333,-122.669833,"2019-06-26","00:30:52.125033"
101,3.779,3.808,15.2965,33.1311,15.2987,33.1335,4.1137,4.1142,1505.49,1505.48,1506.1,5.863,5.8144,1.3644,"",1.2943,37.064333,-122.669833,"2019-06-26","00:30:52.166700"
102,3.812,3.84,15.2974,33.131,15.2987,33.1342,4.1138,4.1143,1505.49,1505.49,1506.11,5.8771,5.8143,1.3644,"",1.221,37.064333,-122.669833,"2019-06-26","00:30:52.208367"
103,3.805,3.833,15.2976,33.1315,15.298,33.1345,4.1139,4.1142,1505.49,1505.49,1506.11,5.8716,5.8067,1.3644,"",1.1966,37.064333,-122.669833,"2019-06-26","00:30:52.250034"
104,3.8,3.829,15.2983,33.1315,15.2976,33.1337,4.1139,4.1141,1505.49,1505.49,1506.11,5.8715,5.8112,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.291701"
105,3.816,3.845,15.2989,33.1309,15.2973,33.1341,4.1139,4.1141,1505.5,1505.49,1506.11,5.8627,5.8112,1.3644,"",1.1966,37.064333,-122.669833,"2019-06-26","00:30:52.333368"
106,3.8,3.829,15.2991,33.1308,15.2975,33.1342,4.114,4.1142,1505.5,1505.49,1506.11,5.8594,5.8036,1.3644,"",1.1966,37.064333,-122.669833,"2019-06-26","00:30:52.375035"
107,3.768,3.796,15.2991,33.1309,15.2968,33.1344,4.114,4.1141,1505.5,1505.49,1506.11,5.8736,5.8157,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.416702"
108,3.816,3.845,15.2989,33.1312,15.2975,33.1343,4.114,4.1142,1505.5,1505.49,1506.11,5.8595,5.8112,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.458369"
109,3.833,3.861,15.2993,33.1307,15.2989,33.1348,4.114,4.1144,1505.5,1505.49,1506.11,5.8649,5.8111,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.500036"
110,3.837,3.866,15.2989,33.1309,15.3007,33.1336,4.1139,4.1144,1505.5,1505.49,1506.11,5.8736,5.8112,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.541703"
111,3.812,3.84,15.2981,33.1312,15.3009,33.1337,4.1139,4.1144,1505.49,1505.49,1506.11,5.8596,5.8037,1.3644,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.583370"
112,3.848,3.877,15.2969,33.1312,15.3009,33.1336,4.1138,4.1144,1505.49,1505.49,1506.11,5.8739,5.816,1.34,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.625037"
113,3.844,3.873,15.2967,33.1311,15.301,33.1333,4.1138,4.1144,1505.49,1505.49,1506.11,5.8685,5.8114,1.279,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.666704"
114,3.848,3.877,15.2965,33.1309,15.3009,33.1337,4.1137,4.1144,1505.49,1505.49,1506.1,5.8598,5.8115,1.2545,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.708371"
115,3.833,3.861,15.2967,33.131,15.3005,33.1341,4.1137,4.1144,1505.49,1505.49,1506.11,5.8652,5.8039,1.2545,"",1.1722,37.064333,-122.669833,"2019-06-26","00:30:52.750038"
116,3.816,3.845,15.2971,33.1312,15.3003,33.1345,4.1138,4.1145,1505.49,1505.49,1506.11,5.8651,5.8084,1.2545,"",1.1233,37.064333,-122.669833,"2019-06-26","00:30:52.791705"
117,3.881,3.91,15.2972,33.1312,15.3003,33.1343,4.1138,4.1145,1505.49,1505.49,1506.11,5.8652,5.8084,1.2545,"",1.0745,37.064333,-122.669833,"2019-06-26","00:30:52.833372"
118,3.881,3.91,15.2978,33.1309,15.3002,33.1341,4.1138,4.1144,1505.49,1505.49,1506.11,5.8651,5.8084,1.2545,"",1.0745,37.064333,-122.669833,"2019-06-26","00:30:52.875039"
119,3.869,3.898,15.2972,33.131,15.3,33.1339,4.1138,4.1144,1505.49,1505.49,1506.11,5.8739,5.8084,1.2545,"",1.0745,37.064333,-122.669833,"2019-06-26","00:30:52.916706"
120,3.881,3.91,15.2953,33.1314,15.2995,33.1346,4.1137,4.1144,1505.49,1505.48,1506.1,5.8599,5.8086,1.2545,"",1.0745,37.064333,-122.669833,"2019-06-26","00:30:52.958373"
121,3.837,3.866,15.2935,33.132,15.2998,33.1341,4.1135,4.1144,1505.48,1505.48,1506.1,5.8743,5.8088,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.000040"
122,3.902,3.931,15.2931,33.1321,15.2993,33.1345,4.1135,4.1144,1505.48,1505.48,1506.1,5.8689,5.8089,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.041707"
123,3.848,3.877,15.2941,33.1318,15.2992,33.1346,4.1136,4.1144,1505.48,1505.48,1506.1,5.8687,5.8087,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.083374"
124,3.917,3.947,15.2964,33.131,15.2993,33.1342,4.1137,4.1144,1505.49,1505.49,1506.11,5.8599,5.8086,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.125041"
125,3.833,3.861,15.3,33.1296,15.2993,33.1344,4.1139,4.1144,1505.5,1505.49,1506.11,5.8649,5.8081,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.166708"
126,3.917,3.947,15.3023,33.1284,15.2998,33.1348,4.114,4.1145,1505.51,1505.5,1506.12,5.8647,5.8004,1.2545,"",1.0256,37.064333,-122.669833,"2019-06-26","00:30:53.208375"
127,3.881,3.91,15.3012,33.1297,15.3,33.1346,4.114,4.1145,1505.5,1505.5,1506.12,5.8735,5.8126,1.2545,"",1.0501,37.064333,-122.669833,"2019-06-26","00:30:53.250042"
