"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.305,4.342,13.7407,31.7088,13.5186,31.8859,3.8152,3.8144,1498.82,1498.8,1499.33,6.6593,6.9586,2.3412,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.000000"
2,4.264,4.3,13.7588,31.7216,13.5317,31.8824,3.8182,3.8151,1498.89,1498.87,1499.4,6.6562,6.9636,2.3412,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.041667"
3,4.305,4.342,13.766,31.7433,13.5412,31.8758,3.8212,3.8153,1498.94,1498.93,1499.45,6.6543,6.9647,2.3412,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.083334"
4,4.264,4.3,13.7659,31.7694,13.5503,31.8667,3.824,3.8151,1498.97,1498.95,1499.48,6.6721,6.9585,2.3046,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.125001"
5,4.268,4.304,13.7588,31.7965,13.5515,31.8557,3.8263,3.8141,1498.98,1498.96,1499.49,6.6598,6.9666,2.2069,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.166668"
6,4.264,4.3,13.7536,31.8171,13.5416,31.8463,3.828,3.8122,1498.99,1498.97,1499.5,6.6787,6.9696,2.1825,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.208335"
7,4.268,4.304,13.7549,31.8274,13.527,31.8459,3.8292,3.8108,1499.01,1498.99,1499.52,6.6659,6.9638,2.1825,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.250002"
8,4.264,4.3,13.758,31.8303,13.5175,31.8512,3.8298,3.8105,1499.02,1499.0,1499.53,6.6748,6.9632,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.291669"
9,4.268,4.304,13.7595,31.8321,13.5156,31.8458,3.8302,3.8098,1499.03,1499.01,1499.54,6.6874,6.9712,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.333336"
10,4.232,4.267,13.7529,31.8416,13.513,31.8449,3.8306,3.8094,1499.02,1499.0,1499.53,6.6946,6.9666,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.375003"
11,4.305,4.342,13.7434,31.8524,13.5141,31.8584,3.8309,3.811,1499.0,1498.98,1499.51,6.6834,6.9676,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.416670"
12,4.264,4.3,13.7403,31.857,13.523,31.8619,3.8311,3.8122,1498.99,1498.97,1499.51,6.6931,6.9678,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.458337"
13,4.305,4.342,13.74,31.858,13.5451,31.8499,3.8312,3.8129,1498.99,1498.97,1499.51,6.6965,6.976,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.500004"
14,4.232,4.267,13.7454,31.8524,13.5573,31.8478,3.8311,3.8137,1499.0,1498.98,1499.52,6.6993,6.9703,2.1947,"",98.9011,48.064833,-125.387,"2019-08-15","04:59:14.541671"
15,4.236,4.272,13.7434,31.8523,13.5543,31.854,3.8309,3.8141,1499.0,1498.98,1499.51,6.7029,6.9624,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.583338"
16,4.264,4.3,13.7422,31.8504,13.5479,31.8619,3.8306,3.8144,1498.99,1498.97,1499.5,6.6971,6.9678,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.625005"
17,4.305,4.342,13.7384,31.8521,13.5528,31.8656,3.8304,3.8152,1498.98,1498.96,1499.49,6.7071,6.9683,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.666672"
18,4.264,4.3,13.7466,31.8448,13.5579,31.8683,3.8304,3.816,1499.0,1498.98,1499.51,6.7096,6.9592,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.708339"
19,4.268,4.304,13.7632,31.8333,13.5634,31.8703,3.8306,3.8167,1499.04,1499.02,1499.55,6.7111,6.9623,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.750006"
20,4.264,4.3,13.7811,31.8209,13.5711,31.8699,3.8309,3.8173,1499.08,1499.07,1499.6,6.7124,6.9603,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.791673"
21,4.236,4.272,13.7924,31.8155,13.5712,31.8714,3.8313,3.8175,1499.12,1499.1,1499.63,6.7049,6.9588,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.833340"
22,4.264,4.3,13.7943,31.8218,13.5692,31.871,3.8322,3.8173,1499.13,1499.11,1499.64,6.7139,6.9501,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.875007"
23,4.268,4.304,13.7974,31.8296,13.5595,31.868,3.8333,3.8161,1499.15,1499.13,1499.66,6.7165,6.9544,2.1947,"",98.9011,48.064833,-125.387,"2019-08-15","04:59:14.916674"
24,4.264,4.3,13.8004,31.8381,13.5527,31.8535,3.8345,3.8139,1499.17,1499.15,1499.68,6.7096,6.9536,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:14.958341"
25,4.305,4.342,13.8021,31.8449,13.5337,31.8335,3.8354,3.8101,1499.18,1499.16,1499.7,6.7186,6.9531,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.000008"
26,4.232,4.267,13.8051,31.8475,13.4942,31.8253,3.8359,3.8057,1499.19,1499.18,1499.71,6.7214,6.9443,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.041675"
27,4.236,4.272,13.82,31.8392,13.4524,31.8308,3.8364,3.8025,1499.23,1499.22,1499.75,6.723,6.9557,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.083342"
28,4.3,4.337,13.8369,31.8297,13.4282,31.837,3.8369,3.801,1499.28,1499.26,1499.79,6.7244,6.9404,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.125009"
29,4.268,4.304,13.8611,31.8156,13.4168,31.8389,3.8375,3.8002,1499.34,1499.32,1499.86,6.7154,6.9426,2.1947,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.166676"
30,4.3,4.337,13.896,31.7937,13.403,31.8423,3.8383,3.7993,1499.43,1499.41,1499.94,6.7208,6.9384,2.7564,"",98.8767,48.064833,-125.387,"2019-08-15","04:59:15.208343"
31,4.268,4.304,13.9172,31.7854,13.3916,31.8501,3.8393,3.7991,1499.49,1499.47,1500.0,6.7215,6.9438,3.1227,"",98.9011,48.064833,-125.387,"2019-08-15","04:59:15.250010"
32,4.264,4.3,13.9267,31.7893,13.4133,31.857,3.8405,3.8018,1499.53,1499.51,1500.04,6.7233,6.9291,3.1715,"",98.9011,48.064833,-125.387,"2019-08-15","04:59:15.291677"
