"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.321,4.355,9.0193,33.9649,9.0243,33.9666,3.6176,3.6182,1485.06,1485.01,1485.51,3.253,3.2278,2.732,"",48.7424,40.396333,-124.447667,"2019-07-10","04:24:26.000000"
2,4.347,4.38,9.0197,33.9644,9.0246,33.9668,3.6176,3.6183,1485.06,1485.01,1485.51,3.2651,3.2278,2.732,"",48.7424,40.396333,-124.447667,"2019-07-10","04:24:26.041667"
3,4.31,4.343,9.019,33.9652,9.0243,33.9672,3.6176,3.6183,1485.06,1485.0,1485.51,3.2447,3.2278,2.732,"",48.7424,40.396333,-124.447667,"2019-07-10","04:24:26.083334"
4,4.353,4.387,9.0195,33.9646,9.025,33.9667,3.6176,3.6183,1485.06,1485.01,1485.51,3.241,3.2278,2.732,"",48.7424,40.396333,-124.447667,"2019-07-10","04:24:26.125001"
5,4.321,4.355,9.0194,33.9645,9.0256,33.9667,3.6176,3.6183,1485.06,1485.01,1485.51,3.2493,3.2278,2.732,"",48.7424,40.396333,-124.447667,"2019-07-10","04:24:26.166668"
6,4.31,4.343,9.0193,33.9647,9.0261,33.9663,3.6176,3.6183,1485.06,1485.01,1485.51,3.2734,3.2278,2.732,"",48.7179,40.396333,-124.447667,"2019-07-10","04:24:26.208335"
7,4.358,4.392,9.0192,33.9644,9.0258,33.9661,3.6175,3.6183,1485.06,1485.01,1485.51,3.2568,3.2278,2.732,"",48.7179,40.396333,-124.447667,"2019-07-10","04:24:26.250002"
8,4.321,4.355,9.0193,33.9644,9.0251,33.9667,3.6175,3.6183,1485.06,1485.01,1485.51,3.2447,3.2278,2.732,"",48.7179,40.396333,-124.447667,"2019-07-10","04:24:26.291669"
9,4.353,4.387,9.0192,33.9646,9.0251,33.9664,3.6176,3.6183,1485.06,1485.01,1485.51,3.241,3.2278,2.732,"",48.7179,40.396333,-124.447667,"2019-07-10","04:24:26.333336"
10,4.321,4.355,9.019,33.965,9.0247,33.9668,3.6176,3.6183,1485.06,1485.0,1485.51,3.2614,3.2278,2.732,"",48.6935,40.396333,-124.447667,"2019-07-10","04:24:26.375003"
