"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.235,3.261,10.5514,33.4197,10.5493,33.4209,3.7044,3.7043,1489.93,1489.88,1490.42,4.6667,4.6705,2.7075,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.000000"
2,3.231,3.257,10.5506,33.4213,10.5463,33.4213,3.7045,3.7041,1489.92,1489.88,1490.42,4.6778,4.6705,2.8052,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.041667"
3,3.192,3.218,10.5503,33.4217,10.5435,33.4221,3.7045,3.7039,1489.92,1489.88,1490.42,4.6703,4.6705,2.8418,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.083334"
4,3.209,3.235,10.5494,33.4222,10.5429,33.4217,3.7044,3.7038,1489.92,1489.88,1490.41,4.6815,4.6706,2.8296,"",48.7179,43.396833,-124.386,"2019-07-25","03:54:32.125001"
5,3.224,3.25,10.5484,33.4227,10.5422,33.4212,3.7044,3.7037,1489.92,1489.88,1490.41,4.663,4.6707,2.8296,"",48.7179,43.396833,-124.386,"2019-07-25","03:54:32.166668"
6,3.214,3.24,10.5473,33.4232,10.542,33.4215,3.7043,3.7037,1489.91,1489.87,1490.41,4.6817,4.6708,2.8296,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.208335"
7,3.231,3.257,10.5471,33.4227,10.5419,33.4213,3.7043,3.7037,1489.91,1489.87,1490.41,4.6742,4.6709,2.8296,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.250002"
8,3.214,3.24,10.5468,33.4226,10.5421,33.4206,3.7042,3.7036,1489.91,1489.87,1490.4,4.6743,4.6709,2.8296,"",48.6935,43.396833,-124.386,"2019-07-25","03:54:32.291669"
9,3.22,3.246,10.5468,33.4223,10.542,33.4215,3.7042,3.7037,1489.91,1489.87,1490.4,4.6854,4.6709,2.8296,"",48.7179,43.396833,-124.386,"2019-07-25","03:54:32.333336"
10,3.203,3.229,10.5465,33.4214,10.5404,33.4223,3.7041,3.7036,1489.91,1489.87,1490.4,4.6779,4.6709,2.8296,"",48.7179,43.396833,-124.386,"2019-07-25","03:54:32.375003"
11,3.22,3.246,10.5466,33.421,10.5396,33.4219,3.7041,3.7035,1489.91,1489.87,1490.4,4.6668,4.6806,2.8296,"",48.7179,43.396833,-124.386,"2019-07-25","03:54:32.416670"
12,3.192,3.218,10.5471,33.4203,10.5427,33.4185,3.704,3.7035,1489.91,1489.87,1490.4,4.6854,4.6742,2.8296,"",48.7668,43.396833,-124.386,"2019-07-25","03:54:32.458337"
13,3.22,3.246,10.5476,33.4203,10.545,33.4178,3.7041,3.7036,1489.91,1489.87,1490.4,4.6667,4.6742,2.8296,"",48.7912,43.396833,-124.386,"2019-07-25","03:54:32.500004"
14,3.224,3.25,10.5469,33.4208,10.5471,33.4181,3.7041,3.7038,1489.91,1489.87,1490.4,4.6965,4.6742,2.8296,"",48.7668,43.396833,-124.386,"2019-07-25","03:54:32.541671"
15,3.231,3.257,10.5459,33.4218,10.5504,33.4174,3.7041,3.7041,1489.91,1489.87,1490.4,4.6705,4.6743,2.8296,"",48.7912,43.396833,-124.386,"2019-07-25","03:54:32.583338"
16,3.192,3.218,10.5453,33.4223,10.5516,33.4177,3.7041,3.7042,1489.91,1489.86,1490.4,4.678,4.6743,2.8296,"",48.7912,43.396833,-124.386,"2019-07-25","03:54:32.625005"
17,3.224,3.25,10.5447,33.4225,10.5526,33.4176,3.704,3.7043,1489.91,1489.86,1490.4,4.6892,4.6744,2.8296,"",48.84,43.396833,-124.386,"2019-07-25","03:54:32.666672"
18,3.22,3.246,10.5453,33.4224,10.5546,33.4177,3.7041,3.7045,1489.91,1489.87,1490.4,4.6816,4.6744,2.8296,"",48.8889,43.396833,-124.386,"2019-07-25","03:54:32.708339"
19,3.235,3.261,10.5462,33.4214,10.5559,33.4174,3.7041,3.7046,1489.91,1489.87,1490.4,4.6704,4.6743,2.8296,"",48.8889,43.396833,-124.386,"2019-07-25","03:54:32.750006"
20,3.242,3.268,10.5476,33.4194,10.5564,33.4182,3.704,3.7047,1489.91,1489.87,1490.4,4.689,4.6742,2.8296,"",48.8645,43.396833,-124.386,"2019-07-25","03:54:32.791673"
21,3.261,3.287,10.5478,33.4189,10.5567,33.4184,3.704,3.7047,1489.91,1489.87,1490.4,4.6815,4.6742,2.8296,"",48.8889,43.396833,-124.386,"2019-07-25","03:54:32.833340"
22,3.256,3.283,10.5484,33.4183,10.5564,33.4171,3.704,3.7046,1489.91,1489.87,1490.41,4.6814,4.6742,2.8296,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:32.875007"
23,3.246,3.272,10.5488,33.419,10.5572,33.4158,3.7041,3.7045,1489.92,1489.87,1490.41,4.6814,4.6741,2.8296,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:32.916674"
24,3.256,3.283,10.549,33.4191,10.5568,33.418,3.7041,3.7047,1489.92,1489.88,1490.41,4.6924,4.6741,2.8296,"",48.9377,43.396833,-124.386,"2019-07-25","03:54:32.958341"
25,3.261,3.287,10.5489,33.4197,10.5565,33.4189,3.7041,3.7048,1489.92,1489.88,1490.41,4.6849,4.6741,2.8296,"",48.9377,43.396833,-124.386,"2019-07-25","03:54:33.000008"
26,3.256,3.283,10.5486,33.4204,10.5561,33.4193,3.7042,3.7048,1489.92,1489.88,1490.41,4.6738,4.6741,2.8052,"",48.9377,43.396833,-124.386,"2019-07-25","03:54:33.041675"
27,3.272,3.298,10.5489,33.4204,10.5557,33.4193,3.7042,3.7047,1489.92,1489.88,1490.41,4.6813,4.6741,2.5244,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:33.083342"
28,3.289,3.315,10.5494,33.4201,10.5536,33.4211,3.7042,3.7047,1489.92,1489.88,1490.41,4.6924,4.674,2.3901,"",48.9377,43.396833,-124.386,"2019-07-25","03:54:33.125009"
29,3.272,3.298,10.5514,33.4182,10.5519,33.4224,3.7042,3.7047,1489.92,1489.88,1490.42,4.6958,4.6739,2.3779,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:33.166676"
30,3.261,3.287,10.5549,33.4148,10.5509,33.4219,3.7042,3.7046,1489.93,1489.89,1490.42,4.6769,4.6736,2.3901,"",48.9377,43.396833,-124.386,"2019-07-25","03:54:33.208343"
31,3.336,3.363,10.5577,33.4123,10.5509,33.4212,3.7042,3.7045,1489.94,1489.9,1490.43,4.6842,4.6734,2.3901,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:33.250010"
32,3.272,3.298,10.5584,33.4126,10.5529,33.4192,3.7043,3.7045,1489.94,1489.9,1490.43,4.6841,4.6829,2.3901,"",48.9133,43.396833,-124.386,"2019-07-25","03:54:33.291677"
33,3.325,3.352,10.5579,33.4138,10.5543,33.4186,3.7044,3.7045,1489.94,1489.9,1490.43,4.6842,4.6766,2.3901,"",48.8889,43.396833,-124.386,"2019-07-25","03:54:33.333344"
