"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.204,3.227,14.9042,33.4923,14.9017,33.498,4.1167,4.1171,1504.66,1504.65,1505.29,6.8289,6.7742,6.5293,"",3.5165,36.732167,-121.849667,"2019-06-24","21:35:45.000000"
2,3.167,3.19,14.9029,33.4934,14.9028,33.4979,4.1167,4.1172,1504.65,1504.65,1505.29,6.8378,6.7666,6.5293,"",3.5165,36.732167,-121.849667,"2019-06-24","21:35:45.041667"
3,3.171,3.195,14.9029,33.4934,14.9031,33.4973,4.1167,4.1172,1504.65,1504.65,1505.29,6.8322,6.779,6.5293,"",3.5165,36.732167,-121.849667,"2019-06-24","21:35:45.083334"
4,3.167,3.19,14.9029,33.4931,14.9025,33.4974,4.1167,4.1171,1504.65,1504.65,1505.29,6.8234,6.7743,6.5293,"",3.5165,36.732167,-121.849667,"2019-06-24","21:35:45.125001"
5,3.135,3.158,14.903,33.4934,14.9017,33.498,4.1167,4.1171,1504.65,1504.65,1505.29,6.8289,6.7665,6.5293,"",3.5165,36.732167,-121.849667,"2019-06-24","21:35:45.166668"
6,3.13,3.153,14.9041,33.493,14.9023,33.4975,4.1168,4.1171,1504.66,1504.65,1505.29,6.8288,6.7711,6.5293,"",3.5409,36.732167,-121.849667,"2019-06-24","21:35:45.208335"
7,3.135,3.158,14.905,33.4927,14.9022,33.498,4.1168,4.1171,1504.66,1504.65,1505.29,6.8287,6.771,6.5293,"",3.5409,36.732167,-121.849667,"2019-06-24","21:35:45.250002"
8,3.098,3.121,14.9057,33.4928,14.903,33.4975,4.1169,4.1172,1504.66,1504.66,1505.29,6.8197,6.7708,6.5293,"",3.5409,36.732167,-121.849667,"2019-06-24","21:35:45.291669"
9,3.102,3.125,14.9052,33.4938,14.9031,33.4979,4.117,4.1172,1504.66,1504.66,1505.29,6.8253,6.7709,6.5293,"",3.5409,36.732167,-121.849667,"2019-06-24","21:35:45.333336"
10,3.098,3.121,14.9057,33.4938,14.9035,33.4978,4.117,4.1172,1504.66,1504.66,1505.29,6.8252,6.7708,6.5293,"",3.5409,36.732167,-121.849667,"2019-06-24","21:35:45.375003"
11,3.066,3.088,14.9066,33.4934,14.9042,33.4973,4.117,4.1172,1504.66,1504.66,1505.3,6.834,6.7707,6.5293,"",3.5653,36.732167,-121.849667,"2019-06-24","21:35:45.416670"
12,3.033,3.056,14.9066,33.4935,14.9049,33.4972,4.1171,4.1173,1504.66,1504.66,1505.3,6.8195,6.7706,6.5293,"",3.5653,36.732167,-121.849667,"2019-06-24","21:35:45.458337"
13,3.066,3.088,14.9071,33.4931,14.9053,33.4971,4.1171,4.1173,1504.66,1504.66,1505.3,6.825,6.7706,6.5293,"",3.5653,36.732167,-121.849667,"2019-06-24","21:35:45.500004"
14,3.033,3.056,14.9074,33.4928,14.9052,33.4968,4.1171,4.1173,1504.66,1504.66,1505.3,6.825,6.7706,6.5293,"",3.5653,36.732167,-121.849667,"2019-06-24","21:35:45.541671"
15,3.029,3.051,14.908,33.4928,14.9046,33.4971,4.1171,4.1173,1504.67,1504.66,1505.3,6.8249,6.7705,6.5293,"",3.5653,36.732167,-121.849667,"2019-06-24","21:35:45.583338"
16,3.033,3.056,14.9083,33.493,14.9045,33.4973,4.1172,4.1173,1504.67,1504.66,1505.3,6.8249,6.7704,6.4926,"",3.7118,36.732167,-121.849667,"2019-06-24","21:35:45.625005"
17,2.964,2.986,14.9083,33.493,14.9044,33.4973,4.1172,4.1173,1504.67,1504.66,1505.3,6.8248,6.7627,6.4804,"",3.7607,36.732167,-121.849667,"2019-06-24","21:35:45.666672"
