"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.045,4.077,15.4998,32.6488,15.5,32.6465,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.493,1.4133,"",3.8339,43.397,-124.590333,"2019-07-25","02:27:13.000000"
2,4.049,4.082,15.4994,32.6493,15.5002,32.6464,4.0789,4.0787,1505.57,1505.57,1506.16,6.5014,6.4931,1.4133,"",4.0537,43.397,-124.590333,"2019-07-25","02:27:13.041667"
3,4.082,4.114,15.4998,32.6489,15.5002,32.6468,4.0789,4.0787,1505.57,1505.57,1506.16,6.5068,6.4931,1.4133,"",4.6398,43.397,-124.590333,"2019-07-25","02:27:13.083334"
4,4.045,4.077,15.4996,32.6492,15.5002,32.6467,4.0789,4.0787,1505.57,1505.57,1506.16,6.4981,6.4931,1.4133,"",4.8107,43.397,-124.590333,"2019-07-25","02:27:13.125001"
5,4.049,4.082,15.4996,32.649,15.5004,32.6455,4.0789,4.0786,1505.57,1505.57,1506.16,6.5122,6.4931,1.4133,"",4.8107,43.397,-124.590333,"2019-07-25","02:27:13.166668"
6,4.082,4.114,15.4996,32.6489,15.5,32.6452,4.0789,4.0785,1505.57,1505.57,1506.16,6.5068,6.4856,1.4133,"",4.7863,43.397,-124.590333,"2019-07-25","02:27:13.208335"
7,4.049,4.082,15.499,32.6494,15.5002,32.6449,4.0789,4.0785,1505.57,1505.57,1506.16,6.4982,6.4976,1.4133,"",5.0061,43.397,-124.590333,"2019-07-25","02:27:13.250002"
8,4.082,4.114,15.4993,32.6491,15.5,32.6449,4.0789,4.0785,1505.57,1505.57,1506.16,6.5036,6.4856,1.4133,"",5.3236,43.397,-124.590333,"2019-07-25","02:27:13.291669"
9,4.049,4.082,15.4989,32.6453,15.5,32.6453,4.0784,4.0785,1505.57,1505.56,1506.16,6.5124,6.4903,1.4133,"",5.3724,43.397,-124.590333,"2019-07-25","02:27:13.333336"
10,4.082,4.114,15.4994,32.6381,15.5,32.6455,4.0777,4.0786,1505.56,1505.55,1506.15,6.5073,6.4906,1.4133,"",5.3724,43.397,-124.590333,"2019-07-25","02:27:13.375003"
11,4.049,4.082,15.4998,32.6335,15.5,32.646,4.0772,4.0786,1505.55,1505.55,1506.14,6.5074,6.4907,1.4133,"",5.348,43.397,-124.590333,"2019-07-25","02:27:13.416670"
12,4.045,4.077,15.4999,32.6415,15.5002,32.6466,4.0781,4.0787,1505.56,1505.56,1506.15,6.4984,6.4978,1.4133,"",5.6899,43.397,-124.590333,"2019-07-25","02:27:13.458337"
13,4.082,4.114,15.5001,32.6475,15.5,32.6466,4.0788,4.0787,1505.57,1505.57,1506.16,6.5122,6.4931,1.4133,"",5.9585,43.397,-124.590333,"2019-07-25","02:27:13.500004"
14,4.045,4.077,15.5002,32.6483,15.5004,32.6456,4.0789,4.0786,1505.57,1505.57,1506.16,6.5067,6.4855,1.4133,"",6.0073,43.397,-124.590333,"2019-07-25","02:27:13.541671"
15,4.049,4.082,15.5003,32.6481,15.5005,32.6455,4.0789,4.0786,1505.57,1505.57,1506.16,6.5067,6.49,1.4133,"",5.9829,43.397,-124.590333,"2019-07-25","02:27:13.583338"
16,4.082,4.114,15.4998,32.6489,15.5007,32.6462,4.0789,4.0787,1505.57,1505.57,1506.16,6.5068,6.4901,1.4133,"",5.8608,43.397,-124.590333,"2019-07-25","02:27:13.625005"
17,4.017,4.05,15.4998,32.6489,15.5007,32.6465,4.0789,4.0787,1505.57,1505.57,1506.16,6.5154,6.49,1.4133,"",5.3236,43.397,-124.590333,"2019-07-25","02:27:13.666672"
18,4.045,4.077,15.4998,32.649,15.5009,32.6464,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.4901,1.4133,"",5.0794,43.397,-124.590333,"2019-07-25","02:27:13.708339"
19,4.049,4.082,15.4996,32.649,15.5007,32.6465,4.0789,4.0787,1505.57,1505.57,1506.16,6.5014,6.4901,1.4133,"",5.0794,43.397,-124.590333,"2019-07-25","02:27:13.750006"
20,4.045,4.077,15.4996,32.6493,15.5004,32.6466,4.0789,4.0787,1505.57,1505.57,1506.16,6.5068,6.4901,1.4133,"",5.1038,43.397,-124.590333,"2019-07-25","02:27:13.791673"
21,4.017,4.05,15.4996,32.6496,15.5005,32.646,4.079,4.0787,1505.57,1505.57,1506.16,6.5154,6.49,1.4133,"",5.177,43.397,-124.590333,"2019-07-25","02:27:13.833340"
22,4.017,4.05,15.4996,32.6488,15.5005,32.6465,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.4826,1.4133,"",5.5189,43.397,-124.590333,"2019-07-25","02:27:13.875007"
23,4.045,4.077,15.4998,32.6487,15.5005,32.6466,4.0789,4.0787,1505.57,1505.57,1506.16,6.5014,6.4946,1.4377,"",5.6654,43.397,-124.590333,"2019-07-25","02:27:13.916674"
24,4.017,4.05,15.499,32.6493,15.5005,32.6462,4.0789,4.0787,1505.57,1505.57,1506.16,6.5154,6.4901,1.4499,"",5.6654,43.397,-124.590333,"2019-07-25","02:27:13.958341"
25,4.013,4.045,15.499,32.6492,15.5007,32.6462,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.4901,1.4499,"",5.641,43.397,-124.590333,"2019-07-25","02:27:14.000008"
26,3.98,4.012,15.499,32.6495,15.5007,32.6463,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.4901,1.4499,"",5.348,43.397,-124.590333,"2019-07-25","02:27:14.041675"
27,4.013,4.045,15.4993,32.6491,15.5005,32.6465,4.0789,4.0787,1505.57,1505.57,1506.16,6.51,6.4901,1.4499,"",4.9084,43.397,-124.590333,"2019-07-25","02:27:14.083342"
