"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.338,3.362,13.7858,33.6456,13.7761,33.6502,4.0278,4.0274,1501.23,1501.22,1501.85,6.2255,6.1475,3.2081,"",48.8645,35.397,-120.925,"2019-06-20","21:59:50.000000"
2,3.331,3.356,13.7857,33.6461,13.7772,33.6496,4.0279,4.0274,1501.23,1501.22,1501.85,6.2255,6.1475,3.2081,"",48.8645,35.397,-120.925,"2019-06-20","21:59:50.041667"
3,3.305,3.33,13.7855,33.6464,13.7773,33.6498,4.0279,4.0275,1501.23,1501.22,1501.85,6.2255,6.1474,3.2081,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.083334"
4,3.305,3.33,13.7855,33.6463,13.7776,33.65,4.0279,4.0275,1501.23,1501.22,1501.85,6.2255,6.1475,3.2326,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.125001"
5,3.331,3.356,13.7853,33.6459,13.779,33.6491,4.0278,4.0275,1501.23,1501.22,1501.85,6.2256,6.1475,3.2936,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.166668"
6,3.338,3.362,13.7848,33.6463,13.7809,33.6487,4.0278,4.0277,1501.23,1501.22,1501.85,6.2256,6.1476,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.208335"
7,3.31,3.334,13.7846,33.6461,13.7808,33.6493,4.0278,4.0277,1501.23,1501.22,1501.85,6.2163,6.1395,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.250002"
8,3.305,3.33,13.785,33.646,13.7796,33.6498,4.0278,4.0277,1501.23,1501.22,1501.85,6.2223,6.1445,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.291669"
9,3.273,3.297,13.7848,33.6465,13.7793,33.6494,4.0278,4.0276,1501.23,1501.22,1501.85,6.2222,6.1444,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.333336"
10,3.305,3.33,13.7867,33.6444,13.7796,33.6495,4.0278,4.0276,1501.23,1501.22,1501.85,6.2221,6.1443,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.375003"
11,3.299,3.323,13.7873,33.6444,13.7793,33.6496,4.0278,4.0276,1501.23,1501.22,1501.85,6.222,6.1442,3.318,"",48.84,35.397,-120.925,"2019-06-20","21:59:50.416670"
12,3.305,3.33,13.7862,33.6452,13.7783,33.65,4.0278,4.0276,1501.23,1501.22,1501.85,6.2221,6.1443,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.458337"
13,3.273,3.297,13.7852,33.6457,13.7774,33.6502,4.0278,4.0275,1501.23,1501.22,1501.85,6.2222,6.1363,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.500004"
14,3.305,3.33,13.785,33.6463,13.7766,33.6504,4.0278,4.0275,1501.23,1501.22,1501.85,6.2222,6.1414,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.541671"
15,3.241,3.265,13.7848,33.6464,13.7759,33.6505,4.0278,4.0274,1501.23,1501.22,1501.85,6.2222,6.1495,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.583338"
16,3.305,3.33,13.785,33.6469,13.7758,33.6507,4.0279,4.0274,1501.23,1501.22,1501.85,6.2316,6.1444,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.625005"
17,3.31,3.334,13.7855,33.6464,13.7762,33.6504,4.0279,4.0274,1501.23,1501.22,1501.85,6.2068,6.1363,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.666672"
18,3.269,3.293,13.7869,33.6456,13.7779,33.6488,4.0279,4.0274,1501.23,1501.22,1501.85,6.2187,6.1411,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.708339"
19,3.241,3.265,13.7867,33.6459,13.7776,33.6492,4.0279,4.0274,1501.23,1501.22,1501.85,6.2186,6.1492,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.750006"
20,3.305,3.33,13.787,33.6452,13.7761,33.6502,4.0279,4.0274,1501.23,1501.22,1501.85,6.2187,6.1442,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.791673"
21,3.23,3.254,13.7869,33.6454,13.7764,33.6509,4.0279,4.0275,1501.23,1501.22,1501.85,6.2186,6.1361,3.318,"",48.8156,35.397,-120.925,"2019-06-20","21:59:50.833340"
22,3.269,3.293,13.7872,33.6454,13.7821,33.6486,4.0279,4.0278,1501.23,1501.22,1501.86,6.2186,6.1492,3.318,"",48.7912,35.397,-120.925,"2019-06-20","21:59:50.875007"
23,3.241,3.265,13.788,33.6453,13.7917,33.644,4.028,4.0282,1501.24,1501.23,1501.86,6.2185,6.144,3.318,"",48.7912,35.397,-120.925,"2019-06-20","21:59:50.916674"
