"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.755,3.783,12.4155,33.5942,12.4131,33.5969,3.8941,3.8941,1496.61,1496.59,1497.19,6.4928,6.4431,12.036,"",98.5592,39.064333,-123.9365,"2019-07-05","21:06:46.000000"
2,3.78,3.809,12.4149,33.5938,12.414,33.5965,3.894,3.8942,1496.61,1496.59,1497.19,6.5029,6.4432,12.036,"",100.0,39.064333,-123.9365,"2019-07-05","21:06:46.041667"
3,3.791,3.82,12.4151,33.5938,12.4145,33.5964,3.894,3.8942,1496.61,1496.59,1497.19,6.4963,6.4432,12.036,"",99.2186,39.064333,-123.9365,"2019-07-05","21:06:46.083334"
4,3.787,3.816,12.4151,33.594,12.415,33.5966,3.894,3.8943,1496.61,1496.59,1497.19,6.5063,6.4432,12.036,"",98.9011,39.064333,-123.9365,"2019-07-05","21:06:46.125001"
5,3.791,3.82,12.4157,33.594,12.4153,33.5962,3.8941,3.8943,1496.61,1496.59,1497.19,6.4996,6.4431,12.036,"",98.7546,39.064333,-123.9365,"2019-07-05","21:06:46.166668"
6,3.844,3.874,12.4158,33.5937,12.4143,33.5968,3.8941,3.8942,1496.62,1496.59,1497.19,6.4997,6.4345,12.036,"",98.8523,39.064333,-123.9365,"2019-07-05","21:06:46.208335"
7,3.812,3.841,12.4161,33.5939,12.4148,33.5964,3.8941,3.8942,1496.62,1496.59,1497.2,6.4996,6.4486,12.036,"",98.9011,39.064333,-123.9365,"2019-07-05","21:06:46.250002"
8,3.888,3.918,12.4163,33.5934,12.4153,33.5966,3.8941,3.8943,1496.62,1496.6,1497.2,6.4997,6.4432,12.036,"",98.9011,39.064333,-123.9365,"2019-07-05","21:06:46.291669"
9,3.849,3.879,12.4163,33.5937,12.4158,33.5963,3.8941,3.8943,1496.62,1496.59,1497.2,6.4996,6.4431,12.036,"",98.9011,39.064333,-123.9365,"2019-07-05","21:06:46.333336"
10,3.856,3.885,12.4165,33.5937,12.416,33.5962,3.8941,3.8943,1496.62,1496.6,1497.2,6.5096,6.4431,12.036,"",98.9011,39.064333,-123.9365,"2019-07-05","21:06:46.375003"
