"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.195,4.229,9.1263,33.6443,9.126,33.6425,3.5966,3.5964,1485.06,1485.0,1485.5,3.922,3.9648,1.0103,"",1.5385,42.396167,-124.709667,"2019-07-21","22:08:59.000000"
2,4.266,4.3,9.1262,33.6444,9.126,33.6424,3.5966,3.5964,1485.06,1485.01,1485.5,3.934,3.9648,1.0103,"",1.5629,42.396167,-124.709667,"2019-07-21","22:08:59.041667"
3,4.238,4.272,9.1264,33.6439,9.1262,33.6424,3.5966,3.5964,1485.06,1485.01,1485.5,3.9137,3.9648,1.0103,"",1.514,42.396167,-124.709667,"2019-07-21","22:08:59.083334"
4,4.234,4.267,9.1263,33.6438,9.126,33.6422,3.5965,3.5964,1485.06,1485.0,1485.5,3.946,3.9648,1.0103,"",1.4652,42.396167,-124.709667,"2019-07-21","22:08:59.125001"
5,4.26,4.293,9.1264,33.6435,9.126,33.6425,3.5965,3.5964,1485.06,1485.01,1485.5,3.9294,3.9648,1.0103,"",1.4652,42.396167,-124.709667,"2019-07-21","22:08:59.166668"
6,4.223,4.256,9.126,33.6444,9.126,33.642,3.5966,3.5963,1485.06,1485.0,1485.49,3.9294,3.9751,1.0103,"",1.4652,42.396167,-124.709667,"2019-07-21","22:08:59.208335"
7,4.238,4.272,9.1263,33.6441,9.1262,33.6423,3.5966,3.5964,1485.06,1485.0,1485.5,3.9174,3.9578,1.0103,"",1.4896,42.396167,-124.709667,"2019-07-21","22:08:59.250002"
8,4.266,4.3,9.1263,33.644,9.1262,33.6424,3.5966,3.5964,1485.06,1485.01,1485.5,3.9137,3.9648,1.0103,"",1.8559,42.396167,-124.709667,"2019-07-21","22:08:59.291669"
9,4.227,4.261,9.1263,33.6443,9.1261,33.6426,3.5966,3.5964,1485.06,1485.0,1485.5,3.934,3.9648,1.0103,"",2.0513,42.396167,-124.709667,"2019-07-21","22:08:59.333336"
10,4.223,4.256,9.1263,33.6441,9.126,33.6424,3.5966,3.5964,1485.06,1485.0,1485.5,3.9257,3.9648,1.0103,"",2.0757,42.396167,-124.709667,"2019-07-21","22:08:59.375003"
