"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.044,3.066,13.406,33.6747,13.406,33.6776,3.9952,3.9955,1500.01,1500.0,1500.63,5.7229,5.6826,1.7552,"",50.9158,35.730167,-121.3555,"2019-06-22","05:41:18.000000"
2,3.011,3.034,13.406,33.6746,13.4062,33.6776,3.9952,3.9955,1500.01,1500.0,1500.62,5.7229,5.6825,1.7552,"",50.9646,35.730167,-121.3555,"2019-06-22","05:41:18.041667"
3,3.007,3.029,13.4058,33.6749,13.4063,33.6778,3.9952,3.9955,1500.01,1500.0,1500.62,5.7229,5.6826,1.7552,"",50.9646,35.730167,-121.3555,"2019-06-22","05:41:18.083334"
4,3.011,3.034,13.406,33.6742,13.4065,33.6778,3.9951,3.9955,1500.01,1500.0,1500.62,5.7133,5.6826,1.7429,"",50.9402,35.730167,-121.3555,"2019-06-22","05:41:18.125001"
5,3.011,3.034,13.4065,33.6742,13.4064,33.6776,3.9952,3.9955,1500.01,1500.0,1500.63,5.729,5.6825,1.7552,"",50.9402,35.730167,-121.3555,"2019-06-22","05:41:18.166668"
6,2.975,2.997,13.4074,33.6738,13.4067,33.6775,3.9952,3.9955,1500.01,1500.0,1500.63,5.7227,5.6824,1.7429,"",50.9402,35.730167,-121.3555,"2019-06-22","05:41:18.208335"
7,2.975,2.997,13.4074,33.6738,13.4061,33.6783,3.9952,3.9956,1500.01,1500.0,1500.63,5.7227,5.6824,1.7552,"",50.9402,35.730167,-121.3555,"2019-06-22","05:41:18.250002"
8,2.975,2.997,13.4072,33.6742,13.4065,33.6775,3.9952,3.9955,1500.01,1500.0,1500.63,5.7227,5.6906,1.7552,"",50.9402,35.730167,-121.3555,"2019-06-22","05:41:18.291669"
9,2.942,2.964,13.4064,33.6751,13.4062,33.6777,3.9952,3.9955,1500.01,1500.0,1500.63,5.7227,5.6773,1.7552,"",50.9646,35.730167,-121.3555,"2019-06-22","05:41:18.333336"
10,2.975,2.997,13.4064,33.6748,13.4063,33.6773,3.9952,3.9955,1500.01,1500.0,1500.63,5.7228,5.6825,1.7552,"",50.989,35.730167,-121.3555,"2019-06-22","05:41:18.375003"
