"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.211,3.235,13.0191,33.6686,13.0191,33.6714,3.9582,3.9585,1498.72,1498.71,1499.33,5.6182,5.5804,2.2924,"",3.6142,35.730667,-121.4145,"2019-06-22","05:01:55.000000"
2,3.147,3.17,13.0192,33.6682,13.0191,33.6711,3.9582,3.9585,1498.72,1498.7,1499.32,5.6084,5.5803,2.2924,"",3.5897,35.730667,-121.4145,"2019-06-22","05:01:55.041667"
3,3.216,3.239,13.0198,33.6676,13.0191,33.671,3.9582,3.9585,1498.72,1498.71,1499.33,5.6147,5.5803,2.2924,"",3.5653,35.730667,-121.4145,"2019-06-22","05:01:55.083334"
4,3.248,3.272,13.0196,33.6684,13.0189,33.6712,3.9582,3.9585,1498.72,1498.71,1499.33,5.6147,5.5888,2.2924,"",3.5653,35.730667,-121.4145,"2019-06-22","05:01:55.125001"
5,3.248,3.272,13.0196,33.6687,13.0186,33.6712,3.9583,3.9585,1498.72,1498.71,1499.33,5.6147,5.5835,2.2924,"",3.5653,35.730667,-121.4145,"2019-06-22","05:01:55.166668"
6,3.248,3.272,13.0191,33.6685,13.0188,33.6712,3.9582,3.9585,1498.72,1498.71,1499.33,5.6148,5.5835,2.2802,"",3.5653,35.730667,-121.4145,"2019-06-22","05:01:55.208335"
7,3.285,3.309,13.0191,33.6682,13.0182,33.6715,3.9582,3.9585,1498.72,1498.71,1499.33,5.6246,5.5836,2.2802,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.250002"
8,3.28,3.304,13.0196,33.6679,13.0179,33.6715,3.9582,3.9584,1498.72,1498.71,1499.33,5.6182,5.5835,2.2802,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.291669"
9,3.349,3.374,13.0194,33.6685,13.0179,33.6714,3.9583,3.9584,1498.73,1498.71,1499.33,5.6182,5.5836,2.2924,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.333336"
10,3.317,3.341,13.0192,33.6685,13.0182,33.6715,3.9582,3.9585,1498.72,1498.71,1499.33,5.6085,5.5836,2.2924,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.375003"
11,3.349,3.374,13.0194,33.6685,13.0186,33.6714,3.9583,3.9585,1498.73,1498.71,1499.33,5.6148,5.5836,2.2802,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.416670"
12,3.418,3.443,13.0199,33.6686,13.0188,33.6714,3.9583,3.9585,1498.73,1498.71,1499.33,5.6245,5.5835,2.2558,"",3.5165,35.730667,-121.4145,"2019-06-22","05:01:55.458337"
13,3.413,3.438,13.0188,33.6686,13.0194,33.6715,3.9582,3.9586,1498.72,1498.71,1499.33,5.6281,5.5837,2.2436,"",3.5165,35.730667,-121.4145,"2019-06-22","05:01:55.500004"
14,3.418,3.443,13.0184,33.6682,13.0196,33.6712,3.9581,3.9586,1498.72,1498.71,1499.33,5.6218,5.5837,2.2436,"",3.5165,35.730667,-121.4145,"2019-06-22","05:01:55.541671"
15,3.418,3.443,13.0192,33.6683,13.0188,33.6716,3.9582,3.9585,1498.73,1498.71,1499.33,5.612,5.5836,2.2436,"",3.5165,35.730667,-121.4145,"2019-06-22","05:01:55.583338"
16,3.519,3.545,13.0198,33.6685,13.0184,33.6713,3.9583,3.9585,1498.73,1498.71,1499.33,5.6086,5.5836,2.2436,"",3.5409,35.730667,-121.4145,"2019-06-22","05:01:55.625005"
17,3.487,3.513,13.0194,33.6686,13.0183,33.6715,3.9583,3.9585,1498.73,1498.71,1499.33,5.6247,5.5836,2.2436,"",3.5897,35.730667,-121.4145,"2019-06-22","05:01:55.666672"
18,3.519,3.545,13.0194,33.6686,13.0182,33.6714,3.9583,3.9585,1498.73,1498.71,1499.33,5.6183,5.5837,2.2436,"",3.5897,35.730667,-121.4145,"2019-06-22","05:01:55.708339"
19,3.551,3.577,13.0194,33.6684,13.0179,33.6714,3.9583,3.9584,1498.73,1498.71,1499.33,5.6184,5.5837,2.2436,"",3.5897,35.730667,-121.4145,"2019-06-22","05:01:55.750006"
20,3.584,3.61,13.0189,33.6686,13.0174,33.6712,3.9582,3.9584,1498.73,1498.71,1499.33,5.6184,5.5754,2.2436,"",3.5897,35.730667,-121.4145,"2019-06-22","05:01:55.791673"
21,3.588,3.615,13.0184,33.6686,13.0178,33.6717,3.9582,3.9584,1498.73,1498.71,1499.33,5.6282,5.5891,2.2436,"",3.6386,35.730667,-121.4145,"2019-06-22","05:01:55.833340"
22,3.657,3.684,13.0181,33.6686,13.0184,33.6714,3.9581,3.9585,1498.73,1498.71,1499.33,5.6123,5.5839,2.2436,"",3.663,35.730667,-121.4145,"2019-06-22","05:01:55.875007"
