"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.492,3.519,12.3868,33.5967,12.3807,33.5995,3.8917,3.8914,1496.51,1496.49,1497.09,6.4999,6.431,11.9994,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.000000"
2,3.423,3.449,12.3858,33.5971,12.38,33.5996,3.8916,3.8913,1496.51,1496.49,1497.09,6.5,6.4311,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.041667"
3,3.492,3.519,12.386,33.5968,12.3795,33.5999,3.8916,3.8913,1496.51,1496.49,1497.09,6.5001,6.4312,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.083334"
4,3.492,3.519,12.3857,33.5968,12.3795,33.6,3.8916,3.8913,1496.51,1496.49,1497.09,6.48,6.4312,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.125001"
5,3.492,3.519,12.3856,33.597,12.3795,33.6005,3.8916,3.8914,1496.51,1496.49,1497.09,6.5033,6.4399,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.166668"
6,3.492,3.519,12.3857,33.5971,12.38,33.6003,3.8916,3.8914,1496.51,1496.49,1497.09,6.4866,6.4256,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.208335"
7,3.492,3.519,12.3855,33.5972,12.3805,33.6001,3.8916,3.8914,1496.51,1496.49,1497.09,6.4932,6.4312,11.9994,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.250002"
8,3.529,3.556,12.3853,33.5971,12.3807,33.6002,3.8916,3.8914,1496.51,1496.49,1497.09,6.4933,6.4313,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.291669"
9,3.529,3.556,12.384,33.5972,12.3807,33.6001,3.8914,3.8914,1496.51,1496.48,1497.08,6.4935,6.4314,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.333336"
10,3.524,3.551,12.3828,33.5973,12.3807,33.6003,3.8913,3.8915,1496.5,1496.48,1497.08,6.4936,6.4316,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.375003"
11,3.529,3.556,12.3815,33.5977,12.381,33.6005,3.8913,3.8915,1496.5,1496.48,1497.08,6.4938,6.4318,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.416670"
12,3.561,3.588,12.3809,33.5972,12.3808,33.6001,3.8912,3.8915,1496.5,1496.47,1497.07,6.4939,6.4319,11.9994,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.458337"
13,3.529,3.556,12.3808,33.5976,12.3808,33.6001,3.8912,3.8915,1496.5,1496.47,1497.07,6.4838,6.4319,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.500004"
14,3.561,3.588,12.3816,33.5973,12.3808,33.6002,3.8912,3.8915,1496.5,1496.48,1497.08,6.4904,6.4318,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.541671"
15,3.561,3.588,12.3824,33.5967,12.3808,33.6,3.8912,3.8914,1496.5,1496.48,1497.08,6.4903,6.4317,11.9994,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.583338"
16,3.598,3.625,12.3825,33.5973,12.38,33.5998,3.8913,3.8913,1496.5,1496.48,1497.08,6.4903,6.4317,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.625005"
17,3.593,3.621,12.3828,33.5973,12.3797,33.5998,3.8913,3.8913,1496.5,1496.48,1497.08,6.5003,6.4317,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.666672"
18,3.561,3.588,12.3833,33.5971,12.3798,33.5998,3.8914,3.8913,1496.5,1496.48,1497.08,6.4936,6.4316,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.708339"
19,3.593,3.621,12.3836,33.5971,12.3802,33.5999,3.8914,3.8914,1496.51,1496.48,1497.08,6.4835,6.4316,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.750006"
20,3.63,3.658,12.3838,33.5973,12.3805,33.6,3.8914,3.8914,1496.51,1496.49,1497.09,6.4801,6.4315,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.791673"
21,3.598,3.625,12.3838,33.5971,12.3806,33.5998,3.8914,3.8914,1496.51,1496.48,1497.08,6.4967,6.4315,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.833340"
22,3.637,3.664,12.3836,33.597,12.3805,33.6001,3.8914,3.8914,1496.51,1496.48,1497.08,6.4902,6.4229,12.0116,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.875007"
23,3.662,3.69,12.3835,33.597,12.3805,33.6001,3.8914,3.8914,1496.51,1496.48,1497.08,6.5003,6.4372,12.0238,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.916674"
24,3.625,3.653,12.3835,33.5975,12.3802,33.6004,3.8914,3.8914,1496.51,1496.48,1497.08,6.4936,6.4316,12.0604,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:12.958341"
25,3.662,3.69,12.3847,33.5966,12.3806,33.6002,3.8915,3.8915,1496.51,1496.49,1497.09,6.4935,6.4228,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.000008"
26,3.662,3.69,12.3862,33.5965,12.3808,33.5996,3.8916,3.8914,1496.52,1496.49,1497.09,6.4832,6.4368,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.041675"
27,3.662,3.69,12.387,33.5969,12.3807,33.5999,3.8917,3.8914,1496.52,1496.5,1497.1,6.4797,6.4311,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.083342"
28,3.662,3.69,12.387,33.5969,12.3804,33.6002,3.8917,3.8914,1496.52,1496.5,1497.1,6.4863,6.4224,12.0726,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.125009"
29,3.694,3.723,12.3865,33.5973,12.3804,33.6,3.8917,3.8914,1496.52,1496.5,1497.1,6.4864,6.4281,12.0726,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.166676"
30,3.699,3.727,12.3856,33.5975,12.3808,33.6,3.8916,3.8914,1496.52,1496.49,1497.09,6.4966,6.4282,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.208343"
31,3.662,3.69,12.3853,33.5974,12.3807,33.6,3.8916,3.8914,1496.51,1496.49,1497.09,6.4899,6.4282,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.250010"
32,3.699,3.727,12.3851,33.5974,12.3808,33.5996,3.8916,3.8914,1496.51,1496.49,1497.09,6.5001,6.4283,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.291677"
33,3.699,3.727,12.3853,33.597,12.3798,33.6004,3.8916,3.8914,1496.51,1496.49,1497.09,6.4834,6.4282,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.333344"
34,3.694,3.723,12.3862,33.597,12.38,33.6002,3.8916,3.8914,1496.52,1496.49,1497.09,6.4899,6.4281,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.375011"
35,3.699,3.727,12.3868,33.5966,12.3792,33.6005,3.8917,3.8913,1496.52,1496.5,1497.1,6.4898,6.428,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.416678"
36,3.694,3.723,12.3865,33.5974,12.379,33.6004,3.8917,3.8913,1496.52,1496.5,1497.1,6.4898,6.4281,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.458345"
37,3.699,3.727,12.3866,33.5979,12.3789,33.6003,3.8918,3.8913,1496.52,1496.5,1497.1,6.4898,6.428,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.500012"
38,3.694,3.723,12.3873,33.5973,12.3787,33.601,3.8918,3.8913,1496.52,1496.5,1497.1,6.4998,6.428,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.541679"
39,3.699,3.727,12.3865,33.5974,12.3791,33.6009,3.8917,3.8914,1496.52,1496.5,1497.1,6.4933,6.4281,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.583346"
40,3.699,3.727,12.3851,33.5979,12.379,33.6011,3.8916,3.8914,1496.51,1496.49,1497.09,6.4834,6.4282,12.0726,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.625013"
41,3.706,3.734,12.3847,33.5977,12.3807,33.6006,3.8916,3.8915,1496.51,1496.49,1497.09,6.4901,6.4283,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.666680"
42,3.699,3.727,12.3851,33.5973,12.3818,33.5998,3.8916,3.8915,1496.51,1496.49,1497.09,6.49,6.4283,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.708347"
43,3.694,3.723,12.3855,33.5971,12.3821,33.6003,3.8916,3.8916,1496.51,1496.49,1497.09,6.5,6.4282,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.750014"
44,3.662,3.69,12.386,33.5965,12.3822,33.6003,3.8916,3.8916,1496.51,1496.49,1497.09,6.4833,6.4281,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.791681"
45,3.598,3.625,12.3862,33.5965,12.3823,33.5996,3.8916,3.8915,1496.51,1496.49,1497.09,6.4999,6.4281,12.0848,"",98.9011,39.064333,-123.954333,"2019-07-05","21:41:13.833348"
46,3.763,3.792,12.3858,33.5968,12.3825,33.5992,3.8916,3.8915,1496.52,1496.49,1497.09,6.4934,6.4282,12.0848,"",95.7265,39.064333,-123.954333,"2019-07-05","21:41:13.875015"
47,3.662,3.69,12.3858,33.5969,12.3818,33.5997,3.8916,3.8915,1496.51,1496.49,1497.09,6.4933,6.4282,12.0848,"",35.6532,39.064333,-123.954333,"2019-07-05","21:41:13.916682"
48,3.662,3.69,12.3855,33.5974,12.3818,33.5996,3.8916,3.8915,1496.51,1496.49,1497.09,6.5034,6.4282,12.0848,"",2.1245,39.064333,-123.954333,"2019-07-05","21:41:13.958349"
49,3.662,3.69,12.3858,33.5969,12.3812,33.5994,3.8916,3.8914,1496.51,1496.49,1497.09,6.4867,6.4281,12.2191,"",0.0,39.064333,-123.954333,"2019-07-05","21:41:14.000016"
50,3.662,3.69,12.3847,33.5981,12.3804,33.5999,3.8916,3.8914,1496.51,1496.49,1497.09,6.4834,6.4283,12.3412,"",1.5629,39.064333,-123.954333,"2019-07-05","21:41:14.041683"
51,3.63,3.658,12.385,33.5975,12.3802,33.5998,3.8916,3.8914,1496.51,1496.49,1497.09,6.49,6.4282,12.3657,"",2.9792,39.064333,-123.954333,"2019-07-05","21:41:14.083350"
52,3.63,3.658,12.385,33.5975,12.3798,33.6001,3.8916,3.8914,1496.51,1496.49,1497.09,6.49,6.4282,12.3534,"",3.199,39.064333,-123.954333,"2019-07-05","21:41:14.125017"
53,3.662,3.69,12.3851,33.5972,12.3795,33.6003,3.8916,3.8914,1496.51,1496.49,1497.09,6.5,6.4369,12.3534,"",3.1258,39.064333,-123.954333,"2019-07-05","21:41:14.166684"
54,3.662,3.69,12.3847,33.5974,12.3793,33.6005,3.8915,3.8914,1496.51,1496.49,1497.09,6.4935,6.4315,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.208351"
55,3.593,3.621,12.3845,33.5972,12.3793,33.601,3.8915,3.8914,1496.51,1496.49,1497.09,6.4733,6.4227,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.250018"
56,3.63,3.658,12.3842,33.5974,12.3795,33.6007,3.8915,3.8914,1496.51,1496.49,1497.09,6.4967,6.4283,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.291685"
57,3.625,3.653,12.3843,33.5973,12.3802,33.6003,3.8915,3.8914,1496.51,1496.49,1497.09,6.48,6.4283,12.3534,"",3.0769,39.064333,-123.954333,"2019-07-05","21:41:14.333352"
58,3.598,3.625,12.3843,33.5975,12.3805,33.5994,3.8915,3.8914,1496.51,1496.49,1497.09,6.4866,6.4283,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.375019"
59,3.598,3.625,12.3845,33.5977,12.3804,33.5998,3.8915,3.8914,1496.51,1496.49,1497.09,6.4866,6.4283,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.416686"
60,3.593,3.621,12.3848,33.5969,12.3804,33.5997,3.8915,3.8914,1496.51,1496.49,1497.09,6.4966,6.4369,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.458353"
61,3.561,3.588,12.3847,33.597,12.3802,33.6001,3.8915,3.8914,1496.51,1496.49,1497.09,6.49,6.4314,12.3534,"",3.0525,39.064333,-123.954333,"2019-07-05","21:41:14.500020"
62,3.593,3.621,12.3843,33.5973,12.3802,33.6004,3.8915,3.8914,1496.51,1496.49,1497.09,6.49,6.4314,12.3534,"",3.0281,39.064333,-123.954333,"2019-07-05","21:41:14.541687"
63,3.561,3.588,12.3838,33.5972,12.3798,33.6,3.8914,3.8913,1496.51,1496.48,1497.08,6.48,6.4315,12.3534,"",3.0281,39.064333,-123.954333,"2019-07-05","21:41:14.583354"
64,3.561,3.588,12.3835,33.5971,12.38,33.5999,3.8914,3.8914,1496.5,1496.48,1497.08,6.4867,6.4315,12.3534,"",3.0281,39.064333,-123.954333,"2019-07-05","21:41:14.625021"
65,3.524,3.551,12.3831,33.5971,12.3797,33.5999,3.8914,3.8913,1496.5,1496.48,1497.08,6.4767,6.4316,12.3534,"",3.0281,39.064333,-123.954333,"2019-07-05","21:41:14.666688"
66,3.529,3.556,12.3824,33.5974,12.3798,33.5997,3.8913,3.8913,1496.5,1496.48,1497.08,6.4934,6.4317,12.3534,"",3.0281,39.064333,-123.954333,"2019-07-05","21:41:14.708355"
67,3.524,3.551,12.3823,33.5969,12.3798,33.6001,3.8913,3.8914,1496.5,1496.48,1497.08,6.4969,6.4317,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.750022"
68,3.529,3.556,12.3821,33.5974,12.38,33.5996,3.8913,3.8913,1496.5,1496.48,1497.08,6.4903,6.4317,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.791689"
69,3.492,3.519,12.3823,33.5977,12.3797,33.5999,3.8913,3.8913,1496.5,1496.48,1497.08,6.4802,6.4316,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.833356"
70,3.492,3.519,12.3823,33.5975,12.3795,33.6004,3.8913,3.8914,1496.5,1496.48,1497.08,6.4767,6.4403,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.875023"
71,3.492,3.519,12.3824,33.5974,12.3797,33.5998,3.8913,3.8913,1496.5,1496.48,1497.08,6.4733,6.4348,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.916690"
72,3.482,3.509,12.3823,33.5972,12.3795,33.5999,3.8913,3.8913,1496.5,1496.48,1497.08,6.49,6.4348,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:14.958357"
73,3.46,3.486,12.3821,33.5973,12.3797,33.6002,3.8913,3.8914,1496.5,1496.48,1497.08,6.4733,6.4348,12.3534,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.000024"
74,3.423,3.449,12.3821,33.5968,12.3797,33.5998,3.8912,3.8913,1496.5,1496.48,1497.08,6.4799,6.4261,12.329,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.041691"
75,3.46,3.486,12.3818,33.5974,12.3796,33.5996,3.8913,3.8913,1496.5,1496.48,1497.08,6.49,6.4317,12.2436,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.083358"
76,3.428,3.454,12.3819,33.5972,12.3795,33.6,3.8913,3.8913,1496.5,1496.48,1497.08,6.4934,6.4403,12.2069,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.125025"
77,3.423,3.449,12.3825,33.5974,12.3795,33.5998,3.8913,3.8913,1496.5,1496.48,1497.08,6.4767,6.4347,12.1947,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.166692"
78,3.402,3.428,12.3828,33.5976,12.3797,33.5993,3.8914,3.8913,1496.5,1496.48,1497.08,6.4832,6.4347,12.2069,"",3.0037,39.064333,-123.954333,"2019-07-05","21:41:15.208359"
