"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.492,4.531,16.1529,31.79,16.1554,31.8046,4.042,4.0439,1506.62,1506.62,1507.17,6.546,6.5995,2.3779,"",77.1184,48.564,-125.7955,"2019-08-18","01:21:15.000000"
2,4.502,4.54,16.1538,31.7896,16.1552,31.8044,4.042,4.0438,1506.63,1506.62,1507.17,6.5375,6.5994,2.3901,"",77.1184,48.564,-125.7955,"2019-08-18","01:21:15.041667"
3,4.492,4.531,16.1539,31.7898,16.1547,31.8048,4.042,4.0438,1506.63,1506.62,1507.17,6.5427,6.5994,2.3901,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.083334"
4,4.454,4.492,16.1545,31.7899,16.1538,31.8051,4.0421,4.0438,1506.63,1506.62,1507.17,6.5426,6.5993,2.3779,"",77.1184,48.564,-125.7955,"2019-08-18","01:21:15.125001"
5,4.492,4.531,16.1553,31.7903,16.1531,31.8051,4.0422,4.0437,1506.63,1506.63,1507.18,6.5593,6.5992,2.3779,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.166668"
6,4.492,4.531,16.1557,31.7906,16.1521,31.8057,4.0423,4.0437,1506.63,1506.63,1507.18,6.5404,6.5991,2.3901,"",77.1184,48.564,-125.7955,"2019-08-18","01:21:15.208335"
7,4.502,4.54,16.1557,31.7906,16.1519,31.8053,4.0423,4.0436,1506.63,1506.63,1507.18,6.5456,6.5991,2.3901,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.250002"
8,4.492,4.531,16.156,31.7911,16.1514,31.8053,4.0424,4.0436,1506.64,1506.63,1507.18,6.5372,6.5991,2.3779,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.291669"
9,4.502,4.54,16.1557,31.7918,16.1508,31.8058,4.0424,4.0436,1506.64,1506.63,1507.18,6.5424,6.5991,2.3779,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.333336"
10,4.471,4.509,16.1555,31.7918,16.1511,31.8059,4.0424,4.0436,1506.63,1506.63,1507.18,6.5424,6.5991,2.3901,"",77.1673,48.564,-125.7955,"2019-08-18","01:21:15.375003"
11,4.492,4.531,16.1562,31.7917,16.1509,31.8059,4.0425,4.0436,1506.64,1506.63,1507.18,6.5423,6.599,2.3901,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.416670"
12,4.502,4.54,16.1564,31.792,16.1521,31.8055,4.0425,4.0437,1506.64,1506.63,1507.18,6.5423,6.599,2.3779,"",77.1429,48.564,-125.7955,"2019-08-18","01:21:15.458337"
13,4.45,4.488,16.157,31.7925,16.1531,31.8054,4.0426,4.0437,1506.64,1506.63,1507.19,6.5421,6.5989,2.3779,"",77.1673,48.564,-125.7955,"2019-08-18","01:21:15.500004"
14,4.465,4.503,16.1572,31.7925,16.1535,31.8058,4.0426,4.0438,1506.64,1506.63,1507.19,6.5421,6.5915,2.3534,"",77.1917,48.564,-125.7955,"2019-08-18","01:21:15.541671"
15,4.46,4.498,16.1573,31.7925,16.154,31.8054,4.0426,4.0438,1506.64,1506.63,1507.19,6.5421,6.6032,2.036,"",77.1673,48.564,-125.7955,"2019-08-18","01:21:15.583338"
16,4.465,4.503,16.1574,31.7925,16.1541,31.8052,4.0427,4.0438,1506.64,1506.63,1507.19,6.5421,6.5988,1.8773,"",77.1673,48.564,-125.7955,"2019-08-18","01:21:15.625005"
17,4.428,4.466,16.1572,31.793,16.1535,31.8051,4.0427,4.0437,1506.64,1506.63,1507.19,6.5337,6.5988,1.865,"",77.1673,48.564,-125.7955,"2019-08-18","01:21:15.666672"
18,4.428,4.466,16.1573,31.7926,16.1529,31.8043,4.0427,4.0436,1506.64,1506.63,1507.19,6.5473,6.5988,1.8773,"",77.1917,48.564,-125.7955,"2019-08-18","01:21:15.708339"
19,4.475,4.514,16.157,31.7929,16.1508,31.8047,4.0427,4.0435,1506.64,1506.63,1507.19,6.5421,6.5989,1.8773,"",77.1917,48.564,-125.7955,"2019-08-18","01:21:15.750006"
20,4.428,4.466,16.1563,31.7933,16.1481,31.8049,4.0427,4.0432,1506.64,1506.63,1507.18,6.5338,6.5989,1.8895,"",77.1917,48.564,-125.7955,"2019-08-18","01:21:15.791673"
21,4.385,4.423,16.1555,31.7942,16.1444,31.8049,4.0427,4.0429,1506.64,1506.63,1507.18,6.539,6.5989,1.8895,"",77.1917,48.564,-125.7955,"2019-08-18","01:21:15.833340"
22,4.439,4.477,16.1546,31.7954,16.1417,31.8058,4.0427,4.0427,1506.64,1506.63,1507.18,6.5307,6.5917,1.8773,"",77.2161,48.564,-125.7955,"2019-08-18","01:21:15.875007"
23,4.385,4.423,16.1524,31.7967,16.1429,31.8045,4.0427,4.0427,1506.63,1506.62,1507.18,6.5361,6.6036,1.8773,"",77.2161,48.564,-125.7955,"2019-08-18","01:21:15.916674"
24,4.428,4.466,16.1523,31.7963,16.1465,31.8036,4.0426,4.0429,1506.63,1506.62,1507.17,6.5446,6.5993,1.8773,"",77.2405,48.564,-125.7955,"2019-08-18","01:21:15.958341"
25,4.381,4.418,16.1532,31.7954,16.1504,31.8034,4.0426,4.0433,1506.63,1506.62,1507.18,6.5308,6.5992,1.8773,"",77.2161,48.564,-125.7955,"2019-08-18","01:21:16.000008"
26,4.396,4.433,16.1524,31.7952,16.1526,31.8034,4.0425,4.0435,1506.63,1506.62,1507.17,6.5277,6.5993,1.8773,"",77.2161,48.564,-125.7955,"2019-08-18","01:21:16.041675"
27,4.381,4.418,16.15,31.7965,16.1529,31.8027,4.0425,4.0434,1506.62,1506.61,1507.17,6.5332,6.5995,1.8895,"",77.2405,48.564,-125.7955,"2019-08-18","01:21:16.083342"
28,4.385,4.423,16.1491,31.7963,16.1509,31.8028,4.0423,4.0432,1506.62,1506.61,1507.16,6.5333,6.5924,1.8773,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.125009"
29,4.359,4.396,16.1471,31.7971,16.1486,31.8016,4.0422,4.0429,1506.61,1506.61,1507.16,6.5251,6.5969,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.166676"
30,4.332,4.369,16.1281,31.8109,16.1376,31.8054,4.0421,4.0423,1506.57,1506.56,1507.12,6.5322,6.6062,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.208343"
31,4.322,4.359,16.1096,31.8238,16.1262,31.8103,4.0419,4.0419,1506.53,1506.52,1507.07,6.5341,6.6037,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.250010"
32,4.312,4.349,16.0956,31.8314,16.1192,31.8136,4.0415,4.0416,1506.49,1506.48,1507.04,6.5272,6.6052,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.291677"
33,4.364,4.401,16.0954,31.8264,16.1141,31.8159,4.0409,4.0414,1506.49,1506.48,1507.03,6.5242,6.6055,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.333344"
34,4.322,4.359,16.1047,31.8129,16.1126,31.815,4.0402,4.0411,1506.5,1506.49,1507.05,6.5372,6.5975,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.375011"
35,4.284,4.321,16.1144,31.7993,16.1079,31.8179,4.0395,4.041,1506.51,1506.51,1507.06,6.5228,6.6011,1.8895,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.416678"
36,4.258,4.294,16.1216,31.7913,16.1114,31.8156,4.0393,4.0411,1506.53,1506.52,1507.07,6.5358,6.6004,1.8895,"",77.265,48.564,-125.7955,"2019-08-18","01:21:16.458345"
37,4.252,4.288,16.1231,31.7897,16.1153,31.8131,4.0392,4.0412,1506.53,1506.52,1507.07,6.522,6.6003,1.8773,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.500012"
38,4.29,4.327,16.1223,31.7919,16.1199,31.8114,4.0394,4.0414,1506.53,1506.52,1507.07,6.5273,6.6003,1.8895,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.541679"
39,4.258,4.294,16.1222,31.7946,16.1289,31.806,4.0397,4.0416,1506.53,1506.52,1507.08,6.5187,6.5929,1.8773,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:16.583346"
40,4.263,4.299,16.1237,31.796,16.1359,31.8022,4.04,4.0418,1506.54,1506.53,1507.08,6.5237,6.597,1.9261,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.625013"
41,4.221,4.257,16.1282,31.7937,16.1358,31.8035,4.0401,4.0419,1506.55,1506.54,1507.09,6.5231,6.5965,1.9749,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.666680"
42,4.231,4.267,16.1345,31.7903,16.1351,31.8038,4.0403,4.0419,1506.56,1506.56,1507.11,6.5309,6.5958,1.9994,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.708347"
43,4.189,4.225,16.1405,31.7862,16.136,31.8028,4.0404,4.0419,1506.58,1506.57,1507.12,6.5166,6.5878,1.9871,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.750014"
44,4.22,4.256,16.1435,31.7846,16.1356,31.8043,4.0405,4.042,1506.58,1506.58,1507.13,6.5299,6.5919,1.9871,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.791681"
45,4.189,4.225,16.1437,31.7863,16.1366,31.8057,4.0407,4.0423,1506.59,1506.58,1507.13,6.5246,6.5918,1.9871,"",77.2894,48.564,-125.7955,"2019-08-18","01:21:16.833348"
46,4.211,4.247,16.1424,31.7898,16.14,31.8054,4.041,4.0425,1506.59,1506.58,1507.13,6.5246,6.5845,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:16.875015"
47,4.204,4.24,16.1437,31.7914,16.1426,31.8048,4.0413,4.0427,1506.59,1506.59,1507.14,6.516,6.5886,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:16.916682"
48,4.157,4.192,16.1479,31.7899,16.1459,31.8034,4.0415,4.0428,1506.6,1506.6,1507.15,6.5291,6.5881,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:16.958349"
49,4.151,4.186,16.1497,31.79,16.148,31.8029,4.0417,4.043,1506.61,1506.6,1507.15,6.5236,6.5878,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.000016"
50,4.157,4.192,16.1497,31.7905,16.1484,31.8031,4.0417,4.043,1506.61,1506.6,1507.16,6.5152,6.5805,1.9994,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.041683"
51,4.162,4.197,16.1497,31.7913,16.148,31.8028,4.0418,4.043,1506.61,1506.6,1507.16,6.5204,6.5848,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.083350"
52,4.157,4.192,16.1502,31.7927,16.147,31.8039,4.042,4.043,1506.61,1506.61,1507.16,6.5203,6.5847,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.125017"
53,4.131,4.166,16.1502,31.7943,16.1449,31.8048,4.0422,4.0429,1506.62,1506.61,1507.16,6.5202,6.5846,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.166684"
54,4.125,4.16,16.1503,31.795,16.144,31.8044,4.0423,4.0428,1506.62,1506.61,1507.16,6.5201,6.5773,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.208351"
55,4.12,4.155,16.1495,31.7966,16.1441,31.8025,4.0424,4.0426,1506.62,1506.61,1507.16,6.5202,6.5817,1.9871,"",77.3138,48.564,-125.7955,"2019-08-18","01:21:17.250018"
56,4.125,4.16,16.1493,31.7976,16.1422,31.8032,4.0425,4.0425,1506.62,1506.61,1507.16,6.5286,6.5817,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.291685"
57,4.12,4.155,16.1489,31.7976,16.1421,31.8041,4.0425,4.0426,1506.62,1506.61,1507.16,6.515,6.5744,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.333352"
58,4.114,4.149,16.149,31.7974,16.1422,31.8045,4.0424,4.0426,1506.61,1506.61,1507.16,6.5118,6.5787,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.375019"
59,4.131,4.166,16.1491,31.7973,16.1392,31.8074,4.0424,4.0427,1506.62,1506.61,1507.16,6.517,6.5787,1.9871,"",77.3626,48.564,-125.7955,"2019-08-18","01:21:17.416686"
60,4.082,4.117,16.1483,31.7985,16.1399,31.8073,4.0425,4.0427,1506.61,1506.61,1507.16,6.517,6.5715,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.458353"
61,4.099,4.134,16.1483,31.7986,16.1417,31.8059,4.0425,4.0427,1506.61,1506.61,1507.16,6.517,6.5831,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.500020"
62,4.168,4.203,16.1483,31.7983,16.1397,31.808,4.0425,4.0428,1506.61,1506.61,1507.16,6.5087,6.5715,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.541687"
63,4.082,4.117,16.1484,31.7986,16.1417,31.8072,4.0425,4.0429,1506.61,1506.61,1507.16,6.5138,6.5758,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.583354"
64,4.12,4.155,16.1483,31.7984,16.1443,31.805,4.0425,4.0429,1506.61,1506.61,1507.16,6.5222,6.5758,1.9994,"",77.3626,48.564,-125.7955,"2019-08-18","01:21:17.625021"
65,4.103,4.138,16.1484,31.7974,16.1458,31.803,4.0424,4.0428,1506.61,1506.61,1507.16,6.5086,6.5758,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.666688"
66,4.12,4.155,16.1483,31.7978,16.1468,31.8015,4.0424,4.0427,1506.61,1506.61,1507.16,6.5138,6.5759,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.708355"
67,4.093,4.128,16.1485,31.798,16.1473,31.8018,4.0425,4.0428,1506.61,1506.61,1507.16,6.5222,6.5758,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.750022"
68,4.11,4.145,16.1483,31.7989,16.1465,31.8036,4.0426,4.0429,1506.61,1506.61,1507.16,6.5086,6.5685,1.9871,"",77.3382,48.564,-125.7955,"2019-08-18","01:21:17.791689"
69,4.12,4.155,16.1478,31.7996,16.1431,31.8064,4.0426,4.0429,1506.61,1506.61,1507.16,6.5054,6.5729,1.9871,"",77.3626,48.564,-125.7955,"2019-08-18","01:21:17.833356"
