"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.327,3.351,14.3527,33.411,14.3522,33.4139,4.0558,4.0561,1502.8,1502.79,1503.42,6.1247,6.075,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.000000"
2,3.331,3.356,14.3528,33.4108,14.352,33.4141,4.0558,4.0561,1502.8,1502.79,1503.42,6.1247,6.075,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.041667"
3,3.327,3.351,14.3526,33.4112,14.3523,33.4139,4.0558,4.0561,1502.8,1502.79,1503.42,6.1247,6.0671,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.083334"
4,3.262,3.286,14.3528,33.4112,14.352,33.4144,4.0558,4.0561,1502.8,1502.79,1503.42,6.1246,6.0798,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.125001"
5,3.29,3.314,14.3525,33.4111,14.3522,33.4142,4.0558,4.0561,1502.8,1502.79,1503.41,6.1156,6.075,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.166668"
6,3.241,3.265,14.3525,33.4116,14.3522,33.4141,4.0559,4.0561,1502.8,1502.79,1503.41,6.1304,6.0749,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.208335"
7,3.258,3.282,14.3525,33.4115,14.3523,33.4138,4.0558,4.0561,1502.8,1502.79,1503.41,6.1246,6.0749,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.250002"
8,3.262,3.286,14.3525,33.4115,14.352,33.4143,4.0558,4.0561,1502.8,1502.79,1503.41,6.1246,6.0749,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.291669"
9,3.258,3.282,14.3523,33.4113,14.3522,33.4141,4.0558,4.0561,1502.79,1502.79,1503.41,6.1247,6.075,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.333336"
10,3.193,3.217,14.3523,33.4113,14.3518,33.4148,4.0558,4.0561,1502.79,1502.79,1503.41,6.1246,6.0749,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.375003"
11,3.258,3.282,14.3521,33.4117,14.352,33.4142,4.0558,4.0561,1502.79,1502.79,1503.41,6.1156,6.075,3.4035,"",3.7607,36.397333,-121.9845,"2019-06-23","20:28:12.416670"
