"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,2.546,2.568,17.1755,32.2178,17.1741,32.2181,4.1853,4.1852,1510.2,1510.2,1510.77,5.4826,5.5662,0.2045,"",4.5177,48.229667,-125.603667,"2019-08-18","20:24:11.000000"
2,2.509,2.53,17.1757,32.2182,17.1745,32.2181,4.1853,4.1852,1510.2,1510.2,1510.77,5.4825,5.5592,0.2045,"",5.4457,48.229667,-125.603667,"2019-08-18","20:24:11.041667"
3,2.546,2.568,17.1762,32.2179,17.1748,32.2183,4.1853,4.1853,1510.21,1510.2,1510.78,5.4825,5.5632,0.2045,"",62.0024,48.229667,-125.603667,"2019-08-18","20:24:11.083334"
4,2.509,2.53,17.176,32.2181,17.1749,32.218,4.1853,4.1852,1510.21,1510.2,1510.78,5.4825,5.5702,0.2045,"",98.486,48.229667,-125.603667,"2019-08-18","20:24:11.125001"
5,2.546,2.568,17.1767,32.2178,17.175,32.2176,4.1854,4.1852,1510.21,1510.21,1510.78,5.4744,5.5661,0.2045,"",100.0,48.229667,-125.603667,"2019-08-18","20:24:11.166668"
6,2.509,2.53,17.1764,32.2181,17.1747,32.2177,4.1854,4.1852,1510.21,1510.2,1510.78,5.4873,5.5591,0.2167,"",100.0,48.229667,-125.603667,"2019-08-18","20:24:11.208335"
7,2.546,2.568,17.1762,32.2189,17.1748,32.2181,4.1855,4.1852,1510.21,1510.21,1510.78,5.4824,5.5701,0.2167,"",99.072,48.229667,-125.603667,"2019-08-18","20:24:11.250002"
8,2.541,2.563,17.1761,32.2191,17.1747,32.2183,4.1855,4.1852,1510.21,1510.2,1510.78,5.4825,5.5592,0.2167,"",98.7302,48.229667,-125.603667,"2019-08-18","20:24:11.291669"
9,2.509,2.53,17.1761,32.2188,17.175,32.2184,4.1854,4.1853,1510.21,1510.2,1510.78,5.4824,5.5701,0.2167,"",98.8034,48.229667,-125.603667,"2019-08-18","20:24:11.333336"
10,2.509,2.53,17.1764,32.2185,17.1754,32.2179,4.1854,4.1853,1510.21,1510.2,1510.78,5.4904,5.5591,0.2167,"",98.8767,48.229667,-125.603667,"2019-08-18","20:24:11.375003"
