"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.612,4.646,13.8377,33.5382,13.8398,33.5416,4.0212,4.0218,1501.29,1501.28,1501.91,5.8402,5.7627,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.000000"
2,4.575,4.609,13.8379,33.5384,13.84,33.5415,4.0213,4.0218,1501.3,1501.28,1501.91,5.8308,5.7626,2.0848,"",47.7167,37.064833,-122.324667,"2019-06-26","02:59:31.041667"
3,4.579,4.614,13.8386,33.5381,13.84,33.5413,4.0213,4.0218,1501.3,1501.29,1501.91,5.8461,5.7544,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.083334"
4,4.543,4.577,13.8384,33.5382,13.84,33.5415,4.0213,4.0218,1501.3,1501.29,1501.91,5.8307,5.7676,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.125001"
5,4.568,4.602,13.8386,33.5384,13.8395,33.542,4.0213,4.0218,1501.3,1501.29,1501.91,5.8554,5.7625,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.166668"
6,4.543,4.577,13.839,33.5385,13.8395,33.5414,4.0214,4.0217,1501.3,1501.29,1501.91,5.8433,5.7625,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.208335"
7,4.536,4.57,13.8388,33.5385,13.8397,33.5415,4.0214,4.0218,1501.3,1501.29,1501.91,5.8434,5.7625,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.250002"
8,4.531,4.565,13.8388,33.5381,13.8396,33.5417,4.0213,4.0218,1501.3,1501.29,1501.91,5.834,5.7625,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.291669"
9,4.499,4.533,13.8393,33.5379,13.8397,33.5416,4.0213,4.0218,1501.3,1501.29,1501.91,5.8306,5.7624,2.0848,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.333336"
10,4.495,4.528,13.8389,33.5386,13.8397,33.5415,4.0214,4.0218,1501.3,1501.29,1501.91,5.846,5.7624,2.0848,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.375003"
11,4.51,4.544,13.8393,33.5384,13.8392,33.5417,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7543,2.0726,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.416670"
12,4.495,4.528,13.8394,33.5382,13.8387,33.5417,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.458337"
13,4.435,4.468,13.8393,33.5386,13.8387,33.5418,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.500004"
14,4.495,4.528,13.8394,33.5385,13.8387,33.5417,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.541671"
15,4.446,4.479,13.8393,33.5387,13.8388,33.5416,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.583338"
16,4.474,4.507,13.8396,33.5382,13.839,33.5419,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.625005"
17,4.435,4.468,13.8393,33.5384,13.8394,33.5416,4.0214,4.0217,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6923,37.064833,-122.324667,"2019-06-26","02:59:31.666672"
18,4.43,4.463,13.8391,33.539,13.8397,33.5419,4.0214,4.0218,1501.3,1501.29,1501.91,5.8399,5.7593,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.708339"
19,4.435,4.468,13.8396,33.5385,13.8398,33.5418,4.0214,4.0218,1501.3,1501.29,1501.91,5.8305,5.7592,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.750006"
20,4.43,4.463,13.8394,33.5388,13.8402,33.5416,4.0214,4.0218,1501.3,1501.29,1501.91,5.8552,5.7592,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.791673"
21,4.377,4.41,13.8398,33.5386,13.84,33.5417,4.0215,4.0218,1501.3,1501.29,1501.91,5.8338,5.7592,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.833340"
22,4.398,4.431,13.8399,33.5382,13.8404,33.5417,4.0214,4.0218,1501.3,1501.29,1501.91,5.8398,5.7592,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.875007"
23,4.441,4.475,13.8398,33.5385,13.8407,33.5414,4.0214,4.0218,1501.3,1501.29,1501.92,5.8305,5.7592,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.916674"
24,4.366,4.399,13.8399,33.5385,13.8405,33.5417,4.0215,4.0219,1501.3,1501.29,1501.91,5.8458,5.7591,2.0604,"",47.6679,37.064833,-122.324667,"2019-06-26","02:59:31.958341"
