"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.329,4.364,9.4826,33.6275,9.4877,33.6248,3.6274,3.6276,1486.35,1486.3,1486.8,3.6543,3.6956,1.9871,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.000000"
2,4.324,4.359,9.4823,33.628,9.4882,33.6246,3.6274,3.6276,1486.35,1486.29,1486.8,3.6543,3.6956,1.9871,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.041667"
3,4.292,4.327,9.4823,33.6277,9.4883,33.6249,3.6274,3.6276,1486.35,1486.29,1486.8,3.6543,3.6956,1.9383,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.083334"
4,4.324,4.359,9.4823,33.6279,9.4875,33.6258,3.6274,3.6277,1486.35,1486.29,1486.8,3.6543,3.6956,1.8895,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.125001"
5,4.292,4.327,9.4826,33.6276,9.4865,33.6266,3.6274,3.6276,1486.35,1486.29,1486.8,3.6425,3.7057,1.8773,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.166668"
6,4.255,4.29,9.4823,33.6281,9.4854,33.6269,3.6274,3.6276,1486.35,1486.29,1486.8,3.6506,3.6989,1.8773,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.208335"
7,4.255,4.29,9.4823,33.6277,9.4848,33.6269,3.6274,3.6275,1486.35,1486.29,1486.8,3.6624,3.6989,1.8895,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.250002"
8,4.26,4.294,9.4823,33.6283,9.4839,33.6271,3.6274,3.6274,1486.35,1486.29,1486.8,3.6543,3.6989,1.8773,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.291669"
9,4.255,4.29,9.4824,33.6281,9.4838,33.6269,3.6274,3.6274,1486.35,1486.29,1486.8,3.6425,3.6989,1.8773,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.333336"
10,4.228,4.262,9.4823,33.6279,9.4836,33.6267,3.6274,3.6274,1486.35,1486.29,1486.8,3.6506,3.6989,1.8895,"",56.5812,43.8965,-124.216333,"2019-07-25","23:15:39.375003"
