"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.346,4.382,12.2373,31.9692,12.4085,31.9132,3.7087,3.7181,1494.08,1494.05,1494.55,5.2152,5.5644,7.909,"",34.4078,46.064167,-124.064833,"2019-08-07","04:03:12.000000"
2,4.34,4.376,12.2179,31.9804,12.3993,31.9185,3.7081,3.7178,1494.03,1494.0,1494.5,5.2273,5.5664,7.909,"",16.8254,46.064167,-124.064833,"2019-08-07","04:03:12.041667"
3,4.378,4.414,12.2033,31.9897,12.396,31.9188,3.7078,3.7175,1493.99,1493.96,1494.46,5.2322,5.5768,7.909,"",9.5726,46.064167,-124.064833,"2019-08-07","04:03:12.083334"
4,4.308,4.343,12.1955,31.9927,12.3928,31.9196,3.7074,3.7173,1493.97,1493.93,1494.44,5.2467,5.5719,7.909,"",9.3773,46.064167,-124.064833,"2019-08-07","04:03:12.125001"
5,4.346,4.382,12.199,31.9854,12.3905,31.9191,3.7069,3.7171,1493.97,1493.94,1494.44,5.2433,5.5806,7.9212,"",10.2076,46.064167,-124.064833,"2019-08-07","04:03:12.166668"
6,4.282,4.317,12.2108,31.9716,12.3887,31.9182,3.7065,3.7168,1493.99,1493.96,1494.46,5.2458,5.5828,8.0555,"",10.4762,46.064167,-124.064833,"2019-08-07","04:03:12.208335"
7,4.277,4.312,12.2237,31.9563,12.3888,31.9161,3.7061,3.7166,1494.02,1493.99,1494.49,5.2381,5.5761,8.1166,"",10.4518,46.064167,-124.064833,"2019-08-07","04:03:12.250002"
8,4.282,4.317,12.2294,31.948,12.388,31.9155,3.7057,3.7165,1494.03,1494.0,1494.5,5.2684,5.5757,8.1288,"",10.4274,46.064167,-124.064833,"2019-08-07","04:03:12.291669"
9,4.277,4.312,12.2306,31.9448,12.3868,31.9145,3.7055,3.7163,1494.03,1494.0,1494.5,5.2379,5.5757,8.1166,"",10.4274,46.064167,-124.064833,"2019-08-07","04:03:12.333336"
10,4.239,4.274,12.2386,31.9394,12.3927,31.9087,3.7057,3.7162,1494.05,1494.02,1494.52,5.2644,5.5837,8.1288,"",10.4274,46.064167,-124.064833,"2019-08-07","04:03:12.375003"
11,4.245,4.28,12.2441,31.9372,12.389,31.9108,3.7059,3.7161,1494.06,1494.03,1494.54,5.2708,5.5863,8.1288,"",10.232,46.064167,-124.064833,"2019-08-07","04:03:12.416670"
12,4.206,4.241,12.2529,31.9325,12.3774,31.9194,3.7062,3.7159,1494.09,1494.06,1494.56,5.2564,5.5797,8.1288,"",9.9878,46.064167,-124.064833,"2019-08-07","04:03:12.458337"
13,4.245,4.28,12.2717,31.9176,12.3752,31.9193,3.7063,3.7157,1494.14,1494.1,1494.61,5.2649,5.578,8.1166,"",9.9389,46.064167,-124.064833,"2019-08-07","04:03:12.500004"
14,4.165,4.2,12.2864,31.904,12.3764,31.9179,3.7062,3.7157,1494.17,1494.14,1494.64,5.2773,5.5854,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.541671"
15,4.181,4.215,12.3009,31.894,12.3808,31.9154,3.7065,3.7158,1494.21,1494.18,1494.68,5.2625,5.5784,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.583338"
16,4.165,4.2,12.3103,31.8898,12.3814,31.9161,3.7069,3.7159,1494.23,1494.2,1494.7,5.2718,5.5862,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.625005"
17,4.148,4.183,12.3125,31.8938,12.3967,31.9051,3.7075,3.7161,1494.25,1494.21,1494.72,5.2749,5.5802,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.666672"
18,4.144,4.178,12.3189,31.893,12.4241,31.8838,3.708,3.7163,1494.27,1494.24,1494.74,5.2776,5.5882,8.1166,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.708339"
19,4.101,4.135,12.3325,31.8866,12.4323,31.8803,3.7085,3.7167,1494.3,1494.27,1494.78,5.2797,5.5811,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.750006"
20,4.133,4.167,12.3483,31.8752,12.4233,31.8896,3.7087,3.7169,1494.35,1494.31,1494.82,5.2919,5.5884,8.1166,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.791673"
21,4.101,4.135,12.3564,31.868,12.4175,31.894,3.7087,3.7168,1494.36,1494.33,1494.84,5.288,5.5821,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.833340"
22,4.064,4.098,12.3641,31.8625,12.4205,31.891,3.7088,3.7168,1494.38,1494.35,1494.85,5.2907,5.5901,8.1166,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.875007"
23,4.079,4.113,12.3803,31.8525,12.4264,31.8868,3.7092,3.7169,1494.43,1494.4,1494.9,5.2927,5.5829,8.1166,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.916674"
24,4.064,4.098,12.4,31.8399,12.4237,31.891,3.7096,3.7171,1494.48,1494.45,1494.95,5.2942,5.5897,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:12.958341"
25,4.036,4.07,12.4193,31.8274,12.4183,31.8961,3.71,3.7171,1494.53,1494.5,1495.0,5.2959,5.5821,8.1288,"",9.9634,46.064167,-124.064833,"2019-08-07","04:03:13.000008"
26,4.032,4.065,12.4309,31.8212,12.43,31.8865,3.7104,3.7171,1494.56,1494.53,1495.03,5.2982,5.581,8.1166,"",10.3297,46.064167,-124.064833,"2019-08-07","04:03:13.041675"
27,4.036,4.07,12.4289,31.8273,12.4608,31.864,3.7108,3.7175,1494.56,1494.53,1495.03,5.3119,5.5898,8.1288,"",34.2613,46.064167,-124.064833,"2019-08-07","04:03:13.083342"
28,4.043,4.076,12.4249,31.8369,12.4862,31.8489,3.7115,3.7182,1494.56,1494.53,1495.03,5.3088,5.5843,8.1288,"",49.8168,46.064167,-124.064833,"2019-08-07","04:03:13.125009"
29,4.0,4.033,12.4265,31.8409,12.498,31.845,3.7121,3.7188,1494.57,1494.54,1495.04,5.3221,5.584,8.1166,"",51.7949,46.064167,-124.064833,"2019-08-07","04:03:13.166676"
30,3.995,4.028,12.4278,31.8454,12.4988,31.8479,3.7126,3.7192,1494.58,1494.55,1495.05,5.3084,5.5837,8.1166,"",50.5739,46.064167,-124.064833,"2019-08-07","04:03:13.208343"
31,4.006,4.039,12.4274,31.8469,12.5062,31.8441,3.7128,3.7195,1494.58,1494.55,1495.05,5.3186,5.5924,8.2997,"",49.9634,46.064167,-124.064833,"2019-08-07","04:03:13.250010"
