"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,2.521,2.54,12.772,33.5021,12.7711,33.5047,3.9176,3.9178,1497.69,1497.67,1498.27,5.9744,5.9165,2.3534,"",2.3199,38.393833,-123.576,"2019-07-03","17:46:23.000000"
2,2.521,2.54,12.7727,33.5017,12.7708,33.5049,3.9176,3.9178,1497.69,1497.67,1498.27,5.9842,5.9249,2.3412,"",2.3443,38.393833,-123.576,"2019-07-03","17:46:23.041667"
3,2.569,2.588,12.7727,33.5018,12.7709,33.5045,3.9176,3.9178,1497.69,1497.67,1498.27,5.9679,5.9196,2.3412,"",2.3443,38.393833,-123.576,"2019-07-03","17:46:23.083334"
4,2.521,2.54,12.7732,33.502,12.7706,33.5047,3.9177,3.9177,1497.69,1497.67,1498.28,5.9742,5.9195,2.3534,"",2.149,38.393833,-123.576,"2019-07-03","17:46:23.125001"
5,2.553,2.573,12.7734,33.5023,12.7706,33.5049,3.9177,3.9178,1497.69,1497.67,1498.28,5.9841,5.9195,2.3534,"",2.0269,38.393833,-123.576,"2019-07-03","17:46:23.166668"
6,2.59,2.61,12.7729,33.5018,12.7708,33.5048,3.9177,3.9178,1497.69,1497.67,1498.28,5.9679,5.9196,2.3534,"",2.0024,38.393833,-123.576,"2019-07-03","17:46:23.208335"
7,2.611,2.631,12.772,33.5022,12.7706,33.5044,3.9176,3.9177,1497.69,1497.67,1498.27,5.9843,5.9111,2.3534,"",2.0024,38.393833,-123.576,"2019-07-03","17:46:23.250002"
8,2.615,2.635,12.7714,33.5025,12.7708,33.5049,3.9176,3.9178,1497.69,1497.67,1498.27,5.9681,5.9251,2.3534,"",2.0269,38.393833,-123.576,"2019-07-03","17:46:23.291669"
9,2.67,2.69,12.7709,33.5022,12.7711,33.5048,3.9175,3.9178,1497.68,1497.67,1498.27,5.9648,5.9199,2.3534,"",2.7106,38.393833,-123.576,"2019-07-03","17:46:23.333336"
10,2.702,2.723,12.7703,33.5021,12.7709,33.5047,3.9175,3.9178,1497.68,1497.66,1498.27,5.9713,5.9114,2.3534,"",3.199,38.393833,-123.576,"2019-07-03","17:46:23.375003"
11,2.691,2.712,12.7697,33.5023,12.7708,33.5048,3.9174,3.9178,1497.68,1497.66,1498.27,5.9812,5.9254,2.268,"",3.2967,38.393833,-123.576,"2019-07-03","17:46:23.416670"
12,2.615,2.635,12.7695,33.5027,12.7704,33.5049,3.9174,3.9178,1497.68,1497.66,1498.27,5.9846,5.92,2.1581,"",3.2479,38.393833,-123.576,"2019-07-03","17:46:23.458337"
13,2.824,2.846,12.7695,33.5022,12.7708,33.5044,3.9174,3.9177,1497.68,1497.66,1498.27,5.9586,5.9202,2.1215,"",3.1746,38.393833,-123.576,"2019-07-03","17:46:23.500004"
14,2.76,2.781,12.7692,33.5026,12.7704,33.5049,3.9174,3.9178,1497.68,1497.66,1498.27,5.9814,5.9201,2.1337,"",2.9304,38.393833,-123.576,"2019-07-03","17:46:23.541671"
15,2.781,2.802,12.7694,33.5026,12.7704,33.5046,3.9174,3.9177,1497.68,1497.66,1498.27,5.9749,5.9201,2.1337,"",2.8327,38.393833,-123.576,"2019-07-03","17:46:23.583338"
16,2.829,2.851,12.769,33.5023,12.7701,33.5049,3.9174,3.9177,1497.68,1497.66,1498.27,5.9651,5.9202,2.1337,"",2.8327,38.393833,-123.576,"2019-07-03","17:46:23.625005"
17,2.861,2.883,12.7693,33.5024,12.77,33.5051,3.9174,3.9177,1497.68,1497.66,1498.27,5.9716,5.9202,2.1337,"",2.8327,38.393833,-123.576,"2019-07-03","17:46:23.666672"
