"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.452,4.489,18.6015,29.4047,18.6011,29.4185,3.9786,3.9802,1511.28,1511.26,1511.7,6.2351,6.1766,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.000000"
2,4.501,4.538,18.6019,29.4038,18.6008,29.4179,3.9785,3.9801,1511.28,1511.26,1511.7,6.2351,6.1766,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.041667"
3,4.469,4.506,18.6017,29.4041,18.6003,29.4173,3.9785,3.98,1511.28,1511.26,1511.7,6.2427,6.1766,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.083334"
4,4.474,4.51,18.6017,29.405,18.6007,29.4169,3.9787,3.98,1511.28,1511.26,1511.7,6.2382,6.1765,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.125001"
5,4.501,4.538,18.6009,29.4059,18.6011,29.4165,3.9787,3.98,1511.28,1511.26,1511.7,6.2383,6.1766,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.166668"
6,4.506,4.543,18.6004,29.406,18.6015,29.4173,3.9787,3.9801,1511.28,1511.26,1511.7,6.2383,6.1833,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.208335"
7,4.501,4.538,18.6004,29.4055,18.6011,29.418,3.9786,3.9802,1511.27,1511.25,1511.69,6.2308,6.1796,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.250002"
8,4.512,4.549,18.6003,29.4054,18.6009,29.4177,3.9786,3.9801,1511.27,1511.25,1511.69,6.2353,6.1796,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.291669"
9,4.506,4.543,18.6,29.4054,18.6005,29.4177,3.9786,3.9801,1511.27,1511.25,1511.69,6.2353,6.1796,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.333336"
10,4.501,4.538,18.5993,29.406,18.6005,29.4173,3.9786,3.98,1511.27,1511.25,1511.69,6.2429,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.375003"
11,4.553,4.591,18.5993,29.4066,18.6002,29.4173,3.9786,3.98,1511.27,1511.25,1511.69,6.2309,6.1863,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.416670"
12,4.533,4.571,18.5986,29.4072,18.6003,29.4169,3.9787,3.98,1511.27,1511.25,1511.69,6.2354,6.176,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.458337"
13,4.544,4.581,18.5986,29.4067,18.6003,29.4169,3.9786,3.98,1511.27,1511.25,1511.69,6.243,6.1798,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.500004"
14,4.543,4.58,18.5991,29.4058,18.6003,29.4172,3.9785,3.98,1511.27,1511.25,1511.69,6.2309,6.1863,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.541671"
15,4.501,4.538,18.5991,29.4065,18.6002,29.418,3.9786,3.9801,1511.27,1511.25,1511.69,6.2278,6.1759,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.583338"
16,4.543,4.58,18.5995,29.406,18.6,29.4182,3.9786,3.9801,1511.27,1511.25,1511.69,6.2247,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.625005"
17,4.533,4.571,18.5993,29.4065,18.6,29.4185,3.9786,3.9801,1511.27,1511.25,1511.69,6.2367,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.666672"
18,4.533,4.571,18.5993,29.4071,18.5999,29.4186,3.9787,3.9801,1511.27,1511.25,1511.69,6.2322,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.708339"
19,4.543,4.58,18.5993,29.4071,18.6,29.4183,3.9787,3.9801,1511.27,1511.25,1511.69,6.217,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.750006"
20,4.544,4.581,18.5993,29.407,18.5998,29.4183,3.9787,3.9801,1511.27,1511.25,1511.69,6.2336,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.791673"
21,4.543,4.58,18.5989,29.4075,18.5994,29.4183,3.9787,3.9801,1511.27,1511.25,1511.69,6.2292,6.1797,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.833340"
22,4.533,4.571,18.5986,29.4076,18.5993,29.4186,3.9787,3.9801,1511.27,1511.25,1511.69,6.2216,6.1731,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.875007"
23,4.544,4.581,18.5988,29.408,18.5989,29.4192,3.9788,3.9801,1511.27,1511.25,1511.69,6.226,6.1768,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.916674"
24,4.506,4.543,18.5984,29.4083,18.5986,29.4184,3.9788,3.98,1511.27,1511.25,1511.69,6.226,6.1702,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:37.958341"
25,4.533,4.571,18.5986,29.4083,18.5983,29.4182,3.9788,3.98,1511.27,1511.25,1511.69,6.2184,6.174,1.1935,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.000008"
26,4.543,4.58,18.5982,29.4084,18.5972,29.4184,3.9788,3.9799,1511.27,1511.25,1511.69,6.223,6.174,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.041675"
27,4.501,4.538,18.5977,29.4078,18.5953,29.4193,3.9787,3.9798,1511.27,1511.25,1511.69,6.223,6.1741,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.083342"
28,4.533,4.571,18.5979,29.4085,18.5934,29.4202,3.9788,3.9798,1511.27,1511.25,1511.69,6.2154,6.1674,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.125009"
29,4.506,4.543,18.5976,29.4092,18.5938,29.4194,3.9788,3.9797,1511.27,1511.25,1511.69,6.2275,6.1712,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.166676"
30,4.501,4.538,18.5977,29.4092,18.5941,29.4191,3.9788,3.9797,1511.27,1511.25,1511.69,6.2154,6.1712,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.208343"
31,4.474,4.51,18.5972,29.4091,18.5948,29.4185,3.9788,3.9797,1511.27,1511.25,1511.69,6.2275,6.1712,1.1813,"",98.8767,45.397,-124.215667,"2019-07-30","22:37:38.250010"
