"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.434,3.459,12.8397,33.6539,12.8546,33.6797,3.9399,3.944,1498.11,1498.09,1498.71,5.8551,5.7934,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.000000"
2,3.46,3.485,12.8434,33.6529,12.8677,33.6776,3.9401,3.945,1498.12,1498.1,1498.72,5.8449,5.793,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.041667"
3,3.427,3.453,12.8459,33.6525,12.8747,33.6762,3.9403,3.9455,1498.13,1498.11,1498.72,5.851,5.7842,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.083334"
4,3.492,3.518,12.8455,33.6539,12.8752,33.678,3.9404,3.9457,1498.13,1498.11,1498.73,5.851,5.7896,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.125001"
5,3.427,3.453,12.8454,33.6543,12.8784,33.674,3.9405,3.9456,1498.13,1498.11,1498.72,5.8411,5.7896,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.166668"
6,3.46,3.485,12.8478,33.6532,12.8804,33.6722,3.9406,3.9456,1498.14,1498.12,1498.73,5.8473,5.7808,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.208335"
7,3.427,3.453,12.8517,33.6516,12.8872,33.6724,3.9408,3.9463,1498.15,1498.13,1498.74,5.8371,5.7858,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.250002"
8,3.492,3.518,12.8514,33.6525,12.8916,33.6759,3.9408,3.9471,1498.15,1498.13,1498.74,5.8435,5.7858,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.291669"
9,3.46,3.485,12.852,33.6521,12.8895,33.6813,3.9409,3.9474,1498.15,1498.13,1498.74,5.8434,5.7857,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.333336"
10,3.46,3.485,12.8485,33.655,12.8925,33.6802,3.9408,3.9476,1498.14,1498.12,1498.74,5.8339,5.7776,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.375003"
11,3.471,3.496,12.8422,33.6605,12.8975,33.6765,3.9408,3.9477,1498.13,1498.11,1498.72,5.841,5.7835,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.416670"
12,3.423,3.448,12.8375,33.6649,12.8975,33.6767,3.9408,3.9477,1498.11,1498.1,1498.71,5.8414,5.7754,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.458337"
13,3.496,3.522,12.8384,33.6637,12.9025,33.674,3.9408,3.9479,1498.12,1498.1,1498.71,5.8315,5.7808,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.500004"
14,3.46,3.485,12.8395,33.663,12.9079,33.6697,3.9408,3.9479,1498.12,1498.1,1498.72,5.828,5.7806,2.8785,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.541671"
15,3.46,3.485,12.8367,33.6675,12.9089,33.6691,3.941,3.948,1498.11,1498.1,1498.71,5.8444,5.7723,2.9395,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.583338"
16,3.395,3.42,12.8335,33.6744,12.9104,33.6687,3.9415,3.9481,1498.11,1498.09,1498.71,5.8283,5.7778,3.0372,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.625005"
17,3.524,3.55,12.8332,33.68,12.9126,33.6671,3.942,3.9481,1498.12,1498.1,1498.72,5.8346,5.7777,3.0616,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.666672"
18,3.46,3.485,12.8391,33.6796,12.9147,33.6663,3.9425,3.9482,1498.14,1498.12,1498.74,5.824,5.7685,3.0494,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.708339"
19,3.46,3.485,12.854,33.6696,12.9151,33.6643,3.9429,3.948,1498.18,1498.16,1498.77,5.8387,5.7723,3.0494,"",98.9011,36.064167,-121.634167,"2019-06-22","21:51:33.750006"
