Sample_name,Locus,input,filtered,denoised_F,denoised_R,merged,tabled,nonchim
457.2,16S_Prey,792006,23638,23569,23581,39,39,39
486.1,16S_Prey,786921,21341,21144,21286,0,0,0
988.2,16S_Prey,611570,13012,13002,13012,69,69,69
1209.2,16S_Prey,502051,19101,19038,19089,0,0,0
463.2,16S_Prey,575888,20345,20307,20322,0,0,0
779.2,16S_Prey,472942,16403,16403,16400,0,0,0
