Sample_name,Locus,Hash,nReads
461.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,526
461.1,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,58
461.1,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,90
461.1,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,1537
461.1,16S_Prey,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,149
461.1,16S_Prey,b498dc312e433682f65baea4d7c719fa1400285c,158
461.1,16S_Prey,0bce5bf22016da8e2f70cbe67f1c49045f2347b0,238
461.1,16S_Prey,a61b53af71303c7249271f2467598f1bc7aa94e2,8
461.1,16S_Prey,1d5a66502c7ef97ea783ccf68a35b5feb608a85b,202
461.1,16S_Prey,7491b5845ed8678d8a5f29167c590fb1a9505950,28
463.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,518
463.1,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3014
463.1,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,2784
463.1,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,135
463.1,16S_Prey,72a24462ad54fd46ce8b0d9bd5cc8aeb01e69511,354
486.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1860
486.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,7743
486.1,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,10172
486.1,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2382
486.1,16S_Prey,5839781ad24e7228fff6b976e4107fad7721f7f7,1305
486.1,16S_Prey,2ec4362684c5f3d3dd571290eaea8e8cc668e579,220
487.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1340
487.1,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,666
487.1,16S_Prey,5a00d676da3b05d2f0a98c517f95b1cb3602bf41,35
487.1,16S_Prey,ac484b8b58d86350cb0dddaea3db2d23480f2799,6
488.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,4185
488.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1851
488.1,16S_Prey,dcd5c0624182972839c97ca4bb77e8fac0372896,284
488.1,16S_Prey,327334d08a8db7733a537c33c7bd1e4b9896c736,38
488.1,16S_Prey,4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,660
488.1,16S_Prey,c5c9292b1299f44d8ef53d164ecf420695e5f686,168
488.1,16S_Prey,c5e81b10d2d09cf58e8b50a38bea3eb0f0643e29,105
488.1,16S_Prey,7d3b2fd17279d4feb95be4890d9953a3f167d752,76
510.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,4493
510.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1400
510.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,654
511.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,943
511.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,3636
511.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,309
511.1,16S_Prey,7818bdd7939aa411e9b402022f9eab34020aa16b,354
511.1,16S_Prey,550436bd0cc9bc6b991e798e6c327f940028a646,377
512.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1669
512.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,3221
512.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,27
512.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,1996
512.1,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,927
512.1,16S_Prey,e67aae7feadc4e22951e17d0f07325bace5ba957,202
512.1,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,267
512.1,16S_Prey,327334d08a8db7733a537c33c7bd1e4b9896c736,63
512.1,16S_Prey,ceeef90eb147b9672c36201812711d41250edff7,114
512.1,16S_Prey,e0f0d41788939e4974ce54199d4021ad5b526cda,213
513.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,468
513.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,2734
513.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2429
513.1,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,452
513.1,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,44
513.1,16S_Prey,327334d08a8db7733a537c33c7bd1e4b9896c736,18
513.1,16S_Prey,550436bd0cc9bc6b991e798e6c327f940028a646,66
513.1,16S_Prey,3e475f74fc57bca39effea085332ffeb410859b3,87
779.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,519
779.1,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,4300
780.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,449
780.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,168
780.1,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,3675
780.1,16S_Prey,5a00d676da3b05d2f0a98c517f95b1cb3602bf41,58
782.1,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,809
782.1,16S_Prey,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,706
782.1,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,16
799.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1324
799.1,16S_Prey,e5b505705fe64fe02348aa9612ad44e82b0d800e,282
801.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,3296
802.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,4975
849.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,8
849.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,472
850.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,3317
987.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,125
987.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,277
987.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,83
987.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,950
987.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,74
987.1,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,356
987.1,16S_Prey,48b78a13fb721ad818cd01bc537475c12886758d,55
987.1,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,8
987.1,16S_Prey,d79fc08bf7e8cc87f5f1eaed2eb8ddf693742aeb,32
987.1,16S_Prey,0724ca54fbaf74b52e64e7d911fd1a1735e8a523,24
988.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,4971
999.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,14614
1000.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,559
1000.1,16S_Prey,e67aae7feadc4e22951e17d0f07325bace5ba957,455
1006.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,228
1006.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,86
1006.1,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,498
1006.1,16S_Prey,f39321c85eb572ae422133d6384db40b6f8e1f23,605
1006.1,16S_Prey,d2266fa53f59977d1a66fb92500ffa049d52817c,3
1207.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,19
1207.1,16S_Prey,52a4e45e711c460f6006bd2b1a4ec377903d00f3,8
1208.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,36
1208.1,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,30
1208.1,16S_Prey,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,40
1209.1,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,62
1209.1,16S_Prey,ee218cad8a54bc88b50a55f98142e40dc25a413c,8
1209.1,16S_Prey,74066494c72c1695219c035c049f10e696375826,53
1210.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2082
1210.1,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,18
1210.1,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,55
1227.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,77
1227.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,424
1227.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,744
1276.1,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,105
1276.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1106
1276.1,16S_Prey,48b78a13fb721ad818cd01bc537475c12886758d,172
1276.1,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,22
1536.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,74
1536.1,16S_Prey,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,38
1536.1,16S_Prey,b4a68db1a2f4c394d9d7434523e7abc21287d132,584
1542.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,464
1542.1,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,171
1542.1,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,39
783.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,99
783.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,807
783.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,236
783.2,16S_Prey,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,884
783.2,16S_Prey,9d5c3f9f3d930b5b4ef0272a93ba4f322af68c68,292
784.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,3956
784.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,25
784.2,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,38
784.2,16S_Prey,26ac51cfe294ae681a0a831b18832c2587dffad5,268
784.2,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,17
801.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,15003
801.2,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,33
802.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,26
802.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,19050
802.2,16S_Prey,05645e36213d00c597130aa20777e9e0e59e63f4,11
850.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,7695
850.2,16S_Prey,b86abbee402df4c9fdbb8484d5867583b892a2ba,43
850.2,16S_Prey,0c57550606eba123ba387d70da12134f7c3633c1,30
987.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,655
987.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,78
987.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,323
987.2,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,199
987.2,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,10
987.2,16S_Prey,12b54e34c9ae6860556a31bd41d12c4c9f83b9ab,57
988.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,32938
988.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,142
988.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,96
988.2,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,149
988.2,16S_Prey,8aedc382342d4072d2c05257c4b9563413351780,96
988.2,16S_Prey,1ddac1a4eeda54b78e32b4de6e0dd073fce333eb,76
988.2,16S_Prey,c6c5b7902b46dfac3bb7710da4fa63b6d05b597b,31
988.2,16S_Prey,da550107c0a1d5d6ac7f13478fd2b3ace250ce60,23
988.2,16S_Prey,d6af6a8d667566e3c3c66a312f5fa84a8b408c82,20
999.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,42
1000.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,4585
1000.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,75
1000.2,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,94
1000.2,16S_Prey,e67aae7feadc4e22951e17d0f07325bace5ba957,2628
1000.2,16S_Prey,438d0e3934885d6d72a35f42df117b4ee205deeb,254
1006.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,483
1006.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,122
1006.2,16S_Prey,5c8b2646b30d2926b3c2243be8aeaa7d668ac099,976
1006.2,16S_Prey,7de221449042e1da583f638bbc7dd6e0a353c851,663
1006.2,16S_Prey,f6263de05fa7235eeb429250f54294cb7f9afadf,181
1006.2,16S_Prey,ca233e523d50f4ca6b8ef5ca47d1e600b9805c39,164
1207.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,67
1207.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,354
1207.2,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,198
1207.2,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,191
1207.2,16S_Prey,d82bff175f6ba25b9fe589539633e69630560c3f,341
1208.2,16S_Prey,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,4633
1208.2,16S_Prey,2afebc82896635bdf17da3f78285e4dbfa408395,2883
1208.2,16S_Prey,6236568fb58ac9d25d85c6b6ddc77e21a0fef0cc,2065
1208.2,16S_Prey,6695b4e603ced653032211445eed2dd3042acd2f,296
1208.2,16S_Prey,4dcc52422b134705107d32ccafc4f69852d9009c,288
1209.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7041
1209.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,121
1209.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,572
1209.2,16S_Prey,e51dde639e1fa89c3d7c297fe6102859954d7703,10213
1209.2,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,3376
1209.2,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,71
1209.2,16S_Prey,74066494c72c1695219c035c049f10e696375826,222
1209.2,16S_Prey,f66dccc9ae763c9c6df28798596d37bb52996a5a,282
1210.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,47
1210.2,16S_Prey,e6d62c6244f49bfc96369128dc4d4fad98cc7d0f,15
1226.2,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,87
1227.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,27
1227.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,662
1227.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,97
1227.2,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,402
1275.2,16S_Prey,48b78a13fb721ad818cd01bc537475c12886758d,39
1275.2,16S_Prey,40acaabc384d653d49dc12ab18e3249673654feb,9
1535.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,3814
1535.2,16S_Prey,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,8170
1535.2,16S_Prey,1c07ab23dd91ba4cbdb9e57d77129bb62343aebd,340
1535.2,16S_Prey,7a36562178fd7937f0436e775ed4e18a443c9670,397
1535.2,16S_Prey,25bc92bf215cb26c5b2f92bcbabede26eb268fdc,194
1536.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,819
1536.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,438
1536.2,16S_Prey,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,2996
1536.2,16S_Prey,b4a68db1a2f4c394d9d7434523e7abc21287d132,503
1536.2,16S_Prey,9f3006b61e6a54491a85467cec4b849204ef8639,85
1536.2,16S_Prey,6b41df1e554b36643fcdff6d79a54f27db0f80ce,64
1536.2,16S_Prey,1b20feeeea65cd4a38be0b35048bae95d39c1b97,52
1542.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,16
1542.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,33
1542.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,252
1542.2,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,134
1542.2,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,172
1542.2,16S_Prey,cc2ceade627f577afafb1b40deafa3394023a022,133
T+.2,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,7424
59.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,227
59.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1000
59.2,16S_Prey,d263e0c102e388e9126fd3ea4d7c8898bf63db85,10825
59.2,16S_Prey,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,819
59.2,16S_Prey,31c814de21af79429788b77f771c48f2f5cbeb67,595
59.2,16S_Prey,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,552
59.2,16S_Prey,07896152d93fff976a99ee34811ba54a0c65c41f,471
59.2,16S_Prey,99aadbba6406f7790a8614f14b4b1e50d10de9cf,166
59.2,16S_Prey,ba0d916609ee97582f9b69c4ba699673f02699fa,13
456.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,218
458.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,669
458.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,769
458.2,16S_Prey,8ee1e75caddc048984ecfbce92295cb8a6871903,75
459.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,2598
459.2,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,329
459.2,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,469
459.2,16S_Prey,12738f014db6cc310e5fb24580f17dfca7f0f584,121
461.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,278
461.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,2058
461.2,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,2162
461.2,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,208
461.2,16S_Prey,b498dc312e433682f65baea4d7c719fa1400285c,243
461.2,16S_Prey,283c8023e0bc2e4eb1631a62884dbb375bdfdfa6,162
460.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,890
460.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,6044
460.2,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,4305
460.2,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,374
460.2,16S_Prey,b498dc312e433682f65baea4d7c719fa1400285c,561
460.2,16S_Prey,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,577
460.2,16S_Prey,72a24462ad54fd46ce8b0d9bd5cc8aeb01e69511,160
460.2,16S_Prey,b07ab69981341d7c7fa23a3718c4f5a641d046ac,407
460.2,16S_Prey,a61b53af71303c7249271f2467598f1bc7aa94e2,167
460.2,16S_Prey,48c816eef9feda4eff65c50a60fb1b3979df0321,322
460.2,16S_Prey,9e6655a1a21a44029499b7fc09f69fd30c9deeb5,143
460.2,16S_Prey,973abc778c5309557e8170ec7a621826f8fbd846,133
460.2,16S_Prey,afae2c4b7caf9edbda4c0debd6db11b3b85c9c52,93
460.2,16S_Prey,a0d7580e56161427b6d980fdab2763d78d5ecbc2,76
460.2,16S_Prey,4d2de780bdc1a7c6a17258477f64a563d75911f9,2
463.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,4683
463.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,9216
463.2,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,9232
463.2,16S_Prey,b1d9dd165a882c3af917193c4057b7a9bbc2dd77,193
463.2,16S_Prey,14e0b070bad965a8c2fd0b7420477c3fdba695fd,114
486.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,1622
486.2,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,4041
486.2,16S_Prey,b3f37a54ee15ed4fb71cd2c3a9912b592674e7c2,3132
487.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,3554
487.2,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,2307
487.2,16S_Prey,8c60da60df4e4d51f7005bc8e14b34d53bf28ef9,1340
487.2,16S_Prey,833d769e99f2c39f13b80016396752dd23f0c637,1333
487.2,16S_Prey,a0633d287f53f36bec8aae79ccaee2ba8f453277,699
488.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,4423
488.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,856
488.2,16S_Prey,e71684194a2a061ff7daa95baf0472a01cda855b,195
488.2,16S_Prey,327334d08a8db7733a537c33c7bd1e4b9896c736,57
488.2,16S_Prey,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,126
510.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1413
510.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,911
510.2,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,320
510.2,16S_Prey,4ef396bdbb466b39bfda503514be40f912fb2ad3,273
511.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,118
511.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,3581
511.2,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,62
512.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,394
512.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,4997
512.2,16S_Prey,de22a706320b1a327884ccb7fe7be3f2530503e9,211
512.2,16S_Prey,f9afec708fb944536ff886a1ac4ad2da698c4cea,23
513.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,640
513.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,3299
